,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75946523,12.03247154,1052.78894,-1.0,-1.0,650.9911427,650.9911427
1,46818017.96,46.75946533,12.03247102,1052.78894,-1.0,-1.0,650.9928774,650.9928774
2,366348028.2,46.75937643,12.03294159,1052.830444,-1.0,-1.0,65.0,65.0
3,561185002.3,46.75937646,12.03294144,1052.843262,-1.0,-1.0,65.0,65.0
4,2282974958.0,46.75937967,12.03292429,1052.825562,-1.0,-1.0,65.0,65.0
