,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75949097,12.0333313,1038.731689,-1.0,-1.0,431.1081287,431.1081287
1,13025999.07,46.75949097,12.0333313,1038.731689,-1.0,-1.0,431.1082886,431.1082886
2,699326992.0,46.75949097,12.0333313,1038.731689,-1.0,-1.0,431.5534177,431.5534177
3,733978986.7,46.75949097,12.0333313,1038.731689,-1.0,-1.0,431.5545709,431.5545709
