,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2253686070.0,46.75940069,12.03276338,1055.499023,-1.0,-1.0,121.8457198,121.8457198
5,2463433743.0,46.75922383,12.03260908,1056.209595,1.129570564e-05,-1.0,200.0,200.0
6,3054432750.0,46.75911231,12.03251341,1056.657349,4.217513487e-06,-1.0,200.0,200.0
7,4054432750.0,46.7589433,12.03236843,1057.749233,0.0,0.0,100.0,100.0
