,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
114,2240570250.0,0.1727407837,-0.2070195007,-9.836345215
115,2260194250.0,0.1890568542,-0.2059716797,-9.826016693
116,2279785250.0,0.196690979,-0.1996847534,-9.816286926
117,2299409250.0,0.1853146362,-0.2022294617,-9.824669495
118,2319045250.0,0.1776805115,-0.1872605896,-9.827363892
119,2338655250.0,0.1877096558,-0.1954934692,-9.843230896
120,2358277250.0,0.1881587219,-0.1883084106,-9.819879456
121,2377900250.0,0.1648072815,-0.2071691895,-9.834099884
122,2397522250.0,0.1923500061,-0.2125579834,-9.834848328
123,2417140250.0,0.1910028076,-0.2086660767,-9.820328522
124,2436756250.0,0.199385376,-0.2061213684,-9.831704865
125,2456361250.0,0.1794767761,-0.2020797729,-9.816735992
126,2475974250.0,0.169896698,-0.1856140137,-9.824669495
127,2495606250.0,0.1893562317,-0.2109114075,-9.811945953
128,2515229250.0,0.1784289551,-0.2037263489,-9.84397934
129,2534851250.0,0.1893562317,-0.2140548706,-9.834998016
130,2554445250.0,0.1820214844,-0.2109114075,-9.813293152
131,2574066250.0,0.1682501221,-0.2067201233,-9.840985565
132,2593690250.0,0.1743873596,-0.2157014465,-9.828411713
133,2613313250.0,0.1895059204,-0.2113604736,-9.843380585
134,2632905250.0,0.1787283325,-0.2110610962,-9.817634125
135,2652528250.0,0.1981878662,-0.2023791504,-9.812844086
136,2672153250.0,0.187559967,-0.204175415,-9.819430389
137,2691773250.0,0.2017803955,-0.2140548706,-9.830806732
138,2711397250.0,0.189206543,-0.2145039368,-9.838590546
139,2730989250.0,0.1730401611,-0.209564209,-9.831555176
140,2750612250.0,0.176333313,-0.2035766602,-9.826615448
141,2770227250.0,0.1815724182,-0.2118095398,-9.828860779
142,2789857250.0,0.2059716797,-0.2047741699,-9.827064514
143,2809480250.0,0.1975891113,-0.2239343262,-9.822723541
144,2829072250.0,0.1787283325,-0.2101629639,-9.84622467
145,2848715250.0,0.1877096558,-0.1945953369,-9.814340973
146,2868323250.0,0.1857637024,-0.2127076721,-9.820029144
147,2887942250.0,0.1682501221,-0.2047741699,-9.84278183
148,2907577250.0,0.1769320679,-0.2094145203,-9.821825409
149,2927185250.0,0.1820214844,-0.213306427,-9.819580078
150,2946809250.0,0.1770817566,-0.2032772827,-9.852960663
151,2966432250.0,0.1935475159,-0.2227368164,-9.854756927
152,2986054250.0,0.1938468933,-0.2218386841,-9.817484436
153,3005678250.0,0.182769928,-0.2098635864,-9.843081207
154,3025300250.0,0.1851649475,-0.2077679443,-9.811796265
155,3044922250.0,0.1987866211,-0.2100132751,-9.839338989
156,3064545250.0,0.1842668152,-0.2070195007,-9.812993774
157,3084168250.0,0.17902771,-0.2186952209,-9.81119751
158,3103791250.0,0.1959425354,-0.209564209,-9.836644592
159,3123414250.0,0.2010319519,-0.2109114075,-9.837692413
160,3143037250.0,0.1667532349,-0.2164498901,-9.831854553
161,3162660250.0,0.2019300842,-0.2074685669,-9.833650818
162,3182282250.0,0.1886077881,-0.2032772827,-9.808203735
163,3201906250.0,0.1901046753,-0.2137554932,-9.823771362
164,3221517250.0,0.1951940918,-0.2179467773,-9.832602997
165,3241121250.0,0.180075531,-0.2164498901,-9.825118561
166,3260743250.0,0.1739382935,-0.2049238586,-9.827962646
167,3280366250.0,0.180075531,-0.1947450256,-9.837692413
168,3299989250.0,0.1983375549,-0.2056723022,-9.816735992
169,3319583250.0,0.1760339355,-0.1926493835,-9.825567627
170,3339203250.0,0.1916015625,-0.1930984497,-9.83574646
171,3358827250.0,0.1776805115,-0.1999841309,-9.832602997
172,3378418250.0,0.1809736633,-0.216000824,-9.824519806
173,3398056250.0,0.1905537415,-0.1930984497,-9.83110611
174,3417665250.0,0.1706451416,-0.2025288391,-9.830207977
175,3437288250.0,0.173638916,-0.1933978271,-9.827663269
176,3456909250.0,0.1663041687,-0.1945953369,-9.82287323
177,3476532250.0,0.1969903564,-0.2089654541,-9.818681946
178,3496156250.0,0.6468049622,-0.4176315308,-9.768386536
179,3515761250.0,3.004252625,-1.648072815,-9.854307861
180,3535370250.0,-1.581161957,-2.951412506,-9.827812958
181,3554994250.0,-2.203417969,0.6652166748,-9.869576111
182,3574647250.0,-0.5924679565,-2.012265472,-9.880503387
183,3594269250.0,0.03577560425,-3.529809723,-10.08961853
184,3613875250.0,-0.0252973938,-0.2341131592,-10.24993515
185,3633513250.0,-1.544637909,2.341580658,-14.75287125
186,3653138250.0,-3.979025574,-0.3159928894,-15.36644531
