,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2298368931.0,46.75949097,12.0333313,1038.708618,-1.0,-1.0,165.0,165.0
5,4586346984.0,46.75949097,12.0333313,1038.731689,-1.0,-1.0,165.0,165.0
