"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.487724304E1,-2.520707703E1,3.787943268E1
2.177600000E-2,-1.488410854E1,-2.517264366E1,3.789962387E1
4.353500000E-2,-1.488339138E1,-2.515840340E1,3.790936661E1
6.529400000E-2,-1.489174843E1,-2.513303757E1,3.792290497E1
8.705400000E-2,-1.489984894E1,-2.510512161E1,3.793821716E1
1.088160000E-1,-1.491438103E1,-2.506509781E1,3.795895767E1
1.305720000E-1,-1.492153740E1,-2.504059792E1,3.797232056E1
1.523310000E-1,-1.492635536E1,-2.501853371E1,3.798496246E1
1.740900000E-1,-1.492519474E1,-2.501079941E1,3.799051285E1
1.958660000E-1,-1.492796326E1,-2.498454857E1,3.800669479E1
2.176380000E-1,-1.494085217E1,-2.494347954E1,3.802859497E1
2.393970000E-1,-1.494358540E1,-2.492570686E1,3.803917313E1
2.611560000E-1,-1.494083595E1,-2.492656517E1,3.803969574E1
2.829150000E-1,-1.494959450E1,-2.488730240E1,3.806195450E1
3.046820000E-1,-1.494730663E1,-2.488539124E1,3.806410217E1
3.264330000E-1,-1.494857121E1,-2.486527634E1,3.807675171E1
3.482080000E-1,-1.495042515E1,-2.484746170E1,3.808764648E1
3.699640000E-1,-1.494727707E1,-2.483874702E1,3.809457016E1
3.917150000E-1,-1.495142555E1,-2.481925774E1,3.810564804E1
4.135000000E-1,-1.495262909E1,-2.480099106E1,3.811706161E1
4.352590000E-1,-1.495618629E1,-2.478661728E1,3.812501526E1
4.570300000E-1,-1.495567989E1,-2.477005005E1,3.813597870E1
4.787770000E-1,-1.495682144E1,-2.475597191E1,3.814466858E1
5.005350000E-1,-1.495490170E1,-2.474647522E1,3.815158463E1
5.222950000E-1,-1.495682907E1,-2.473353004E1,3.815921783E1
5.440850000E-1,-1.495236206E1,-2.473611450E1,3.815929794E1
5.658440000E-1,-1.495280743E1,-2.472040749E1,3.816929626E1
5.876110000E-1,-1.495193386E1,-2.470619965E1,3.817884445E1
6.093740000E-1,-1.495094681E1,-2.470211411E1,3.818186569E1
6.311210000E-1,-1.495090675E1,-2.467903709E1,3.819681168E1
6.528800000E-1,-1.495465851E1,-2.465711784E1,3.820948792E1
6.746390000E-1,-1.495819378E1,-2.463566589E1,3.822194290E1
6.964070000E-1,-1.495888710E1,-2.461754608E1,3.823334503E1
7.181840000E-1,-1.495743847E1,-2.460040474E1,3.824494934E1
7.399470000E-1,-1.495796204E1,-2.458980560E1,3.825155640E1
7.617060000E-1,-1.494810295E1,-2.459610748E1,3.825135803E1
7.834650000E-1,-1.495310211E1,-2.456387520E1,3.827011490E1
8.052240000E-1,-1.494638824E1,-2.456613541E1,3.827127457E1
8.269780000E-1,-1.494590759E1,-2.455308151E1,3.827984619E1
8.487420000E-1,-1.494615936E1,-2.454010963E1,3.828806305E1
8.705010000E-1,-1.494238758E1,-2.453330612E1,3.829389572E1
8.922790000E-1,-1.494053173E1,-2.452623749E1,3.829914474E1
9.140490000E-1,-1.493275738E1,-2.453788948E1,3.829471588E1
9.358080000E-1,-1.493601704E1,-2.450770378E1,3.831276703E1
9.575680000E-1,-1.493420506E1,-2.449659348E1,3.832058716E1
9.793260000E-1,-1.492611217E1,-2.450037193E1,3.832131958E1
1.001103000E0,-1.492007828E1,-2.449449921E1,3.832742691E1
1.022844000E0,-1.491464043E1,-2.448761749E1,3.833393478E1
1.044634000E0,-1.491132736E1,-2.447721481E1,3.834186554E1
1.066393000E0,-1.491499805E1,-2.445507622E1,3.835456085E1
1.088136000E0,-1.490785313E1,-2.444694138E1,3.836252594E1
1.109918000E0,-1.489660835E1,-2.445703316E1,3.836046982E1
1.131671000E0,-1.489304352E1,-2.445272064E1,3.836460495E1
1.153429000E0,-1.489603043E1,-2.443489456E1,3.837479019E1
1.175188000E0,-1.488946724E1,-2.443125916E1,3.837964630E1
1.196947000E0,-1.487714863E1,-2.443834686E1,3.837992096E1
