"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675936965E1,1.203297453E1,1.057165405E3,-1.000000000E0,-1.000000000E0,1.834466072E2,1.834466072E2
5.144703388E-2,4.675936965E1,1.203297453E1,1.057165405E3,-1.000000000E0,-1.000000000E0,1.834504494E2,1.834504494E2
2.252440453E-1,4.675937209E1,1.203296478E1,1.053947388E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
4.836660624E-1,4.675937212E1,1.203296469E1,1.053523193E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.068019032E0,4.675937571E1,1.203294548E1,1.053312744E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.139926076E0,4.675933222E1,1.203295919E1,1.048617641E3,9.300000072E-1,-1.000000000E0,5.000000000E1,5.000000000E1
2.731925368E0,4.675932740E1,1.203296003E1,1.048596767E3,9.300000072E-1,-1.000000000E0,5.000000000E1,5.000000000E1
3.731924891E0,4.675932740E1,1.203296003E1,1.056077480E3,0.000000000E0,0.000000000E0,1.000000000E1,1.000000000E1
