"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.552272034E-1,-1.498384094E-1,-9.911488953E0
2.161200000E-2,1.480421448E-1,-1.368154907E-1,-9.923164673E0
4.124700000E-2,1.401086426E-1,-1.152603149E-1,-9.905950470E0
6.083900000E-2,1.511856079E-1,-1.234931946E-1,-9.917925568E0
8.046200000E-2,1.489402771E-1,-1.454974365E-1,-9.913135529E0
1.000850000E-1,1.651066589E-1,-1.178050232E-1,-9.923464050E0
1.197080000E-1,1.661544800E-1,-1.389111328E-1,-9.919871521E0
1.393300000E-1,1.540296936E-1,-1.440005493E-1,-9.923314362E0
1.589230000E-1,1.513352966E-1,-1.445993042E-1,-9.938283234E0
1.785450000E-1,1.507365417E-1,-1.360670471E-1,-9.924960938E0
1.981630000E-1,1.460961914E-1,-1.080752563E-1,-9.922416229E0
2.177860000E-1,1.411564636E-1,-1.056802368E-1,-9.909542999E0
2.373910000E-1,1.460961914E-1,-1.293310547E-1,-9.913734283E0
2.570270000E-1,1.567240906E-1,-1.571731567E-1,-9.931996307E0
2.766280000E-1,1.492396545E-1,-1.456471252E-1,-9.906848602E0
2.962520000E-1,1.592687988E-1,-1.251397705E-1,-9.897717590E0
3.158750000E-1,1.460961914E-1,-9.654922485E-2,-9.906399536E0
3.354970000E-1,1.447489929E-1,-1.227447510E-1,-9.876012726E0
3.551200000E-1,1.457968140E-1,-1.371148682E-1,-9.884694672E0
3.747430000E-1,1.535806274E-1,-1.339714050E-1,-9.892328796E0
3.943660000E-1,1.585203552E-1,-1.338217163E-1,-9.894125061E0
4.139890000E-1,1.517843628E-1,-1.276844788E-1,-9.879156189E0
4.335810000E-1,1.531315613E-1,-1.219963074E-1,-9.874964905E0
4.532030000E-1,1.609153748E-1,-1.312770081E-1,-9.881251831E0
4.728260000E-1,1.378633118E-1,-1.118174744E-1,-9.876761169E0
4.924480000E-1,1.383123779E-1,-1.290316772E-1,-9.875114594E0
5.120720000E-1,1.410067749E-1,-1.477427673E-1,-9.879904633E0
5.316940000E-1,1.438508606E-1,-1.426533508E-1,-9.847122803E0
5.513070000E-1,1.736389160E-1,-1.273851013E-1,-9.869725800E0
5.709100000E-1,1.389111328E-1,-1.148112488E-1,-9.846973114E0
5.905320000E-1,1.516346741E-1,-1.137634277E-1,-9.864486694E0
