"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.291023016E-2,3.379226848E-2,-1.081004087E-2
2.175900000E-2,9.165387601E-2,3.996742889E-2,-1.098556351E-2
4.351800000E-2,9.830942005E-2,3.520878404E-2,-1.384057570E-2
6.527700000E-2,9.449562430E-2,4.136069864E-2,-9.265467525E-3
8.703700000E-2,9.335897863E-2,3.891112283E-2,-1.285780594E-2
1.088020000E-1,9.451992810E-2,3.889796510E-2,-1.041403878E-2
1.305540000E-1,9.326860309E-2,3.889626265E-2,-1.044872124E-2
1.523130000E-1,9.689454734E-2,3.763949871E-2,-7.907872088E-3
1.740720000E-1,9.322283417E-2,3.887882829E-2,-9.244057350E-3
1.958310000E-1,9.563565999E-2,3.639410064E-2,-6.709260400E-3
2.175830000E-1,9.323725104E-2,3.888472915E-2,-1.165422518E-2
2.393490000E-1,9.206154197E-2,3.519311920E-2,-1.521897223E-2
2.611080000E-1,9.679352492E-2,3.639065102E-2,-1.029155683E-2
2.828670000E-1,9.300043434E-2,3.636617959E-2,-7.985766977E-3
3.046180000E-1,9.796994179E-2,3.635422140E-2,-1.146288868E-2
3.263850000E-1,9.304829687E-2,3.634630516E-2,-1.160032954E-2
3.481440000E-1,9.180572629E-2,3.633165359E-2,-1.283989567E-2
3.699180000E-1,9.039287269E-2,3.876713663E-2,-1.052274462E-2
3.916630000E-1,9.388075024E-2,3.749004379E-2,-5.573575851E-3
4.134400000E-1,9.522535652E-2,3.874728084E-2,-1.400205120E-2
4.351800000E-1,9.151429683E-2,3.873276711E-2,-1.410540007E-2
4.569710000E-1,9.273628145E-2,3.746754304E-2,-1.645310223E-2
4.787290000E-1,9.257369488E-2,3.493938223E-2,-1.037293673E-2
5.004880000E-1,8.645003289E-2,3.742091730E-2,-1.180598419E-2
5.222480000E-1,9.130818397E-2,3.617017344E-2,-1.525674388E-2
5.440060000E-1,9.351328015E-2,3.611683846E-2,-1.037092134E-2
5.657660000E-1,8.856303990E-2,3.609656915E-2,-1.412439346E-2
5.875240000E-1,9.210184216E-2,3.853122890E-2,-8.053717203E-3
6.092770000E-1,9.207644314E-2,3.848378360E-2,-1.407970302E-2
6.310420000E-1,9.564966708E-2,3.473950177E-2,-1.268850360E-2
6.528010000E-1,8.929052949E-2,3.716307133E-2,-1.291970443E-2
6.745600000E-1,8.792982996E-2,3.465992212E-2,-1.048927289E-2
6.963190000E-1,8.922785521E-2,3.714784607E-2,-1.412581932E-2
7.180780000E-1,8.773429692E-2,3.701898456E-2,-1.295847446E-2
7.398260000E-1,8.881977946E-2,3.571908548E-2,-1.048742700E-2
7.615960000E-1,9.217479825E-2,3.434496000E-2,-9.155188687E-3
7.833550000E-1,9.202550352E-2,3.799334541E-2,-1.165186800E-2
8.051270000E-1,8.944676816E-2,3.671962395E-2,-1.410427596E-2
8.268740000E-1,9.306068718E-2,3.422743827E-2,-1.033031009E-2
8.486420000E-1,8.923433721E-2,3.540053964E-2,-8.053048514E-3
8.703920000E-1,8.792150766E-2,3.532663360E-2,-1.290908642E-2
8.921510000E-1,8.891341090E-2,3.646351770E-2,-1.411087345E-2
