"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.158590698E-1,-1.212478638E-1,-9.923464050E0
1.961800000E-2,1.339714050E-1,-1.481918335E-1,-9.918823700E0
3.924200000E-2,1.347198486E-1,-1.763333130E-1,-9.912985840E0
5.883400000E-2,1.522334290E-1,-1.561253357E-1,-9.915231171E0
7.846600000E-2,1.525328064E-1,-1.188528442E-1,-9.932595062E0
9.807900000E-2,1.435514832E-1,-1.010398865E-1,-9.923164673E0
1.177030000E-1,1.296304321E-1,-1.005908203E-1,-9.924661560E0
1.372950000E-1,1.118174744E-1,-1.374142456E-1,-9.911638641E0
1.569180000E-1,1.104702759E-1,-1.538800049E-1,-9.915979614E0
1.765400000E-1,1.272354126E-1,-1.383123779E-1,-9.911488953E0
1.961630000E-1,1.567240906E-1,-1.457968140E-1,-9.902807007E0
2.157860000E-1,1.649569702E-1,-1.190025330E-1,-9.915979614E0
2.353770000E-1,1.444496155E-1,-1.273851013E-1,-9.908794556E0
2.550010000E-1,1.565744019E-1,-1.228944397E-1,-9.923314362E0
2.746120000E-1,1.046324158E-1,-1.272354126E-1,-9.900262299E0
2.942300000E-1,1.221459961E-1,-1.318757629E-1,-9.884395294E0
3.138510000E-1,1.308279419E-1,-1.414558411E-1,-9.897118835E0
3.334720000E-1,1.510359192E-1,-1.522334290E-1,-9.896071014E0
3.530850000E-1,1.625619507E-1,-1.257385254E-1,-9.880204010E0
3.726940000E-1,1.601669312E-1,-9.550140381E-2,-9.868528290E0
3.923300000E-1,1.442999268E-1,-1.010398865E-1,-9.895921326E0
4.119230000E-1,1.191522217E-1,-1.311273193E-1,-9.891730042E0
4.315450000E-1,1.052311707E-1,-1.386117554E-1,-9.892628174E0
4.511680000E-1,1.161584473E-1,-1.375639343E-1,-9.883646851E0
4.707900000E-1,1.544787598E-1,-1.335223389E-1,-9.878856812E0
4.904130000E-1,1.649569702E-1,-1.363664246E-1,-9.859097900E0
5.100060000E-1,1.621128845E-1,-1.196012878E-1,-9.868228912E0
5.296290000E-1,1.501377869E-1,-1.206491089E-1,-9.849517822E0
5.492520000E-1,1.462458801E-1,-1.190025330E-1,-9.864786072E0
5.688690000E-1,1.204994202E-1,-1.224453735E-1,-9.883048096E0
5.884970000E-1,1.142124939E-1,-1.428030396E-1,-9.880653076E0
6.081200000E-1,1.351689148E-1,-1.481918335E-1,-9.843081207E0
6.277430000E-1,1.691482544E-1,-1.347198486E-1,-9.862989807E0
6.473350000E-1,1.679507446E-1,-1.121168518E-1,-9.848919067E0
6.669580000E-1,1.597178650E-1,-1.240919495E-1,-9.849966888E0
6.865810000E-1,1.453477478E-1,-1.338217163E-1,-9.850865021E0
7.062160000E-1,1.344204712E-1,-1.477427673E-1,-9.841135254E0
7.258160000E-1,1.273851013E-1,-1.228944397E-1,-9.845326538E0
7.454390000E-1,1.324745178E-1,-1.401086426E-1,-9.856702881E0
7.650540000E-1,1.498384094E-1,-1.196012878E-1,-9.834249573E0
7.846950000E-1,1.592687988E-1,-1.236428833E-1,-9.837243347E0
8.043180000E-1,1.709445190E-1,-1.242416382E-1,-9.820178833E0
8.239290000E-1,1.422042847E-1,-1.405577087E-1,-9.841584320E0
8.435330000E-1,1.170565796E-1,-1.178050232E-1,-9.828711090E0
8.631550000E-1,1.106199646E-1,-1.375639343E-1,-9.821675720E0
8.827780000E-1,1.243913269E-1,-1.428030396E-1,-9.825567627E0
9.024010000E-1,1.407073975E-1,-1.296304321E-1,-9.836345215E0
9.220240000E-1,1.709445190E-1,-1.276844788E-1,-9.829758911E0
9.416470000E-1,1.570234680E-1,-1.227447510E-1,-9.810598755E0
9.612380000E-1,1.600172424E-1,-1.420545959E-1,-9.824669495E0
9.808620000E-1,1.445993042E-1,-1.380130005E-1,-9.816436615E0
1.000484000E0,1.303788757E-1,-1.354682922E-1,-9.796528015E0
1.020101000E0,1.267863464E-1,-1.350192261E-1,-9.816586304E0
1.039730000E0,1.465452576E-1,-1.178050232E-1,-9.816436615E0
1.059352000E0,1.652563477E-1,-1.308279419E-1,-9.824220428E0
1.078945000E0,1.616638184E-1,-1.392105103E-1,-9.808054047E0
1.098568000E0,1.529818726E-1,-1.435514832E-1,-9.810149689E0
1.118191000E0,1.368154907E-1,-1.407073975E-1,-9.805359650E0
1.137814000E0,1.176553345E-1,-1.375639343E-1,-9.799072723E0
1.157436000E0,1.402583313E-1,-1.254391479E-1,-9.812395020E0
1.177058000E0,1.303788757E-1,-1.285826111E-1,-9.795929260E0
1.196682000E0,1.393601990E-1,-1.408570862E-1,-9.810000000E0
1.216305000E0,1.445993042E-1,-1.299298096E-1,-9.822873230E0
1.235927000E0,1.520837402E-1,-1.454974365E-1,-9.805060272E0
1.255532000E0,1.496887207E-1,-1.561253357E-1,-9.804611206E0
1.275150000E0,1.440005493E-1,-1.633103943E-1,-9.808652802E0
1.294760000E0,1.490899658E-1,-1.363664246E-1,-9.795480194E0
1.314387000E0,1.270857239E-1,-1.377136230E-1,-9.801018677E0
1.334010000E0,1.507365417E-1,-1.279838562E-1,-9.797426147E0
1.353634000E0,1.579216003E-1,-1.393601990E-1,-9.791288910E0
1.373238000E0,1.660047913E-1,-1.275347900E-1,-9.796827393E0
1.392879000E0,1.386117554E-1,-1.550775146E-1,-9.800120544E0
1.412471000E0,1.399589539E-1,-1.368154907E-1,-9.797875214E0
1.432095000E0,1.137634277E-1,-1.359173584E-1,-9.795480194E0
1.451716000E0,1.231938171E-1,-1.187031555E-1,-9.798923035E0
1.471329000E0,1.465452576E-1,-1.323248291E-1,-9.785451050E0
1.490963000E0,1.583706665E-1,-1.341210938E-1,-9.810598755E0
1.510554000E0,1.481918335E-1,-1.348695374E-1,-9.810748444E0
1.530178000E0,1.396595764E-1,-1.420545959E-1,-9.794881439E0
1.549800000E0,1.426533508E-1,-1.435514832E-1,-9.808353424E0
1.569417000E0,1.481918335E-1,-1.360670471E-1,-9.812694397E0
1.589047000E0,1.347198486E-1,-1.252894592E-1,-9.801916809E0
1.608669000E0,1.401086426E-1,-1.393601990E-1,-9.816137238E0
1.628291000E0,1.387614441E-1,-1.462458801E-1,-9.801767120E0
1.647915000E0,1.564247131E-1,-1.457968140E-1,-9.800120544E0
1.667551000E0,1.552272034E-1,-1.480421448E-1,-9.805509338E0
1.687161000E0,1.755848694E-1,-1.321751404E-1,-9.806108093E0
1.706808000E0,1.492396545E-1,-1.263372803E-1,-9.812993774E0
1.726406000E0,1.073268127E-1,-1.419049072E-1,-9.793534241E0
1.746040000E0,-1.450483704E-1,7.005432129E-2,-9.790390778E0
1.765652000E0,-1.145867157E0,7.458988953E-1,-9.794582062E0
1.785275000E0,-8.442443848E-2,5.987548828E-4,-9.812095642E0
1.804897000E0,8.765771484E-1,-7.789801025E-1,-9.816735992E0
1.824520000E0,1.423988800E0,-4.546046448E-1,-9.751771088E0
1.844143000E0,-3.794609070E-1,9.445358276E-2,-9.821825409E0
1.863766000E0,1.513352966E-1,-1.441502380E-1,-9.799072723E0
1.883358000E0,1.767823792E-1,-1.517843628E-1,-9.827513580E0
1.902981000E0,3.132984924E-1,-1.339714050E-1,-9.821975098E0
1.922604000E0,2.257305908E-1,-1.739382935E-1,-9.807155914E0
1.942226000E0,4.954696655E-1,-2.348616028E-1,-9.799970856E0
1.961865000E0,4.155358887E-1,-2.176473999E-1,-9.829758911E0
1.981472000E0,-1.002165985E0,-6.032455444E-2,-9.906848602E0
2.001095000E0,4.397854614E-1,-1.173559570E-1,-9.859247589E0
2.020714000E0,1.047072601E0,-3.906875610E-2,-1.013692017E1
2.040341000E0,2.087558899E0,-7.502398682E-1,-1.163126266E1
2.059939000E0,1.113235016E0,3.293151855E-2,-8.237519989E0
2.079585000E0,1.646575928E0,3.308120728E-2,-9.015003204E0
2.099178000E0,1.564396820E0,5.507048035E-1,-1.403331757E1
2.118817000E0,1.946402435E0,7.250921631E-1,-1.374576553E1
2.138424000E0,3.519331512E0,4.584965515E-1,-1.215277817E1
2.158047000E0,4.490661621E0,2.281256104E-1,-1.011940659E1
2.177670000E0,7.234904938E0,-2.436483307E0,-6.323450317E0
2.197294000E0,1.299851944E1,-3.382366333E0,-4.289629669E0
2.216901000E0,1.396041916E1,-3.346590729E0,-6.726412354E0
2.236510000E0,1.356988129E1,-1.330583038E0,-8.622968445E0
2.256129000E0,1.686273376E1,-4.290677490E0,-8.512198792E0
2.275752000E0,2.060480209E1,-8.949589233E0,-8.707692261E0
2.295370000E0,2.078652420E1,-7.882009277E0,-4.443809052E0
2.314992000E0,1.937660614E1,-8.683592377E0,-3.346590729E0
2.334622000E0,1.667951477E1,-5.642067261E0,-3.195554810E0
2.354213000E0,1.467862564E1,-2.932252350E0,-1.842967529E0
2.373836000E0,1.539698181E1,-5.825136566E0,1.276994476E0
2.393458000E0,1.265154099E1,-4.667593689E0,4.907694397E0
2.413597875E0,9.394015045E0,-4.632117462E0,4.836741943E0
2.433220875E0,5.749693451E0,-3.175496521E0,4.251908112E0
2.452842875E0,3.621269531E0,-1.676363983E0,2.876418457E0
2.472435875E0,1.278940430E0,9.318122864E-1,2.794389038E0
2.492058875E0,-3.198847961E-1,2.132166138E0,3.111729126E0
2.511681875E0,1.311572571E0,1.371597748E0,4.114643555E0
2.531303875E0,9.595046997E-1,6.885681152E-1,2.969524841E0
2.550926875E0,9.116043091E-1,4.430786133E-1,4.592899017E0
2.570549875E0,-4.575984192E-1,1.506766663E0,2.063997894E1
2.590171875E0,-3.305875397E0,-1.405876465E0,1.836979980E0
2.609764875E0,-1.061442719E0,3.903881836E-1,-8.403524780E-1
2.629387875E0,4.843927002E-1,7.481442261E-1,-1.154399414E0
2.649018875E0,1.407972107E0,2.990780640E0,1.563348999E0
2.668629875E0,1.549128571E0,4.781506805E0,4.852908325E-1
2.688255875E0,1.377884674E0,5.727988586E0,1.670077057E0
2.707867875E0,-6.858737183E-1,4.372407532E0,2.693199463E0
2.727470875E0,-1.648072815E0,3.871848450E0,4.227808228E0
2.747093875E0,-5.538482666E-3,5.662574615E0,3.883075104E0
2.766707875E0,1.230141907E0,5.390889587E0,5.034630432E0
2.786338875E0,5.432203674E-1,5.520520020E0,6.701114960E0
2.805962875E0,-1.685195618E0,4.467310181E0,6.071823578E0
2.825554875E0,-3.420087891E0,4.797822876E0,5.363646240E0
2.845177875E0,-4.429438934E0,4.944218445E0,4.951702881E0
2.864799875E0,-3.041375427E0,4.985532532E0,6.562503204E0
2.884422875E0,-1.256936188E0,5.480553131E0,7.522606659E0
2.904044875E0,-1.566342773E0,6.250851288E0,8.193062439E0
2.923668875E0,-2.035467224E0,6.990612946E0,9.034313049E0
2.943259875E0,-1.265468445E0,7.213200073E0,8.567882996E0
2.962889875E0,-5.165757751E-1,7.137008514E0,6.715634766E0
