"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,1.379916966E-1,6.170277949E-3,-1.798006520E-2
2.175900000E-2,9.302534163E-2,3.778161854E-2,-1.511071250E-2
4.351800000E-2,9.423650801E-2,3.530331329E-2,-1.381509379E-2
6.527700000E-2,9.169077128E-2,3.651790321E-2,-1.029761601E-2
8.703600000E-2,9.158318490E-2,3.649233654E-2,-5.478359759E-3
1.087890000E-1,9.165827185E-2,3.651079535E-2,-9.092918597E-3
1.305540000E-1,9.419900924E-2,3.653512150E-2,-1.384382509E-2
1.523130000E-1,8.923441172E-2,3.900197148E-2,-1.283310540E-2
1.740720000E-1,8.790319413E-2,3.403447196E-2,-7.935501635E-3
1.958620000E-1,9.038073570E-2,3.527364135E-2,-9.099835530E-3
2.175990000E-1,8.785969019E-2,3.647207841E-2,-9.197085164E-3
2.393630000E-1,8.916784078E-2,3.772287071E-2,-1.521551423E-2
2.611390000E-1,8.653105795E-2,3.644973785E-2,-9.232563898E-3
2.828980000E-1,9.028715640E-2,3.646852449E-2,-1.515436452E-2
3.046340000E-1,9.267441928E-2,3.644529730E-2,-1.508640032E-2
3.264160000E-1,9.131805599E-2,3.888593242E-2,-1.156318095E-2
3.481760000E-1,9.000179172E-2,3.761655092E-2,-9.159979410E-3
3.699390000E-1,9.606991708E-2,3.509806842E-2,-8.932358585E-3
3.916930000E-1,9.840867668E-2,3.505679965E-2,-7.659699302E-3
4.134530000E-1,8.983468264E-2,3.630403429E-2,-1.395369135E-2
4.352110000E-1,9.096226841E-2,3.874965012E-2,-1.277169492E-2
4.569700000E-1,9.210895747E-2,3.624403104E-2,-1.388693228E-2
4.787590000E-1,8.958855271E-2,3.745796531E-2,-1.398445293E-2
5.005180000E-1,9.448677301E-2,3.496125713E-2,-1.620092429E-2
5.222610000E-1,8.692938089E-2,3.614182398E-2,-1.161669567E-2
5.440370000E-1,9.061333537E-2,3.613862768E-2,-1.151363086E-2
5.657960000E-1,9.169661999E-2,3.732833266E-2,-1.391930226E-2
5.875550000E-1,9.762655944E-2,3.725750744E-2,-1.254471857E-2
6.093090000E-1,8.757136762E-2,3.346890956E-2,-1.032715570E-2
6.310730000E-1,8.756604791E-2,3.470381722E-2,-1.035538502E-2
6.528330000E-1,9.234749526E-2,3.834787384E-2,-1.030367520E-2
6.745910000E-1,8.848388493E-2,3.455810994E-2,-1.152894553E-2
6.963500000E-1,9.082023054E-2,3.327661008E-2,-1.625376008E-2
7.181390000E-1,9.173186123E-2,3.317861259E-2,-1.260747947E-2
7.398980000E-1,8.890359849E-2,3.553615138E-2,-6.710976828E-3
7.616570000E-1,8.638848364E-2,3.547694534E-2,-1.401079819E-2
7.834160000E-1,9.117656946E-2,3.297090903E-2,-7.792850025E-3
8.051770000E-1,8.840757608E-2,3.903398663E-2,-8.005633950E-3
8.269340000E-1,8.963241428E-2,3.901756182E-2,-1.399677061E-2
8.486810000E-1,8.558364958E-2,3.643362597E-2,-9.226926602E-3
8.704660000E-1,8.894284070E-2,3.753463924E-2,-1.156566199E-2
8.922120000E-1,8.741651475E-2,3.494691104E-2,-9.136651643E-3
9.139690000E-1,8.971606940E-2,3.608433157E-2,-1.391820889E-2
9.357310000E-1,9.091716260E-2,3.607687354E-2,-1.267903950E-2
9.574890000E-1,8.323377371E-2,3.472281247E-2,-1.165508293E-2
9.792680000E-1,8.552767336E-2,3.586862981E-2,-1.764160208E-2
1.001020000E0,8.758539706E-2,3.571929783E-2,-1.275658328E-2
1.022796000E0,9.405655414E-2,3.402822837E-2,-1.061071083E-2
1.044555000E0,9.418039769E-2,3.652999923E-2,-1.669123955E-2
1.066314000E0,8.795291185E-2,3.650249168E-2,-1.565883122E-2
1.088074000E0,8.911822736E-2,3.647386655E-2,-1.562511176E-2
1.109830000E0,8.905398101E-2,3.644816577E-2,-1.562573202E-2
1.131591000E0,9.139170498E-2,3.889028355E-2,-1.079422608E-2
1.153350000E0,9.382423013E-2,3.640284762E-2,-1.066941582E-2
1.175109000E0,8.775607497E-2,3.517444804E-2,-1.683770679E-2
1.196869000E0,8.875776827E-2,3.387077898E-2,-9.546899237E-3
1.218658000E0,9.002467245E-2,4.004515335E-2,-1.567843743E-2
1.240417000E0,9.119737893E-2,3.630780429E-2,-1.556007750E-2
1.262177000E0,8.993154019E-2,3.505373374E-2,-1.677159593E-2
1.283935000E0,8.741644770E-2,3.627798706E-2,-1.445890591E-2
1.305678000E0,9.104233980E-2,3.253762424E-2,-1.427187119E-2
1.327453000E0,9.224477410E-2,3.623223305E-2,-1.552735548E-2
1.349212000E0,8.965379745E-2,3.742758557E-2,-1.321529876E-2
1.370961000E0,8.835079521E-2,3.739883751E-2,-1.325031277E-2
1.392730000E0,9.074877948E-2,3.366020322E-2,-1.309763081E-2
1.414489000E0,9.441808611E-2,3.488250822E-2,-1.422796398E-2
1.436273000E0,9.444498271E-2,3.488889709E-2,-1.543277875E-2
1.458038000E0,9.073365480E-2,3.487089649E-2,-1.794622652E-2
1.479797000E0,8.925267309E-2,3.110332228E-2,-5.847753026E-3
1.501546000E0,8.709765226E-2,9.206880815E-3,-7.170797139E-2
1.523310000E0,9.470396489E-2,3.170450404E-2,-1.503604352E-1
1.545074000E0,9.441256523E-2,3.934498876E-2,-1.939374954E-1
1.566834000E0,9.628087282E-2,6.457705051E-2,-6.306816638E-2
1.588592000E0,8.537469804E-2,4.084109142E-2,-9.794822894E-3
1.610370000E0,8.637700230E-2,3.707753122E-2,1.167526585E-3
1.632113000E0,8.825193346E-2,2.828385308E-2,2.914454974E-2
1.653869000E0,9.021355212E-2,3.681729734E-2,4.949748144E-2
1.675629000E0,8.957353979E-2,3.542886674E-2,7.844123989E-2
1.697397000E0,8.302397281E-2,3.569426015E-2,2.614760399E-1
1.719177000E0,9.869865328E-2,5.125957355E-2,-1.133255512E-1
1.740936000E0,1.204159334E-1,3.849397972E-2,-3.769204021E-2
1.762695000E0,3.417807519E-1,1.097849235E-1,-6.605251692E-3
1.784454000E0,3.063716292E-1,7.918091416E-1,-5.486671925E-1
1.806224000E0,4.295486212E-1,3.594892919E-1,-3.039522767E-1
1.827973000E0,4.727155566E-1,3.886437118E-1,1.241182536E-2
1.849731000E0,6.098299026E-1,2.308103085E0,3.354300857E-1
