"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.295002842E1,-2.566756248E1,3.592583084E1
2.175900000E-2,-1.297451401E1,-2.560033989E1,3.596493149E1
4.351900000E-2,-1.295224190E1,-2.558628464E1,3.598295975E1
6.527700000E-2,-1.295529461E1,-2.557628059E1,3.598897171E1
8.706600000E-2,-1.296394634E1,-2.557712936E1,3.598525238E1
1.088260000E-1,-1.297662163E1,-2.557976341E1,3.597881699E1
1.305850000E-1,-1.298168182E1,-2.556690025E1,3.598612976E1
1.523440000E-1,-1.298696041E1,-2.551874924E1,3.601839066E1
1.740820000E-1,-1.299601746E1,-2.546159744E1,3.605555344E1
1.958620000E-1,-1.299771690E1,-2.543872452E1,3.607107544E1
2.176210000E-1,-1.299490356E1,-2.544562721E1,3.606721497E1
2.393800000E-1,-1.300078487E1,-2.545001411E1,3.606200409E1
2.611290000E-1,-1.301420212E1,-2.539151764E1,3.609838104E1
2.828980000E-1,-1.300453568E1,-2.536602402E1,3.611978912E1
3.046570000E-1,-1.302678871E1,-2.529775047E1,3.615962601E1
3.264160000E-1,-1.302400875E1,-2.528783607E1,3.616756439E1
3.481760000E-1,-1.301873684E1,-2.529919052E1,3.616151428E1
3.699360000E-1,-1.302537823E1,-2.529084396E1,3.616496658E1
3.916930000E-1,-1.303729439E1,-2.525513268E1,3.618561935E1
4.134520000E-1,-1.306021690E1,-2.518649292E1,3.622517776E1
4.352110000E-1,-1.306176949E1,-2.515139198E1,3.624899673E1
4.569700000E-1,-1.302875710E1,-2.518033791E1,3.624077988E1
4.787290000E-1,-1.301336670E1,-2.520092010E1,3.623199844E1
5.005010000E-1,-1.300858784E1,-2.522118759E1,3.621961594E1
5.222780000E-1,-1.300399780E1,-2.523451233E1,3.621197891E1
5.440370000E-1,-1.300312614E1,-2.521517944E1,3.622575378E1
5.657920000E-1,-1.299182701E1,-2.520164680E1,3.623921967E1
5.875550000E-1,-1.296951771E1,-2.521361160E1,3.623889542E1
6.093160000E-1,-1.297657585E1,-2.516475105E1,3.627031326E1
6.310730000E-1,-1.296689034E1,-2.518263245E1,3.626136017E1
6.528330000E-1,-1.297488213E1,-2.515867043E1,3.627513885E1
6.745840000E-1,-1.298011684E1,-2.514443970E1,3.628313065E1
6.963500000E-1,-1.297231197E1,-2.514499474E1,3.628553772E1
7.181090000E-1,-1.296279812E1,-2.513519669E1,3.629572296E1
7.398740000E-1,-1.294990730E1,-2.513290596E1,3.630191803E1
7.616350000E-1,-1.297118855E1,-2.506783485E1,3.633929062E1
7.833860000E-1,-1.296666718E1,-2.506299591E1,3.634424210E1
8.051450000E-1,-1.296905327E1,-2.504347420E1,3.635684586E1
8.269040000E-1,-1.296968269E1,-2.502988243E1,3.636598206E1
8.486630000E-1,-1.297754860E1,-2.499511909E1,3.638707352E1
8.704180000E-1,-1.298449326E1,-2.495450592E1,3.641246796E1
8.921800000E-1,-1.296876144E1,-2.496646690E1,3.640986633E1
9.139400000E-1,-1.296836758E1,-2.494903564E1,3.642195511E1
9.357300000E-1,-1.296264076E1,-2.494629669E1,3.642586899E1
9.574900000E-1,-1.298502254E1,-2.488158417E1,3.646214294E1
9.792480000E-1,-1.298725986E1,-2.487651634E1,3.646480560E1
1.001006000E0,-1.295276928E1,-2.492098427E1,3.644670868E1
1.022766000E0,-1.293078995E1,-2.493942261E1,3.644189835E1
1.044526000E0,-1.291338348E1,-2.494278336E1,3.644576263E1
1.066282000E0,-1.290236759E1,-2.495540810E1,3.644103241E1
1.088044000E0,-1.291862297E1,-2.490310287E1,3.647103882E1
1.109802000E0,-1.294055653E1,-2.483668709E1,3.650852966E1
1.131561000E0,-1.292065334E1,-2.487396431E1,3.649019623E1
1.153828500E0,-1.290129089E1,-2.489731598E1,3.648112488E1
1.175587500E0,-1.288027763E1,-2.490650558E1,3.648227310E1
1.197346500E0,-1.289734459E1,-2.485714149E1,3.650989914E1
1.219105500E0,-1.288867188E1,-2.486955643E1,3.650451279E1
1.240886500E0,-1.289741898E1,-2.484541321E1,3.651786041E1
1.262638500E0,-1.290533638E1,-2.481629753E1,3.653485489E1
1.284382500E0,-1.290681267E1,-2.480060196E1,3.654499054E1
1.306141500E0,-1.290222931E1,-2.478042221E1,3.656029510E1
1.327931500E0,-1.289313507E1,-2.477485466E1,3.656727600E1
1.349690500E0,-1.291509914E1,-2.470773315E1,3.660492325E1
1.371431500E0,-1.290968704E1,-2.472399330E1,3.659585190E1
1.393208500E0,-1.289429760E1,-2.476896858E1,3.657085419E1
1.414968500E0,-1.287176609E1,-2.481982231E1,3.654430008E1
1.436727500E0,-1.286885834E1,-2.480208969E1,3.655736542E1
1.458488500E0,-1.286543846E1,-2.477509499E1,3.657686234E1
1.480244500E0,-1.285039997E1,-2.479829216E1,3.656642532E1
1.501987500E0,-1.282147694E1,-2.487021446E1,3.652771759E1
1.523762500E0,-1.280649376E1,-2.491048813E1,3.650552368E1
1.545521500E0,-1.279190540E1,-2.493567276E1,3.649344635E1
1.567300500E0,-1.276897049E1,-2.494940758E1,3.649208832E1
1.589039500E0,-1.274041939E1,-2.496949005E1,3.648832703E1
1.610806500E0,-1.272283554E1,-2.497649002E1,3.648967743E1
1.632558500E0,-1.272002220E1,-2.497391701E1,3.649241638E1
1.654329500E0,-1.271361637E1,-2.499292755E1,3.648163223E1
1.676075500E0,-1.270762348E1,-2.500789452E1,3.647346115E1
1.697859500E0,-1.270746613E1,-2.499122429E1,3.648493958E1
1.719624500E0,-1.269070625E1,-2.498917198E1,3.649218369E1
1.741383500E0,-1.270032692E1,-2.493610001E1,3.652511978E1
1.763141500E0,-1.268668842E1,-2.495795822E1,3.651493073E1
1.784901500E0,-1.269277287E1,-2.493629646E1,3.652761841E1
1.806661500E0,-1.271366978E1,-2.487150574E1,3.656450653E1
1.828419500E0,-1.271109200E1,-2.486385918E1,3.657059479E1
1.850178500E0,-1.269185829E1,-2.486672211E1,3.657532883E1
1.871935500E0,-1.266669083E1,-2.489394760E1,3.656553650E1
1.893696500E0,-1.268873596E1,-2.482787132E1,3.660279465E1
1.915455500E0,-1.268305969E1,-2.483598328E1,3.659925842E1
1.937215500E0,-1.266476536E1,-2.487293053E1,3.658050156E1
1.958987500E0,-1.265403557E1,-2.489053345E1,3.657224274E1
1.980732500E0,-1.263775826E1,-2.490579796E1,3.656747437E1
2.002491500E0,-1.261841965E1,-2.492584229E1,3.656049728E1
2.024251500E0,-1.259962559E1,-2.494890785E1,3.655124664E1
2.046010500E0,-1.262018204E1,-2.488333511E1,3.658882904E1
2.067769500E0,-1.261810112E1,-2.488381004E1,3.658922195E1
2.089558500E0,-1.261314392E1,-2.488679504E1,3.658890533E1
2.111303500E0,-1.259997082E1,-2.490620232E1,3.658023834E1
2.133076500E0,-1.258629990E1,-2.491318130E1,3.658018875E1
2.154825500E0,-1.256324100E1,-2.494190598E1,3.656854630E1
2.176594500E0,-1.256193829E1,-2.491927338E1,3.658441925E1
2.198354500E0,-1.258164501E1,-2.485373306E1,3.662221146E1
2.220112500E0,-1.256540203E1,-2.487876129E1,3.661079025E1
2.241868500E0,-1.255184364E1,-2.490463066E1,3.659784698E1
2.263623500E0,-1.253728390E1,-2.492872429E1,3.658643341E1
2.285389500E0,-1.255747509E1,-2.486509895E1,3.662278748E1
2.307149500E0,-1.254618645E1,-2.487328339E1,3.662110519E1
2.328902500E0,-1.252110004E1,-2.490840530E1,3.660580826E1
2.350662500E0,-1.250606728E1,-2.491353607E1,3.660745621E1
2.372446500E0,-1.250835323E1,-2.489252281E1,3.662096786E1
2.394185500E0,-1.252967644E1,-2.482742310E1,3.665785217E1
2.415944500E0,-1.249610996E1,-2.489912796E1,3.662065125E1
2.437733500E0,-1.247488022E1,-2.492553520E1,3.660993576E1
2.459486500E0,-1.244420052E1,-2.497262573E1,3.658827209E1
2.481252500E0,-1.242584896E1,-2.499098206E1,3.658197784E1
2.503010500E0,-1.240800476E1,-2.503279686E1,3.655943680E1
2.524769500E0,-1.239750957E1,-2.504723167E1,3.655311203E1
2.546510500E0,-1.238488674E1,-2.506544876E1,3.654489517E1
2.568287500E0,-1.236971569E1,-2.507886887E1,3.654083252E1
2.590047500E0,-1.238918781E1,-2.500969315E1,3.658162308E1
2.611805500E0,-1.237410259E1,-2.501728058E1,3.658154678E1
2.633565500E0,-1.236438751E1,-2.502977371E1,3.657627869E1
2.655327500E0,-1.235844994E1,-2.504780388E1,3.656594086E1
2.677083500E0,-1.236124897E1,-2.504165268E1,3.656921005E1
2.698843500E0,-1.234966183E1,-2.505598831E1,3.656330109E1
2.720601500E0,-1.233609390E1,-2.506043243E1,3.656484604E1
2.742360500E0,-1.235642433E1,-2.499438667E1,3.660316467E1
2.764119500E0,-1.235301018E1,-2.499160957E1,3.660620499E1
2.785908500E0,-1.234573936E1,-2.500049591E1,3.660259628E1
2.807668500E0,-1.233499718E1,-2.502308655E1,3.659077072E1
2.829426500E0,-1.233848953E1,-2.500379181E1,3.660278320E1
2.851161500E0,-1.233767605E1,-2.496780014E1,3.662762070E1
2.872936500E0,-1.231267738E1,-2.498570824E1,3.662382126E1
2.894703500E0,-1.229142284E1,-2.501010323E1,3.661430740E1
