"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,1.366507858E-1,7.380684372E-3,-1.322339382E-2
2.175800000E-2,1.377768070E-1,6.119474303E-3,-8.341551758E-3
4.351900000E-2,9.208109975E-2,4.089163244E-2,-8.490289561E-3
6.527100000E-2,9.219010174E-2,3.844675794E-2,-1.325326879E-2
8.703000000E-2,9.210816771E-2,3.719067201E-2,-9.610705078E-3
1.088090000E-1,9.330525994E-2,3.717520833E-2,-8.371514268E-3
1.305460000E-1,9.218233824E-2,3.719392791E-2,-1.322505809E-2
1.523130000E-1,9.212264419E-2,3.717660904E-2,-1.081547793E-2
1.740720000E-1,9.452035278E-2,3.716668859E-2,-9.542546235E-3
1.958320000E-1,9.085372835E-2,3.594288975E-2,-1.202776004E-2
2.176100000E-1,8.831106126E-2,3.467991576E-2,-9.659136645E-3
2.393490000E-1,9.073479474E-2,3.590629995E-2,-8.413842879E-3
2.611080000E-1,8.824377507E-2,3.465159610E-2,-7.249564398E-3
2.828680000E-1,8.946329355E-2,3.463420644E-2,-8.420366794E-3
3.046260000E-1,9.304775298E-2,3.831492364E-2,-7.198037114E-3
3.264150000E-1,8.939583600E-2,3.956901282E-2,-1.214977726E-2
3.481750000E-1,8.925260603E-2,3.829848766E-2,-8.508208208E-3
3.699340000E-1,9.169369936E-2,3.579982743E-2,-9.588508867E-3
3.916930000E-1,9.171527624E-2,3.704112768E-2,-1.082155202E-2
4.134310000E-1,9.167172015E-2,3.700431436E-2,-1.202718075E-2
4.352110000E-1,8.791130036E-2,3.698204830E-2,-1.092611998E-2
4.569700000E-1,9.029147029E-2,3.572764993E-2,-1.203569304E-2
4.787290000E-1,9.013116360E-2,3.568997979E-2,-7.217276841E-3
5.004780000E-1,9.133620560E-2,3.565671295E-2,-9.593539871E-3
5.222470000E-1,9.511892498E-2,3.565241024E-2,-1.551487762E-2
5.440060000E-1,8.645859361E-2,3.811690211E-2,-1.340219285E-2
5.657650000E-1,9.128367901E-2,3.312167525E-2,-1.435846370E-2
5.875250000E-1,9.478467703E-2,3.554515541E-2,-1.310921926E-2
6.092850000E-1,9.466712922E-2,3.798444569E-2,-1.437252574E-2
6.310420000E-1,9.582506865E-2,3.549439088E-2,-1.066727005E-2
6.528010000E-1,9.080021828E-2,3.670799360E-2,-6.013662089E-3
6.745600000E-1,9.445928782E-2,3.416617587E-2,-1.067512110E-2
6.963190000E-1,8.811464161E-2,3.654768318E-2,-9.700629860E-3
7.180780000E-1,9.167141467E-2,3.525638580E-2,-1.198142674E-2
7.398500000E-1,8.775756508E-2,3.643631935E-2,-9.705425240E-3
7.616270000E-1,8.874000609E-2,3.634990752E-2,-7.264141925E-3
7.833860000E-1,8.755428344E-2,3.756135330E-2,-1.455724891E-2
8.051410000E-1,9.231045842E-2,3.375986218E-2,-1.313235424E-2
8.269040000E-1,8.726299554E-2,3.367459774E-2,-1.447678264E-2
8.486650000E-1,8.962528408E-2,3.363604099E-2,-1.440921053E-2
8.704220000E-1,8.695073426E-2,3.480772674E-2,-1.209840365E-2
8.921820000E-1,8.923184127E-2,3.475149348E-2,-1.082667615E-2
9.139330000E-1,8.783835918E-2,3.345097229E-2,-9.629869834E-3
9.356990000E-1,8.648090810E-2,3.461651877E-2,-1.089933887E-2
9.574580000E-1,9.004178643E-2,3.453068808E-2,-1.320830360E-2
9.792230000E-1,8.498723060E-2,3.818061203E-2,-1.222691126E-2
1.000984000E0,8.616597205E-2,3.320854902E-2,-1.328558754E-2
1.022735000E0,9.169797599E-2,3.452597186E-2,-9.324126877E-3
1.044494000E0,8.558675647E-2,3.700445592E-2,-1.316729188E-2
1.066253000E0,8.306398988E-2,3.451139107E-2,-1.197533030E-2
1.088012000E0,9.164921939E-2,3.697374836E-2,-1.179130562E-2
1.109767000E0,9.039426595E-2,3.324599192E-2,-1.294666715E-2
1.131529000E0,8.905974776E-2,3.815137595E-2,-1.188989170E-2
1.153289000E0,8.661336452E-2,3.567735478E-2,-1.310730167E-2
1.175079000E0,8.532076329E-2,3.813222796E-2,-1.199359912E-2
1.196839000E0,9.135841578E-2,3.686642647E-2,-6.974340416E-3
1.218597000E0,9.015794843E-2,3.809848428E-2,-1.185707562E-2
1.240355000E0,8.889768273E-2,3.806438297E-2,-1.550733391E-2
1.262115000E0,8.761465549E-2,3.556174785E-2,-1.548610721E-2
1.283875000E0,9.237832576E-2,3.797955066E-2,-1.179142762E-2
1.305631000E0,9.109459817E-2,3.796058148E-2,-1.182628796E-2
1.327393000E0,8.377517760E-2,3.921466321E-2,-1.447027363E-2
1.349151000E0,8.618944883E-2,3.301621974E-2,-1.305601280E-2
1.370910000E0,8.864245564E-2,3.423739225E-2,-1.663080789E-2
1.393177500E0,8.959058672E-2,3.291396424E-2,-6.930692121E-3
1.414936500E0,8.353874087E-2,3.663844988E-2,-1.321169361E-2
1.436695500E0,9.092273563E-2,3.786703944E-2,-1.544372551E-2
1.458454500E0,8.586601168E-2,3.659299389E-2,-1.193904597E-2
1.480235500E0,9.197371453E-2,3.781618550E-2,-1.059068739E-2
1.501987500E0,8.944664150E-2,3.408205137E-2,-1.057552733E-2
1.523731500E0,8.938751370E-2,3.530417755E-2,-8.194128983E-3
1.545490500E0,9.062121063E-2,3.528150544E-2,-1.177533809E-2
1.567280500E0,8.819214255E-2,3.529002517E-2,-1.304886211E-2
1.589039500E0,8.701796085E-2,3.530387580E-2,-1.549284440E-2
1.610780500E0,8.931266516E-2,3.772991151E-2,-1.307166461E-2
1.632557500E0,8.551680297E-2,3.522322327E-2,-1.191438828E-2
1.654317500E0,8.915019780E-2,3.395522758E-2,-1.298902836E-2
1.676076500E0,8.539647609E-2,3.765036166E-2,-1.076715346E-2
1.697837500E0,9.150472283E-2,3.761624917E-2,-1.300626248E-2
1.719593500E0,9.017839283E-2,3.758805618E-2,-1.063140016E-2
1.741336500E0,8.766132593E-2,3.385350481E-2,-1.302609127E-2
1.763111500E0,8.386152238E-2,3.629286960E-2,-1.198150218E-2
1.784870500E0,8.504186571E-2,3.132084012E-2,-1.183534134E-2
1.806649500E0,8.508212864E-2,3.254445642E-2,-1.668438874E-2
1.828388500E0,8.741285652E-2,3.496469185E-2,-1.426387858E-2
1.850155500E0,9.097003192E-2,3.615655378E-2,-1.178002451E-2
1.871907500E0,8.853119612E-2,3.368451446E-2,-1.540694200E-2
1.893678500E0,8.597945422E-2,3.242197260E-2,-1.424288005E-2
1.915424500E0,8.830868453E-2,3.485783190E-2,-1.061645709E-2
1.937208500E0,8.838155121E-2,3.485819325E-2,-1.664178446E-2
1.958973500E0,8.697450161E-2,3.726764023E-2,-1.191491913E-2
1.980732500E0,8.709552139E-2,3.728972003E-2,-1.914417557E-2
2.002490500E0,8.811742067E-2,3.475737572E-2,-1.302978769E-2
2.024250500E0,8.475413918E-2,3.417202830E-2,-1.446634438E-2
2.046010500E0,8.967140317E-2,3.293285891E-2,-1.430069562E-2
2.067768500E0,8.953770250E-2,3.536407277E-2,-1.074329857E-2
2.089527500E0,8.208604902E-2,3.780961037E-2,-9.801946580E-3
2.111284500E0,8.831476420E-2,3.658282012E-2,-1.442160178E-2
2.133045500E0,8.836322278E-2,3.783051297E-2,-1.685945876E-2
2.154804500E0,9.190101922E-2,3.407683969E-2,-1.185275987E-2
2.176564500E0,9.061584622E-2,3.653003275E-2,-1.194390468E-2
2.198336500E0,8.806952834E-2,3.526738286E-2,-9.575164877E-3
2.220081500E0,8.802628517E-2,3.524678946E-2,-9.575854987E-3
2.241840500E0,8.434348553E-2,3.647560626E-2,-1.211747061E-2
2.263600500E0,9.057284892E-2,3.525069356E-2,-1.673699170E-2
2.285359500E0,8.800396323E-2,3.646216542E-2,-1.201467495E-2
2.307118500E0,8.920715004E-2,3.768626973E-2,-1.321348269E-2
2.328907500E0,9.280430526E-2,3.518381715E-2,-1.064463146E-2
2.350652500E0,9.037347138E-2,3.765671700E-2,-1.438467950E-2
2.372425500E0,8.666211367E-2,3.887909278E-2,-1.572149247E-2
2.394174500E0,8.897677809E-2,3.512274474E-2,-1.074970979E-2
2.415943500E0,8.782949299E-2,3.514298424E-2,-1.439850684E-2
2.437703500E0,9.034819901E-2,3.391611576E-2,-1.791613176E-2
2.459461500E0,8.650155365E-2,3.634594008E-2,-1.325674448E-2
2.481217500E0,8.754366636E-2,3.752924129E-2,-7.226957008E-3
2.502972500E0,8.403430879E-2,3.509841487E-2,-1.570737362E-2
2.524738500E0,8.887645602E-2,3.878609464E-2,-1.324501541E-2
2.546498500E0,8.638245612E-2,3.505806997E-2,-1.322990563E-2
2.568251500E0,9.129179269E-2,3.751680627E-2,-1.555909030E-2
2.590011500E0,8.752588928E-2,3.378422931E-2,-1.316824183E-2
2.611795500E0,8.755278587E-2,3.379062191E-2,-1.437305566E-2
2.633534500E0,8.748614788E-2,3.624247015E-2,-1.322489418E-2
2.655293500E0,8.363461494E-2,3.743157536E-2,-8.537586778E-3
2.677082500E0,8.372939378E-2,3.497079015E-2,-1.450594608E-2
2.698835500E0,8.859632909E-2,3.494623303E-2,-1.436915807E-2
2.720601500E0,8.733687550E-2,3.864079341E-2,-1.569337398E-2
2.742359500E0,8.598128706E-2,3.489543498E-2,-1.202864293E-2
2.764118500E0,8.593611419E-2,3.487795591E-2,-1.202889625E-2
2.785859500E0,8.718414605E-2,3.240276128E-2,-1.434795465E-2
2.807636500E0,9.205825627E-2,3.609311208E-2,-1.429562736E-2
2.829396500E0,9.203734249E-2,3.608318791E-2,-1.429600362E-2
2.851154500E0,8.584491163E-2,3.854032233E-2,-1.452474482E-2
2.872914500E0,8.575226367E-2,3.727610782E-2,-1.208703127E-2
2.894676500E0,8.322686702E-2,3.602306172E-2,-1.092223916E-2
2.916432500E0,8.939708769E-2,3.602167219E-2,-1.316022314E-2
2.938192500E0,9.050487727E-2,3.474767879E-2,-9.483795613E-3
2.959950500E0,8.571186662E-2,3.353799880E-2,-1.561770588E-2
2.981709500E0,8.571186662E-2,3.353799880E-2,-1.561770588E-2
3.003468500E0,8.442468196E-2,3.599162400E-2,-1.570858434E-2
3.025257500E0,9.119627625E-2,3.626503423E-2,-1.371403225E-2
3.047017500E0,8.625402302E-2,3.502205014E-2,-1.382327732E-2
3.068775500E0,8.379272372E-2,3.625908867E-2,-1.392021682E-2
3.090510500E0,8.995442092E-2,3.624885157E-2,-1.615915075E-2
3.112285500E0,8.624971658E-2,3.376462311E-2,-1.620686240E-2
3.134052500E0,8.728150278E-2,3.371203318E-2,-8.943737485E-3
3.155811500E0,8.612584323E-2,3.372588381E-2,-1.379737724E-2
3.177570500E0,9.223159403E-2,3.988870606E-2,-1.497166976E-2
3.199329500E0,8.604310453E-2,3.493558988E-2,-1.262096222E-2
3.221103500E0,8.612379432E-2,3.495476395E-2,-1.623540372E-2
3.242848500E0,8.843871951E-2,3.491041437E-2,-1.134826615E-2
3.264607500E0,8.601775765E-2,3.738595173E-2,-1.508841757E-2
3.286376500E0,8.721086383E-2,3.737097234E-2,-1.505430229E-2
3.308126500E0,8.962704986E-2,3.241075203E-2,-1.366781723E-2
3.329884500E0,8.223798126E-2,3.611670807E-2,-1.516346075E-2
3.351648500E0,9.197157621E-2,3.484767675E-2,-1.124617923E-2
3.373402500E0,8.831453323E-2,3.485726565E-2,-1.255405787E-2
3.395191500E0,8.830510080E-2,3.731678054E-2,-1.502094604E-2
3.416950500E0,9.436240047E-2,3.358059004E-2,-1.115014218E-2
3.438709500E0,8.450331539E-2,3.357491642E-2,-1.142529771E-2
3.460468500E0,8.452489227E-2,3.481621295E-2,-1.265834086E-2
3.482210500E0,8.325831592E-2,3.356813267E-2,-1.145993546E-2
3.503970500E0,8.692273498E-2,3.602454439E-2,-1.261888631E-2
3.525746500E0,8.575105667E-2,3.727088496E-2,-1.629627869E-2
3.547505500E0,8.687716722E-2,3.352962062E-2,-1.256333664E-2
3.569264500E0,8.438363671E-2,3.599517420E-2,-1.148369070E-2
3.591014500E0,8.562459797E-2,3.351723403E-2,-1.380264014E-2
3.612797500E0,8.799360693E-2,3.348930553E-2,-1.132448111E-2
3.634541500E0,8.554288000E-2,3.719442710E-2,-1.388806943E-2
3.656300500E0,8.794369549E-2,3.593553230E-2,-1.258700341E-2
3.678053500E0,8.555659652E-2,3.100202046E-2,-1.615788043E-2
3.699819500E0,8.799692243E-2,3.346299380E-2,-1.735067181E-2
3.721607500E0,8.545197546E-2,3.467571363E-2,-1.503801905E-2
3.743366500E0,8.540185541E-2,3.342335299E-2,-1.380503364E-2
3.765125500E0,8.414164931E-2,3.465293348E-2,-1.266280375E-2
3.786864500E0,8.653221279E-2,3.586514294E-2,-1.141787600E-2
3.808644500E0,9.018752724E-2,3.461210802E-2,-1.128710620E-2
3.830403500E0,8.888456225E-2,3.829699010E-2,-1.020191051E-2
3.852167500E0,8.766799420E-2,3.829702735E-2,-1.144145522E-2
3.873922500E0,8.528739959E-2,3.955324367E-2,-1.515283715E-2
3.895689500E0,8.403033018E-2,3.459529951E-2,-1.507425960E-2
3.917439500E0,8.887114376E-2,3.457096219E-2,-1.252738293E-2
3.939198500E0,8.766207099E-2,3.456899151E-2,-1.497201528E-2
3.960957500E0,8.643408120E-2,3.457005322E-2,-1.500636991E-2
3.982709500E0,8.632332087E-2,3.330011666E-2,-1.136420947E-2
4.004475500E0,9.124058485E-2,3.206094727E-2,-1.119856071E-2
4.026234500E0,8.502286673E-2,1.373937540E-2,2.576585710E-1
4.047993500E0,7.199146599E-2,7.805716712E-3,6.757099032E-1
4.069782500E0,9.154168516E-2,2.604904398E-2,-2.029100358E-1
