"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675941487E1,1.203242585E1,1.058950684E3,-1.000000000E0,-1.000000000E0,9.531129799E1,9.531129799E1
1.682909727E-1,4.675941487E1,1.203242585E1,1.058950684E3,-1.000000000E0,-1.000000000E0,9.531129802E1,9.531129802E1
4.355269670E-1,4.675941331E1,1.203251175E1,1.057001953E3,-1.000000000E0,-1.000000000E0,9.531129810E1,9.531129810E1
5.187499523E-1,4.675941214E1,1.203257615E1,1.055906616E3,-1.000000000E0,-1.000000000E0,9.531129810E1,9.531129810E1
2.269071937E0,4.675942224E1,1.203268815E1,1.053590088E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
4.653947949E0,4.675939718E1,1.203282815E1,1.053240967E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
