"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.605895805E1,-2.241496849E1,3.356822968E1
2.176200000E-2,-1.605973053E1,-2.240412331E1,3.357509995E1
4.351800000E-2,-1.606495094E1,-2.238191414E1,3.358740997E1
6.530800000E-2,-1.606428146E1,-2.237005234E1,3.359563446E1
8.706700000E-2,-1.606509781E1,-2.235752106E1,3.360358047E1
1.088270000E-1,-1.608679962E1,-2.229466057E1,3.363495255E1
1.305850000E-1,-1.608736801E1,-2.227912140E1,3.364497375E1
1.523440000E-1,-1.608943176E1,-2.226180649E1,3.365544891E1
1.741030000E-1,-1.608340836E1,-2.225754547E1,3.366114426E1
1.958620000E-1,-1.609164429E1,-2.222715187E1,3.367728424E1
2.176020000E-1,-1.610330200E1,-2.218339539E1,3.370056152E1
2.393800000E-1,-1.609794044E1,-2.218622398E1,3.370125961E1
2.611390000E-1,-1.609602737E1,-2.218576241E1,3.370247269E1
2.828980000E-1,-1.609884834E1,-2.217491341E1,3.370826721E1
3.046570000E-1,-1.611951447E1,-2.211275291E1,3.373921204E1
3.264160000E-1,-1.611367416E1,-2.211015320E1,3.374370575E1
3.481840000E-1,-1.611565208E1,-2.209919548E1,3.374994278E1
3.699340000E-1,-1.610360527E1,-2.212249565E1,3.374042130E1
3.916930000E-1,-1.609751129E1,-2.212337494E1,3.374275208E1
4.134640000E-1,-1.609256554E1,-2.212117577E1,3.374655533E1
4.352110000E-1,-1.609802055E1,-2.209415245E1,3.376165009E1
4.569750000E-1,-1.611784172E1,-2.203368187E1,3.379169846E1
4.787300000E-1,-1.610041428E1,-2.206344604E1,3.378058624E1
5.004880000E-1,-1.609975243E1,-2.205629158E1,3.378557205E1
5.222540000E-1,-1.609763527E1,-2.206250572E1,3.378252411E1
5.440370000E-1,-1.608956146E1,-2.207931328E1,3.377538681E1
5.657960000E-1,-1.608363724E1,-2.207958221E1,3.377803421E1
5.875300000E-1,-1.608004761E1,-2.207717896E1,3.378131866E1
6.092970000E-1,-1.610065651E1,-2.201792908E1,3.381015778E1
6.310730000E-1,-1.609686279E1,-2.202458954E1,3.380762482E1
6.528330000E-1,-1.609417725E1,-2.202616692E1,3.380787659E1
6.745910000E-1,-1.609528160E1,-2.202251244E1,3.380973053E1
6.963510000E-1,-1.610555840E1,-2.199367523E1,3.382360840E1
7.181160000E-1,-1.610623932E1,-2.197929573E1,3.383262634E1
7.398680000E-1,-1.610417938E1,-2.196668243E1,3.384179688E1
7.616270000E-1,-1.609830666E1,-2.197131348E1,3.384158325E1
7.833860000E-1,-1.609357834E1,-2.197418404E1,3.384197617E1
8.051460000E-1,-1.611488724E1,-2.191370392E1,3.387103271E1
8.269150000E-1,-1.610818863E1,-2.191416168E1,3.387392044E1
8.486740000E-1,-1.609681892E1,-2.192730522E1,3.387082672E1
8.704230000E-1,-1.608295822E1,-2.194123459E1,3.386839294E1
8.921820000E-1,-1.607641029E1,-2.194843102E1,3.386683273E1
9.139500000E-1,-1.606774139E1,-2.195238304E1,3.386838531E1
9.357000000E-1,-1.607605171E1,-2.192545891E1,3.388188171E1
9.574590000E-1,-1.609917068E1,-2.186382866E1,3.391071320E1
9.792180000E-1,-1.608449364E1,-2.188428116E1,3.390448380E1
1.001007000E0,-1.606921196E1,-2.190379715E1,3.389913559E1
1.022766000E0,-1.605649948E1,-2.191701889E1,3.389660263E1
1.044525000E0,-1.607134628E1,-2.186993027E1,3.391997528E1
1.066284000E0,-1.606249237E1,-2.188632202E1,3.391359711E1
1.088043000E0,-1.606661797E1,-2.186296082E1,3.392671204E1
1.109787000E0,-1.607406425E1,-2.183456421E1,3.394146729E1
1.131549000E0,-1.605680656E1,-2.186122513E1,3.393247223E1
1.153322000E0,-1.605360413E1,-2.186073303E1,3.393430710E1
1.175080000E0,-1.604154968E1,-2.188342857E1,3.392537308E1
1.196840000E0,-1.606419373E1,-2.182138634E1,3.395461655E1
1.218589000E0,-1.606021118E1,-2.182441521E1,3.395454788E1
1.240353000E0,-1.603551292E1,-2.186742783E1,3.393854904E1
1.262116000E0,-1.601949883E1,-2.189191818E1,3.393032074E1
1.283875000E0,-1.600417137E1,-2.191299438E1,3.392394257E1
1.305636000E0,-1.599574184E1,-2.192805862E1,3.391819000E1
1.327394000E0,-1.599950409E1,-2.190395546E1,3.393198395E1
1.349151000E0,-1.601775360E1,-2.184371376E1,3.396219254E1
1.370911000E0,-1.599719810E1,-2.188904572E1,3.394268417E1
