"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.525616467E-2,3.498009592E-2,-8.328164928E-3
2.175800000E-2,8.937251568E-2,3.755488619E-2,-1.015951764E-2
4.352200000E-2,9.174866974E-2,3.753009066E-2,-6.476340815E-3
6.528100000E-2,9.423206747E-2,3.876763582E-2,-7.640557364E-3
8.704000000E-2,9.550368786E-2,3.753878921E-2,-8.782570250E-3
1.088050000E-1,9.064397961E-2,3.507375717E-2,-1.127329469E-2
1.305600000E-1,9.053070098E-2,3.874162957E-2,-7.743706927E-3
1.523190000E-1,9.421976656E-2,3.625756502E-2,-7.584187202E-3
1.740770000E-1,9.059856832E-2,3.996758536E-2,-1.138625201E-2
1.958370000E-1,9.665790945E-2,3.870232031E-2,-7.571840193E-3
2.175950000E-1,9.294734150E-2,3.498995304E-2,-7.590894587E-3
2.393640000E-1,9.044268727E-2,3.867296502E-2,-8.949899115E-3
2.611130000E-1,9.166336805E-2,3.740858287E-2,-1.009247638E-2
2.828720000E-1,9.045685828E-2,3.738971800E-2,-1.374190673E-2
3.046190000E-1,9.278542548E-2,3.733018786E-2,-1.126438100E-2
3.263900000E-1,8.768770099E-2,3.480772302E-2,-5.322082434E-3
3.481500000E-1,9.134548157E-2,3.973985463E-2,-6.537195761E-3
3.699050000E-1,9.375757724E-2,3.477274999E-2,-7.561672479E-3
3.916670000E-1,9.123896062E-2,3.473646566E-2,-1.004153304E-2
4.134260000E-1,9.470258653E-2,3.587856889E-2,-5.148663186E-3
4.351850000E-1,9.103900194E-2,3.460286558E-2,-1.004362851E-2
4.569450000E-1,9.338431805E-2,3.578691930E-2,-1.000440214E-2
4.787030000E-1,9.079146385E-2,3.574693948E-2,-1.007496193E-2
5.004680000E-1,9.068176150E-2,3.818581626E-2,-8.927583694E-3
5.222210000E-1,9.297721833E-2,3.440977260E-2,-7.571291178E-3
5.439810000E-1,9.282694012E-2,3.926512972E-2,-8.890742436E-3
5.657390000E-1,9.626657516E-2,3.790234029E-2,-5.146740470E-3
5.874990000E-1,9.001418203E-2,3.536947817E-2,-7.673718035E-3
6.092800000E-1,9.359703213E-2,3.409103304E-2,-1.115925517E-2
6.310160000E-1,8.854524046E-2,3.653012961E-2,-1.014967542E-2
6.528010000E-1,9.329389036E-2,3.521700203E-2,-1.239646040E-2
6.745600000E-1,9.426493198E-2,3.386463597E-2,-1.113187894E-2
6.963060000E-1,9.517017007E-2,3.743796051E-2,-7.570421789E-3
7.180830000E-1,9.254059196E-2,3.611432388E-2,-1.002327539E-2
7.398420000E-1,8.986001462E-2,3.356546909E-2,-1.003843360E-2
7.616010000E-1,9.209294617E-2,3.470474109E-2,-1.120576542E-2
7.833600000E-1,8.808414638E-2,3.334440291E-2,-7.669169921E-3
8.051090000E-1,9.148817509E-2,3.198640794E-2,-6.336161867E-3
8.268780000E-1,8.385805786E-2,3.559718654E-2,-7.835117169E-3
8.486160000E-1,8.607311547E-2,3.300628066E-2,-8.918110281E-3
8.703960000E-1,8.936332166E-2,3.531505540E-2,-1.128640585E-2
8.921560000E-1,8.663539588E-2,3.273664042E-2,-1.130208001E-2
9.139150000E-1,8.500456065E-2,3.259044886E-2,-6.520778872E-3
9.356740000E-1,8.358079195E-2,3.745693713E-2,-5.465053953E-3
9.574320000E-1,8.335607499E-2,3.363747150E-2,-8.998706937E-3
9.791810000E-1,9.038467705E-2,3.350668773E-2,-8.796637878E-3
1.000937000E0,8.386182785E-2,3.583041579E-2,-6.619182415E-3
1.022709000E0,9.503728896E-2,3.854034841E-2,-1.150352973E-2
