"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.082373977E-2,3.534642607E-2,-1.069938205E-2
2.175700000E-2,9.463007748E-2,3.539262339E-2,-1.079676673E-2
4.352200000E-2,8.976261318E-2,3.664273024E-2,-1.337209251E-2
6.527500000E-2,9.338453412E-2,3.786018491E-2,-1.088766102E-2
8.755425000E-2,9.218448400E-2,3.539624065E-2,-1.207050495E-2
1.093412500E-1,9.345386922E-2,3.540727869E-2,-1.444597263E-2
1.311032500E-1,9.460919350E-2,3.662677109E-2,-1.203042455E-2
1.528622500E-1,9.575846791E-2,3.784377500E-2,-9.614938870E-3
1.746212500E-1,9.462011606E-2,3.662884235E-2,-1.444061100E-2
1.963802500E-1,9.328550100E-2,3.907297552E-2,-1.091711875E-2
2.181392500E-1,8.835462481E-2,4.030360281E-2,-1.228802837E-2
2.398822500E-1,9.200345725E-2,3.657672554E-2,-1.330598257E-2
2.616572500E-1,9.188926965E-2,3.778599948E-2,-1.092531066E-2
2.834172500E-1,8.946344256E-2,3.655627742E-2,-1.458093245E-2
3.051672500E-1,9.065168351E-2,3.777451813E-2,-1.578032039E-2
3.269342500E-1,9.308023006E-2,3.899056092E-2,-1.815030351E-2
3.487122500E-1,8.917091787E-2,3.521009162E-2,-1.094052102E-2
3.704602500E-1,9.033297002E-2,3.763955086E-2,-1.457843371E-2
3.922112500E-1,9.266836196E-2,3.759486973E-2,-1.330591273E-2
4.139702500E-1,9.014915675E-2,3.509899601E-2,-1.452412177E-2
4.357552500E-1,9.003344923E-2,3.630322590E-2,-1.214339118E-2
4.575192500E-1,9.104090184E-2,3.747485578E-2,-8.524436504E-3
4.792712500E-1,9.100552648E-2,3.867118061E-2,-1.337327342E-2
5.010262500E-1,9.085336328E-2,3.736041114E-2,-1.334652025E-2
5.227962500E-1,8.696783334E-2,3.480742499E-2,-1.098500565E-2
5.445552500E-1,9.438953549E-2,3.481381759E-2,-1.318850461E-2
5.663142500E-1,9.178126603E-2,3.721991554E-2,-1.452015713E-2
5.880732500E-1,9.157493711E-2,3.715584427E-2,-1.452256273E-2
6.098372500E-1,9.127799422E-2,3.581143916E-2,-1.088219322E-2
6.315922500E-1,8.995907009E-2,3.824049607E-2,-1.217887271E-2
6.533502500E-1,9.222018719E-2,3.937786072E-2,-1.334523782E-2
6.751092500E-1,8.700247854E-2,3.556341305E-2,-9.786007926E-3
6.968702500E-1,9.658435732E-2,3.670246154E-2,-9.541912004E-3
7.186272500E-1,9.029868990E-2,3.663729504E-2,-1.453564037E-2
7.404062500E-1,9.125019610E-2,3.406381235E-2,-1.324281283E-2
7.621762500E-1,8.854977041E-2,3.396371007E-2,-1.451919042E-2
7.839352500E-1,8.830110729E-2,3.511312976E-2,-9.729548357E-3
8.056912500E-1,8.925078064E-2,3.498816118E-2,-9.697997943E-3
8.274532500E-1,8.653659374E-2,3.487935662E-2,-1.097444817E-2
8.492032500E-1,8.495828509E-2,3.472777456E-2,-1.462767553E-2
8.709712500E-1,8.337476850E-2,3.830556199E-2,-1.354515087E-2
8.927162500E-1,8.920013905E-2,3.447425365E-2,-1.208704803E-2
9.144892500E-1,8.640540391E-2,3.433876485E-2,-1.095419098E-2
9.362482500E-1,8.375025541E-2,3.546397761E-2,-1.587350294E-2
9.580072500E-1,8.339129388E-2,3.160833940E-2,-1.338243857E-2
9.797642500E-1,8.409366012E-2,3.388191015E-2,-1.220462099E-2
1.001528250E0,8.622401953E-2,3.251694143E-2,-1.211104076E-2
1.023316250E0,8.578815311E-2,3.481222689E-2,-1.208432298E-2
1.045074250E0,9.067837149E-2,3.726302087E-2,-1.441367995E-2
1.066833250E0,9.178688377E-2,3.846224770E-2,-1.079347357E-2
1.088593250E0,9.173662215E-2,3.597086295E-2,-9.532559663E-3
1.110338250E0,9.043937922E-2,3.964519128E-2,-1.206234004E-2
1.132110250E0,8.917342871E-2,3.715338558E-2,-1.324582007E-2
1.153869250E0,9.161249548E-2,3.837759793E-2,-1.441054605E-2
1.175628250E0,8.779591322E-2,3.833834082E-2,-1.210478880E-2
1.197401250E0,9.155864269E-2,3.587300703E-2,-1.676495187E-2
1.219146250E0,9.138770401E-2,3.828627244E-2,-1.320782676E-2
1.240904250E0,8.752673864E-2,3.698984906E-2,-1.087432075E-2
1.262665250E0,9.119457006E-2,3.326069936E-2,-1.309705433E-2
1.284424250E0,9.225810319E-2,3.320769593E-2,-9.449093603E-3
1.306213250E0,8.848510683E-2,3.441660851E-2,-9.581170045E-3
1.327972250E0,8.608175814E-2,3.441576660E-2,-1.567483693E-2
1.349731250E0,8.962330967E-2,3.560032696E-2,-1.319124922E-2
1.371491250E0,9.082166106E-2,3.557352722E-2,-1.556746662E-2
1.393228250E0,8.950840682E-2,3.801678866E-2,-1.445398387E-2
1.415008250E0,8.822494000E-2,3.551588207E-2,-1.563763805E-2
1.436767250E0,9.052952379E-2,3.669760004E-2,-1.318846457E-2
1.458526250E0,8.918767422E-2,3.542120755E-2,-1.199066360E-2
1.480284250E0,8.800141513E-2,3.418827802E-2,-1.561167929E-2
1.502044250E0,8.910385519E-2,3.413641825E-2,-1.437358186E-2
1.523803250E0,8.771936595E-2,3.408411145E-2,-1.199928299E-2
1.545562250E0,9.009720385E-2,3.405477852E-2,-1.072626375E-2
1.567321250E0,9.114467353E-2,3.399360552E-2,-7.078451104E-3
1.589080250E0,8.631420881E-2,3.400927782E-2,-1.324043795E-2
1.610864250E0,8.754576743E-2,3.399056569E-2,-1.802639477E-2
1.632629250E0,8.978285640E-2,3.638046607E-2,-1.560609974E-2
1.654388250E0,9.203296155E-2,3.507288918E-2,-1.069100294E-2
1.676147250E0,8.338836581E-2,3.504837304E-2,-1.334219519E-2
1.697901250E0,8.705526590E-2,3.379061446E-2,-1.682619564E-2
1.719660250E0,9.052038938E-2,2.878241614E-2,-8.176990785E-3
1.741438250E0,8.305563778E-2,3.369320184E-2,-9.701833129E-3
1.763183250E0,8.676928282E-2,3.367704153E-2,-1.562393829E-2
1.784942250E0,8.295562118E-2,3.239354491E-2,-1.449503563E-2
1.806701250E0,8.893938363E-2,3.727769852E-2,-1.323236618E-2
1.828460250E0,8.878593147E-2,3.598667309E-2,-1.079552621E-2
1.850246250E0,8.999291062E-2,3.596296906E-2,-1.437658537E-2
1.872009250E0,8.621919900E-2,3.221918270E-2,-1.439590100E-2
1.893767250E0,7.872539759E-2,3.712514788E-2,-1.471578795E-2
1.915528250E0,8.358921111E-2,3.586624563E-2,-1.455053408E-2
1.937286250E0,8.839824796E-2,3.458195180E-2,-1.438598614E-2
1.959046250E0,8.832523972E-2,3.330405056E-2,-1.556396019E-2
1.980798250E0,8.938166499E-2,3.571479023E-2,-1.317751128E-2
2.002557250E0,8.190441877E-2,3.567741439E-2,-1.338458434E-2
2.024322250E0,8.798780292E-2,3.540377319E-2,-1.804287545E-2
2.046081250E0,8.419173211E-2,3.537534177E-2,-1.453176700E-2
2.067840250E0,8.658339083E-2,3.534485027E-2,-1.446379721E-2
2.089626250E0,8.903486282E-2,3.409295157E-2,-1.677717827E-2
2.111389250E0,8.401782811E-2,3.776882961E-2,-1.579511724E-2
2.133148250E0,8.891475946E-2,3.280677274E-2,-1.675006375E-2
2.154907250E0,8.999262750E-2,3.399810940E-2,-1.312987600E-2
2.176666250E0,8.877113461E-2,3.646320850E-2,-1.683565788E-2
2.198425250E0,8.615553379E-2,3.394450620E-2,-1.202923339E-2
2.220184250E0,8.858090639E-2,4.011005908E-2,-1.330683101E-2
2.241943250E0,8.855537325E-2,3.761877120E-2,-1.445593871E-2
2.263702250E0,8.605654538E-2,3.265401348E-2,-1.441240590E-2
2.285456250E0,8.843121678E-2,3.632978350E-2,-1.442899182E-2
2.307220250E0,8.712859452E-2,3.259565309E-2,-1.317425352E-2
2.328979250E0,8.709775656E-2,3.134126589E-2,-1.435143594E-2
2.350738250E0,9.063324332E-2,3.252787516E-2,-1.066277921E-2
2.372528250E0,8.454406261E-2,3.253908083E-2,-1.444937009E-2
