"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.159755707E-2,3.771506622E-2,-1.133148372E-2
2.176500000E-2,9.417855740E-2,3.652554378E-2,-1.143365260E-2
4.352400000E-2,9.293991327E-2,3.899642453E-2,-1.152446587E-2
6.529400000E-2,9.426510334E-2,4.025210813E-2,-1.633770019E-2
8.707300000E-2,9.297443926E-2,4.147289321E-2,-1.399069652E-2
1.088130000E-1,9.046907723E-2,3.898614272E-2,-1.159336604E-2
1.305910000E-1,9.302075207E-2,4.024005681E-2,-1.637220010E-2
1.523500000E-1,9.534755349E-2,3.897106275E-2,-1.025119144E-2
1.741100000E-1,9.547671676E-2,4.023792967E-2,-1.630349085E-2
1.958680000E-1,9.296695888E-2,4.022727534E-2,-1.396257151E-2
2.176270000E-1,9.409867227E-2,3.771764040E-2,-1.146280579E-2
2.393780000E-1,9.045787156E-2,4.020343721E-2,-1.403195783E-2
2.611430000E-1,9.414182603E-2,4.020024091E-2,-1.392889209E-2
2.829050000E-1,9.295138717E-2,3.773788363E-2,-1.511160284E-2
3.046630000E-1,9.169118106E-2,3.896746412E-2,-1.396937296E-2
3.264220000E-1,9.656609595E-2,3.893571720E-2,-1.503748354E-2
3.481810000E-1,9.640140831E-2,3.887492046E-2,-1.262916159E-2
3.699510000E-1,9.631282091E-2,3.759807721E-2,-1.260201819E-2
3.917290000E-1,9.259663522E-2,3.882978857E-2,-1.152849849E-2
4.134890000E-1,9.379553795E-2,4.126981273E-2,-1.516613178E-2
4.352480000E-1,9.486404061E-2,3.750289604E-2,-1.143372245E-2
4.570000000E-1,8.870860189E-2,3.872612491E-2,-1.524926163E-2
4.787660000E-1,9.476212412E-2,3.744171560E-2,-1.505027339E-2
5.005250000E-1,8.847706765E-2,3.988490254E-2,-9.254435077E-3
5.222840000E-1,9.463854879E-2,4.112087563E-2,-1.031570509E-2
5.440440000E-1,9.467078000E-2,3.989235684E-2,-1.149228960E-2
5.657990000E-1,9.328904748E-2,3.733815625E-2,-1.388229057E-2
5.875610000E-1,9.449572861E-2,4.227672145E-2,-1.396085508E-2
6.093160000E-1,9.079553187E-2,3.980370983E-2,-1.280264556E-2
6.310790000E-1,9.559378773E-2,3.852146491E-2,-1.143331453E-2
6.528390000E-1,9.313248843E-2,3.975850344E-2,-1.153025310E-2
6.746270000E-1,9.564758092E-2,3.853424639E-2,-1.384294312E-2
6.963860000E-1,9.431997687E-2,3.848045692E-2,-1.508348901E-2
7.181460000E-1,9.642778337E-2,4.082749039E-2,-1.025461126E-2
7.399120000E-1,9.037387371E-2,3.961708397E-2,-1.401259843E-2
7.616450000E-1,9.030383825E-2,3.712809086E-2,-1.034169644E-2
7.834230000E-1,9.649755061E-2,3.713554889E-2,-1.257955004E-2
8.051820000E-1,9.372689575E-2,3.702467307E-2,-1.144711301E-2
8.269410000E-1,8.750280738E-2,3.822482750E-2,-1.405837573E-2
8.487000000E-1,9.242539108E-2,3.575075045E-2,-1.386449859E-2
8.704650000E-1,8.989937603E-2,3.326389194E-2,-1.026230585E-2
8.922180000E-1,9.122963250E-2,3.452330083E-2,-1.507543772E-2
9.139770000E-1,9.085819870E-2,3.684194013E-2,-1.393113565E-2
9.357660000E-1,9.181121737E-2,3.795570135E-2,-1.392827649E-2
9.574980000E-1,9.159632772E-2,3.909415752E-2,-1.516411081E-2
9.792840000E-1,9.149992466E-2,3.534258530E-2,-1.508072019E-2
1.001044000E0,9.998849034E-2,4.149049148E-2,-1.136694290E-2
1.022802000E0,9.099277854E-2,3.546531498E-2,-1.435157750E-2
1.044562000E0,9.223699570E-2,3.794045374E-2,-1.557849441E-2
1.066321000E0,9.337291867E-2,4.038057104E-2,-1.439648028E-2
1.088080000E0,9.575419128E-2,3.911914304E-2,-1.189024094E-2
1.109839000E0,9.581331909E-2,3.789702058E-2,-1.427163836E-2
1.131607000E0,9.579634666E-2,4.159399495E-2,-1.556152105E-2
1.153371000E0,8.961860836E-2,3.788181394E-2,-1.323897764E-2
1.175117000E0,8.960795403E-2,4.035162926E-2,-1.329543628E-2
1.196905000E0,9.329209477E-2,3.786743060E-2,-1.434120443E-2
