"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.020797729E-1,-1.713935852E-1,-9.888137512E0
1.962200000E-2,2.013313293E-1,-1.835183716E-1,-9.895023193E0
3.924500000E-2,1.956431580E-1,-1.757345581E-1,-9.900411987E0
5.884200000E-2,1.796264648E-1,-1.737886047E-1,-9.902807007E0
7.845500000E-2,1.926493835E-1,-1.734892273E-1,-9.906249847E0
9.809500000E-2,2.019300842E-1,-1.881587219E-1,-9.910141754E0
1.177060000E-1,1.908531189E-1,-1.769320679E-1,-9.916129303E0
1.373280000E-1,2.104623413E-1,-1.746867371E-1,-9.901310120E0
1.569210000E-1,1.854643250E-1,-1.673519897E-1,-9.897118835E0
1.765440000E-1,1.704954529E-1,-1.800755310E-1,-9.900711365E0
1.961670000E-1,1.820214844E-1,-1.782792664E-1,-9.903854828E0
2.157840000E-1,1.923500061E-1,-1.833686829E-1,-9.892478485E0
2.353770000E-1,2.151026917E-1,-1.739382935E-1,-9.884395294E0
2.550050000E-1,1.746867371E-1,-1.890568542E-1,-9.882449341E0
2.746280000E-1,1.969903564E-1,-1.685494995E-1,-9.884844360E0
2.942490000E-1,1.853146362E-1,-1.676513672E-1,-9.869426422E0
3.138430000E-1,1.821711731E-1,-1.746867371E-1,-9.895172882E0
3.334660000E-1,1.728904724E-1,-1.887574768E-1,-9.887239380E0
3.530870000E-1,2.023791504E-1,-1.895059204E-1,-9.864636383E0
3.726980000E-1,1.911524963E-1,-1.836680603E-1,-9.864486694E0
3.923340000E-1,2.168989563E-1,-1.707948303E-1,-9.855056305E0
4.119400000E-1,1.892065430E-1,-1.790277100E-1,-9.839039612E0
4.315490000E-1,2.004331970E-1,-1.866618347E-1,-9.849068756E0
4.511720000E-1,1.941462708E-1,-1.803749084E-1,-9.861193542E0
4.707860000E-1,1.857637024E-1,-1.788780212E-1,-9.867181091E0
4.904160000E-1,1.905537415E-1,-1.739382935E-1,-9.835147705E0
5.100100000E-1,1.913021851E-1,-1.770817566E-1,-9.846224670E0
5.296250000E-1,1.917512512E-1,-1.673519897E-1,-9.858050079E0
5.492540000E-1,1.739382935E-1,-1.752854919E-1,-9.831106110E0
5.688830000E-1,1.971400452E-1,-1.827699280E-1,-9.829609222E0
5.885010000E-1,1.902543640E-1,-1.797761536E-1,-9.819430389E0
6.080930000E-1,2.044747925E-1,-1.848655701E-1,-9.848020935E0
6.277150000E-1,1.800755310E-1,-1.910028076E-1,-9.831255798E0
6.473390000E-1,1.877096558E-1,-1.853146362E-1,-9.834698639E0
6.669320000E-1,2.016307068E-1,-1.850152588E-1,-9.827214203E0
6.865540000E-1,1.775308228E-1,-1.803749084E-1,-9.830507355E0
7.061770000E-1,1.601669312E-1,-1.676513672E-1,-9.827812958E0
7.258000000E-1,2.025288391E-1,-1.904040527E-1,-9.819280701E0
7.454210000E-1,1.919009399E-1,-1.881587219E-1,-9.824519806E0
7.650140000E-1,1.965412903E-1,-1.916015625E-1,-9.812694397E0
7.846360000E-1,1.835183716E-1,-1.821711731E-1,-9.817634125E0
8.042590000E-1,1.689985657E-1,-1.862127686E-1,-9.819879456E0
8.238830000E-1,1.859133911E-1,-1.821711731E-1,-9.804611206E0
8.434740000E-1,1.996847534E-1,-1.833686829E-1,-9.807904358E0
8.630980000E-1,1.847158813E-1,-1.820214844E-1,-9.807305603E0
8.827210000E-1,1.787283325E-1,-1.826202393E-1,-9.821975098E0
9.023440000E-1,1.959425354E-1,-1.872605896E-1,-9.802365875E0
9.219350000E-1,1.788780212E-1,-1.917512512E-1,-9.802365875E0
9.415590000E-1,1.920506287E-1,-1.797761536E-1,-9.796977081E0
9.611810000E-1,1.842668152E-1,-1.757345581E-1,-9.798623657E0
9.808110000E-1,1.977388000E-1,-1.746867371E-1,-9.793683929E0
1.000420000E0,2.230361938E-1,-1.836680603E-1,-9.801916809E0
1.020050000E0,2.189945984E-1,-1.799258423E-1,-9.794282684E0
1.039662000E0,1.996847534E-1,-1.761836243E-1,-9.806257782E0
1.059265000E0,1.769320679E-1,-1.871109009E-1,-9.782157898E0
1.078887000E0,2.043251038E-1,-1.716929626E-1,-9.798773346E0
1.098511000E0,2.089654541E-1,-1.865121460E-1,-9.800868988E0
1.118131000E0,2.043251038E-1,-1.856140137E-1,-9.797426147E0
1.137756000E0,1.942959595E-1,-1.818717957E-1,-9.790540466E0
1.157379000E0,1.845661926E-1,-1.996847534E-1,-9.794132996E0
1.177002000E0,1.913021851E-1,-1.853146362E-1,-9.788295135E0
1.196594000E0,1.960922241E-1,-1.679507446E-1,-9.780211945E0
1.216236000E0,1.960922241E-1,-1.745370483E-1,-9.806108093E0
1.235840000E0,1.889071655E-1,-1.845661926E-1,-9.785001984E0
1.255462000E0,1.736389160E-1,-1.637594604E-1,-9.791139221E0
1.275085000E0,2.154020691E-1,-1.832189941E-1,-9.800419922E0
1.294708000E0,1.832189941E-1,-1.713935852E-1,-9.783954163E0
1.314340000E0,2.022294617E-1,-2.011816406E-1,-9.793085175E0
1.333954000E0,1.898052979E-1,-2.035766602E-1,-9.775870972E0
1.353577000E0,1.767823792E-1,-1.874102783E-1,-9.792037354E0
1.373198000E0,2.236349487E-1,-1.667532349E-1,-9.800719299E0
1.392822000E0,1.980381775E-1,-1.748364258E-1,-9.793534241E0
1.412444000E0,2.052232361E-1,-1.920506287E-1,-9.780960388E0
1.432068000E0,2.001338196E-1,-1.830693054E-1,-9.809850311E0
1.451691000E0,1.881587219E-1,-1.913021851E-1,-9.789492645E0
