"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.530621976E-2,3.296608105E-2,-8.166234009E-3
2.177600000E-2,8.801238239E-2,3.676985577E-2,-9.785300121E-3
4.353600000E-2,8.927189559E-2,3.553919494E-2,-1.092756819E-2
6.529400000E-2,9.052545577E-2,3.554318845E-2,-1.209807210E-2
8.705600000E-2,8.925078809E-2,3.923949972E-2,-1.101235952E-2
1.088120000E-1,8.921496570E-2,3.799186274E-2,-9.779502638E-3
1.305660000E-1,8.926519752E-2,3.676628694E-2,-1.216102485E-2
1.523300000E-1,9.153162688E-2,3.795063123E-2,-4.891918041E-3
1.740890000E-1,8.923097700E-2,3.427421302E-2,-1.210503560E-2
1.958480000E-1,8.789647371E-2,3.794987500E-2,-9.814830497E-3
2.176380000E-1,9.034093469E-2,3.670679778E-2,-9.718100540E-3
2.393890000E-1,9.148383141E-2,3.544181213E-2,-8.451436646E-3
2.611560000E-1,8.777558804E-2,3.543573245E-2,-9.759953246E-3
2.829030000E-1,9.265437722E-2,3.664653748E-2,-1.085611619E-2
3.046750000E-1,8.526594937E-2,3.416076303E-2,-1.221114118E-2
3.264330000E-1,9.003627300E-2,3.410933539E-2,-8.459878154E-3
3.481930000E-1,9.007189423E-2,3.410382569E-2,-1.327986177E-2
3.699510000E-1,9.233736992E-2,3.528074175E-2,-8.420953527E-3
3.917080000E-1,8.855818212E-2,3.647159785E-2,-1.096332911E-2
4.134690000E-1,9.216618538E-2,3.520600870E-2,-9.627807885E-3
4.352590000E-1,8.717811108E-2,3.765204549E-2,-1.223265752E-2
4.570180000E-1,9.317728877E-2,3.759596497E-2,-1.085728407E-2
4.787590000E-1,8.436980098E-2,3.751996160E-2,-9.894829243E-3
5.005360000E-1,8.802367747E-2,3.997306153E-2,-1.225867122E-2
5.222950000E-1,8.785822242E-2,3.496111184E-2,-1.094258949E-2
5.440540000E-1,8.527506143E-2,3.243553266E-2,-1.216140296E-2
5.658130000E-1,9.248626977E-2,3.607251495E-2,-1.324653532E-2
5.875720000E-1,8.489526063E-2,3.722440079E-2,-1.107284240E-2
6.093390000E-1,8.717749268E-2,3.589972481E-2,-1.097754762E-2
6.311030000E-1,8.810118586E-2,3.330874816E-2,-9.684863500E-3
6.528800000E-1,8.551608771E-2,3.819521517E-2,-1.468801312E-2
6.746400000E-1,8.644615859E-2,3.561786562E-2,-1.098514628E-2
6.963980000E-1,8.871592581E-2,3.305752203E-2,-1.206705533E-2
7.181570000E-1,8.851988614E-2,3.419632465E-2,-1.330218557E-2
7.399180000E-1,8.445757627E-2,3.282716125E-2,-6.150299683E-3
7.616750000E-1,9.044241160E-2,3.398070857E-2,-1.082862448E-2
7.834490000E-1,8.400294930E-2,3.387849778E-2,-9.798411280E-3
8.051930000E-1,8.876912296E-2,3.502644226E-2,-1.571605727E-2
8.269520000E-1,8.712703735E-2,3.488960117E-2,-9.729223326E-3
8.487410000E-1,8.198650926E-2,3.230252862E-2,-1.101758331E-2
8.705010000E-1,8.420463651E-2,3.095704317E-2,-1.333323121E-2
8.922600000E-1,8.511437476E-2,3.577995300E-2,-1.341479458E-2
9.140190000E-1,8.601723611E-2,3.317699581E-2,-1.212226320E-2
9.357780000E-1,8.080485463E-2,3.183077648E-2,-1.223454159E-2
9.575370000E-1,8.285500109E-2,3.539082780E-2,-8.639206178E-3
9.792800000E-1,8.371529728E-2,3.401673585E-2,-6.170263514E-3
1.001055000E0,7.733862102E-2,3.391423821E-2,-9.959728457E-3
1.022814000E0,9.113886952E-2,3.328033164E-2,-1.893578470E-2
1.044604000E0,9.348002821E-2,3.694730625E-2,-1.774767600E-2
