"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.220811844E1,-2.390342331E1,3.430780411E1
2.175700000E-2,-1.221535492E1,-2.387296677E1,3.432643127E1
4.351800000E-2,-1.222486210E1,-2.384489250E1,3.434255600E1
6.530800000E-2,-1.223060036E1,-2.382007980E1,3.435772705E1
8.706700000E-2,-1.223750305E1,-2.379367256E1,3.437356567E1
1.088080000E-1,-1.224079227E1,-2.376532555E1,3.439199448E1
1.305850000E-1,-1.225280190E1,-2.373746681E1,3.440695953E1
1.523440000E-1,-1.225880527E1,-2.371553421E1,3.441993713E1
1.741030000E-1,-1.226072502E1,-2.369594002E1,3.443275070E1
1.958620000E-1,-1.226531124E1,-2.367465401E1,3.444575500E1
2.176210000E-1,-1.226868343E1,-2.364916801E1,3.446205521E1
2.393880000E-1,-1.227193737E1,-2.362560272E1,3.447705841E1
2.611520000E-1,-1.227067661E1,-2.360833740E1,3.448933411E1
2.829290000E-1,-1.227474403E1,-2.359144974E1,3.449943924E1
3.046890000E-1,-1.227802944E1,-2.357583046E1,3.450894165E1
3.264470000E-1,-1.228101730E1,-2.355736542E1,3.452048874E1
3.482060000E-1,-1.227982712E1,-2.353742027E1,3.453451920E1
3.699670000E-1,-1.228103638E1,-2.351683044E1,3.454811096E1
3.917240000E-1,-1.228535461E1,-2.349490356E1,3.456149673E1
4.134980000E-1,-1.228682327E1,-2.348040390E1,3.457082748E1
4.352420000E-1,-1.228679752E1,-2.346602058E1,3.458060074E1
4.570010000E-1,-1.228676605E1,-2.345151901E1,3.459044647E1
4.787900000E-1,-1.228318310E1,-2.345105553E1,3.459203339E1
5.005500000E-1,-1.228533268E1,-2.342177582E1,3.461109543E1
5.223090000E-1,-1.228546429E1,-2.341090584E1,3.461840820E1
5.440680000E-1,-1.228455353E1,-2.339862442E1,3.462702942E1
5.658270000E-1,-1.228030777E1,-2.340118980E1,3.462680435E1
5.875860000E-1,-1.227761173E1,-2.339115906E1,3.463453674E1
6.093290000E-1,-1.228012848E1,-2.338137054E1,3.464025497E1
6.311040000E-1,-1.228496742E1,-2.335607719E1,3.465560532E1
6.528630000E-1,-1.228388977E1,-2.334745598E1,3.466178513E1
6.746530000E-1,-1.227476978E1,-2.334902954E1,3.466396332E1
6.964110000E-1,-1.227835751E1,-2.331897736E1,3.468291855E1
7.181760000E-1,-1.227821255E1,-2.330502319E1,3.469234467E1
7.399310000E-1,-1.227614975E1,-2.328956985E1,3.470344925E1
7.616880000E-1,-1.227587223E1,-2.327200317E1,3.471532440E1
7.834470000E-1,-1.227364922E1,-2.325936508E1,3.472457504E1
8.052000000E-1,-1.227003956E1,-2.325050735E1,3.473179245E1
8.269670000E-1,-1.226315689E1,-2.325635338E1,3.473030853E1
8.487250000E-1,-1.226028633E1,-2.324622154E1,3.473810577E1
8.704850000E-1,-1.225821018E1,-2.323418617E1,3.474688339E1
8.922730000E-1,-1.225494385E1,-2.322311211E1,3.475543976E1
9.140320000E-1,-1.225526142E1,-2.321149826E1,3.476308441E1
9.357910000E-1,-1.225198078E1,-2.320220184E1,3.477044678E1
9.575510000E-1,-1.224860382E1,-2.319625473E1,3.477560806E1
9.793090000E-1,-1.224555016E1,-2.318845749E1,3.478187943E1
1.001082000E0,-1.223950481E1,-2.319058990E1,3.478258896E1
1.022828000E0,-1.223731422E1,-2.317893028E1,3.479112244E1
1.044586000E0,-1.223539257E1,-2.317012024E1,3.479767227E1
1.066345000E0,-1.223347855E1,-2.316732597E1,3.480020523E1
1.088135000E0,-1.223435593E1,-2.314875221E1,3.481225586E1
1.109886000E0,-1.222687721E1,-2.314616013E1,3.481660461E1
1.131642000E0,-1.221636105E1,-2.314703178E1,3.481972122E1
1.153412000E0,-1.221331692E1,-2.313822365E1,3.482664108E1
1.175172000E0,-1.220781040E1,-2.313393974E1,3.483140945E1
1.196930000E0,-1.220388985E1,-2.313194084E1,3.483411407E1
1.218689000E0,-1.219886112E1,-2.312766647E1,3.483871460E1
1.240449000E0,-1.219445801E1,-2.312360573E1,3.484295273E1
1.262220000E0,-1.218965054E1,-2.311797714E1,3.484836960E1
1.283997000E0,-1.218368244E1,-2.311286354E1,3.485384750E1
1.305744000E0,-1.217918491E1,-2.310799026E1,3.485865021E1
1.327516000E0,-1.217061329E1,-2.312083054E1,3.485313034E1
1.349274000E0,-1.216565132E1,-2.311598396E1,3.485807800E1
1.371034000E0,-1.215727615E1,-2.311121368E1,3.486415863E1
1.392793000E0,-1.214393044E1,-2.312055588E1,3.486261749E1
1.414547000E0,-1.213726521E1,-2.311406326E1,3.486924362E1
1.436310000E0,-1.213226795E1,-2.311068916E1,3.487321854E1
1.458069000E0,-1.212693882E1,-2.310719109E1,3.487739182E1
1.479859000E0,-1.212241650E1,-2.310486412E1,3.488050079E1
1.501614000E0,-1.211544228E1,-2.310083580E1,3.488559341E1
1.523377000E0,-1.210953903E1,-2.309646034E1,3.489054108E1
1.545136000E0,-1.210129261E1,-2.309240532E1,3.489608765E1
1.566895000E0,-1.209554386E1,-2.309225655E1,3.489817429E1
1.588654000E0,-1.209191513E1,-2.309231186E1,3.489940262E1
1.610936917E0,-1.208652306E1,-2.309190941E1,3.490153503E1
1.632680917E0,-1.207958984E1,-2.309497643E1,3.490190506E1
1.654444917E0,-1.207165718E1,-2.309346199E1,3.490564346E1
1.676234917E0,-1.206380463E1,-2.308938026E1,3.491106796E1
1.697992917E0,-1.205299854E1,-2.310352707E1,3.490543365E1
1.719751917E0,-1.204682922E1,-2.310422516E1,3.490710449E1
1.741511917E0,-1.204280281E1,-2.310408020E1,3.490858459E1
