"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.971459961E1,-2.115772820E1,4.015391541E1
2.176600000E-2,-1.972585678E1,-2.112708282E1,4.016452789E1
4.352400000E-2,-1.971454430E1,-2.114340782E1,4.016148758E1
6.528300000E-2,-1.969075203E1,-2.115559578E1,4.016674042E1
8.705400000E-2,-1.967968750E1,-2.114363480E1,4.017845917E1
1.088070000E-1,-1.967471886E1,-2.114952087E1,4.017779922E1
1.305910000E-1,-1.966462898E1,-2.119392204E1,4.015933990E1
1.523500000E-1,-1.966235161E1,-2.119262505E1,4.016112900E1
1.741090000E-1,-1.965820122E1,-2.116783333E1,4.017623520E1
1.958680000E-1,-1.966821861E1,-2.111493301E1,4.019916153E1
2.176280000E-1,-1.969291878E1,-2.103970718E1,4.022650528E1
2.394030000E-1,-1.969046593E1,-2.102954102E1,4.023302078E1
2.611450000E-1,-1.968802071E1,-2.102157402E1,4.023838043E1
2.829080000E-1,-1.968824959E1,-2.102410126E1,4.023694611E1
3.046940000E-1,-1.971233559E1,-2.095093536E1,4.026330948E1
3.264530000E-1,-1.971801186E1,-2.094079781E1,4.026581192E1
3.482120000E-1,-1.972757149E1,-2.091183472E1,4.027617645E1
3.699710000E-1,-1.975193787E1,-2.083983231E1,4.030154800E1
3.917450000E-1,-1.975544739E1,-2.082476997E1,4.030760193E1
4.134890000E-1,-1.974674225E1,-2.085566902E1,4.029589844E1
4.352480000E-1,-1.973488617E1,-2.087146378E1,4.029352570E1
4.570070000E-1,-1.975980949E1,-2.079870605E1,4.031893158E1
4.787660000E-1,-1.978410912E1,-2.072572899E1,4.034457779E1
5.005510000E-1,-1.976811218E1,-2.073967934E1,4.034525299E1
5.223150000E-1,-1.975315475E1,-2.077766037E1,4.033304214E1
5.440740000E-1,-1.973396111E1,-2.080673790E1,4.032744217E1
5.658330000E-1,-1.972048569E1,-2.082243729E1,4.032593155E1
5.876010000E-1,-1.973074532E1,-2.078751755E1,4.033892441E1
6.093500000E-1,-1.975579453E1,-2.071437836E1,4.036428070E1
6.311100000E-1,-1.978047180E1,-2.064209366E1,4.038921738E1
6.528690000E-1,-1.974839592E1,-2.072144508E1,4.036427689E1
6.746280000E-1,-1.973572159E1,-2.074557686E1,4.035807800E1
6.964190000E-1,-1.972895241E1,-2.073974609E1,4.036438751E1
7.181770000E-1,-1.970697212E1,-2.075806808E1,4.036570740E1
7.399400000E-1,-1.971471024E1,-2.071354103E1,4.038479233E1
7.616950000E-1,-1.970070839E1,-2.074860764E1,4.037362289E1
7.834600000E-1,-1.970253944E1,-2.072442818E1,4.038515091E1
8.052130000E-1,-1.972831726E1,-2.065256119E1,4.040937042E1
8.269730000E-1,-1.975277901E1,-2.058275604E1,4.043302917E1
8.487310000E-1,-1.971853447E1,-2.065905380E1,4.041082764E1
8.704900000E-1,-1.969579887E1,-2.069078636E1,4.040567780E1
8.922790000E-1,-1.969896889E1,-2.067125320E1,4.041413116E1
9.140390000E-1,-1.972260666E1,-2.059686279E1,4.044057846E1
9.357970000E-1,-1.974197006E1,-2.054253006E1,4.045875549E1
9.575560000E-1,-1.973779297E1,-2.054432487E1,4.045988083E1
9.793000000E-1,-1.970648384E1,-2.060284615E1,4.044538879E1
1.001092000E0,-1.968634033E1,-2.062754440E1,4.044260406E1
1.022834000E0,-1.971167755E1,-2.055321884E1,4.046810532E1
1.044594000E0,-1.968536758E1,-2.060774231E1,4.045317459E1
1.066352000E0,-1.965637207E1,-2.066652298E1,4.043728638E1
1.088123000E0,-1.963759422E1,-2.069045639E1,4.043416595E1
1.109900000E0,-1.962599754E1,-2.070883751E1,4.043038559E1
1.131654000E0,-1.961861420E1,-2.072321510E1,4.042660904E1
1.153413000E0,-1.964308357E1,-2.065312767E1,4.045058441E1
1.175177000E0,-1.966962814E1,-2.058151054E1,4.047417450E1
1.196953000E0,-1.965059471E1,-2.062327957E1,4.046216583E1
1.218695000E0,-1.964699173E1,-2.062481880E1,4.046313095E1
1.240474000E0,-1.964834404E1,-2.061081696E1,4.046960068E1
1.262244000E0,-1.965596771E1,-2.058328247E1,4.047991562E1
1.283983000E0,-1.965337563E1,-2.057287407E1,4.048646545E1
1.305762000E0,-1.967752457E1,-2.049881363E1,4.051229095E1
1.327522000E0,-1.970262909E1,-2.042601967E1,4.053684235E1
1.349280000E0,-1.965475845E1,-2.052134132E1,4.051193619E1
1.371033000E0,-1.962531471E1,-2.056117439E1,4.050601578E1
1.392794000E0,-1.965183640E1,-2.048780632E1,4.053032303E1
1.414557000E0,-1.967904663E1,-2.041383171E1,4.055444336E1
1.436316000E0,-1.966243744E1,-2.044688988E1,4.054584122E1
1.458107000E0,-1.962590408E1,-2.052953911E1,4.052177429E1
1.479864000E0,-1.959195709E1,-2.060378647E1,4.050050735E1
1.501624000E0,-1.955910492E1,-2.066100502E1,4.048723602E1
1.523383000E0,-1.953640747E1,-2.070720482E1,4.047459412E1
1.545142000E0,-1.956164360E1,-2.063578415E1,4.049887085E1
1.566901000E0,-1.958600426E1,-2.056328773E1,4.052396011E1
1.588660000E0,-1.955140305E1,-2.065023232E1,4.049645233E1
1.610428000E0,-1.951883507E1,-2.072511864E1,4.047389984E1
1.632178000E0,-1.948610497E1,-2.076641464E1,4.046850586E1
1.653968000E0,-1.940754318E1,-2.083394432E1,4.047154999E1
1.675714000E0,-1.921106911E1,-2.101674461E1,4.047077179E1
1.697486000E0,-1.905839539E1,-2.111956787E1,4.048942566E1
1.719246000E0,-1.878021240E1,-2.129812622E1,4.052585983E1
1.741004000E0,-1.846285439E1,-2.150876617E1,4.056042480E1
1.762763000E0,-1.813702202E1,-2.172268677E1,4.059341812E1
1.784518000E0,-1.798155403E1,-2.179064560E1,4.062614441E1
1.806281000E0,-1.808317757E1,-2.165405464E1,4.065406799E1
1.828040000E0,-1.805537415E1,-2.159509850E1,4.069775391E1
1.849829000E0,-1.776876068E1,-2.170279694E1,4.076655579E1
1.871588000E0,-1.770142937E1,-2.242225838E1,4.040487289E1
1.893347000E0,-1.808937645E1,-2.250245476E1,4.018788910E1
1.915107000E0,-2.016698837E1,-2.199328613E1,3.947454453E1
1.936866000E0,-2.157351112E1,-2.177252960E1,3.884833145E1
1.958625000E0,-2.459262848E1,-2.191466141E1,3.692698288E1
1.980397000E0,-2.762793732E1,-2.162734985E1,3.489422989E1
2.002143000E0,-3.125402451E1,-2.054279518E1,3.240111160E1
2.023932000E0,-3.588613129E1,-1.895701027E1,2.831023407E1
2.045691000E0,-4.118314362E1,-1.677587891E1,2.170646286E1
2.067450000E0,-4.486833191E1,-1.485572720E1,1.465578651E1
2.089209000E0,-4.799417114E1,-1.205027103E1,5.333709717E-2
2.110968000E0,-4.676222229E1,-1.121521282E1,-1.166899490E1
2.132727000E0,-4.396009445E1,-1.176867676E1,-1.943348122E1
2.154486000E0,-3.647533035E1,-1.502122688E1,-2.987582970E1
2.176237000E0,-2.892718506E1,-1.890843010E1,-3.541667938E1
2.198004000E0,-2.314378357E1,-2.170985794E1,-3.796971893E1
2.219794000E0,-1.530849838E1,-2.474222946E1,-4.002653885E1
2.241553000E0,-7.055604935E0,-2.728978920E1,-4.067109299E1
2.263312000E0,1.866926193E0,-2.980188751E1,-3.945901871E1
2.285071000E0,8.768543243E0,-3.158212662E1,-3.707201004E1
2.306830000E0,1.930924416E1,-3.415001678E1,-3.015927124E1
2.328589000E0,1.862545967E1,-3.483583069E1,-2.980284500E1
2.350348000E0,1.737698555E1,-3.529376984E1,-3.001737022E1
2.372103000E0,1.808604813E1,-3.521378326E1,-2.969067764E1
2.393896000E0,1.942398071E1,-3.462408447E1,-2.953868294E1
