"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.497165298E1,-2.477510071E1,3.443367386E1
2.175900000E-2,-1.496152496E1,-2.479486656E1,3.442385101E1
4.351900000E-2,-1.498255348E1,-2.473199081E1,3.445991135E1
6.527700000E-2,-1.500335884E1,-2.466778183E1,3.449686050E1
8.703700000E-2,-1.500177383E1,-2.465777588E1,3.450470734E1
1.087950000E-1,-1.500707054E1,-2.465016937E1,3.450783920E1
1.305550000E-1,-1.501788616E1,-2.463140678E1,3.451652527E1
1.523240000E-1,-1.502444553E1,-2.459919739E1,3.453663635E1
1.740860000E-1,-1.502629280E1,-2.458077812E1,3.454895020E1
1.958310000E-1,-1.504912567E1,-2.451674652E1,3.458448792E1
2.175900000E-1,-1.507048893E1,-2.445267296E1,3.462052536E1
2.393500000E-1,-1.505273151E1,-2.451197243E1,3.458629608E1
2.611270000E-1,-1.504882240E1,-2.454553223E1,3.456419754E1
2.828920000E-1,-1.505111122E1,-2.453198814E1,3.457281494E1
3.046570000E-1,-1.507089806E1,-2.447052002E1,3.460773468E1
3.264160000E-1,-1.505876255E1,-2.447069740E1,3.461289978E1
3.481750000E-1,-1.503532028E1,-2.449261093E1,3.460758209E1
3.699140000E-1,-1.502723217E1,-2.450130272E1,3.460494995E1
3.916930000E-1,-1.504738808E1,-2.443972969E1,3.463970947E1
4.134530000E-1,-1.506652737E1,-2.437955093E1,3.467378235E1
4.352110000E-1,-1.503272915E1,-2.443440437E1,3.464982986E1
4.569700000E-1,-1.501035690E1,-2.443448067E1,3.465946960E1
4.787190000E-1,-1.498410892E1,-2.446241379E1,3.465112305E1
5.005010000E-1,-1.499646187E1,-2.442655754E1,3.467107391E1
5.222480000E-1,-1.501593876E1,-2.436273193E1,3.470753098E1
5.440070000E-1,-1.500402832E1,-2.440939522E1,3.467988586E1
5.657790000E-1,-1.499080467E1,-2.443603134E1,3.466683960E1
5.875250000E-1,-1.498456001E1,-2.442827034E1,3.467500687E1
6.092840000E-1,-1.496095467E1,-2.443886185E1,3.467773438E1
6.310560000E-1,-1.496918201E1,-2.439890099E1,3.470232391E1
6.528320000E-1,-1.496086597E1,-2.443187141E1,3.468270493E1
6.745670000E-1,-1.497079086E1,-2.441535187E1,3.469005585E1
6.963500000E-1,-1.499150562E1,-2.435260201E1,3.472520065E1
7.181100000E-1,-1.501214218E1,-2.429157829E1,3.475900269E1
7.398680000E-1,-1.498101330E1,-2.433904648E1,3.473922729E1
7.616280000E-1,-1.496616173E1,-2.436425018E1,3.472795868E1
7.833870000E-1,-1.498686504E1,-2.430164337E1,3.476287460E1
8.051410000E-1,-1.500900745E1,-2.423871422E1,3.479724121E1
8.269040000E-1,-1.500592136E1,-2.423555565E1,3.480076981E1
8.486630000E-1,-1.497134495E1,-2.429454041E1,3.477452850E1
