"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675940681E1,1.203278752E1,1.054610107E3,-1.000000000E0,-1.000000000E0,3.139802488E2,3.139802488E2
9.117197990E-2,4.675940673E1,1.203278834E1,1.054610107E3,-1.000000000E0,-1.000000000E0,3.139909385E2,3.139909385E2
2.794239521E-1,4.675940819E1,1.203277368E1,1.054168091E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
6.459920406E-1,4.675940825E1,1.203277306E1,1.053851929E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.253973961E0,4.675942275E1,1.203269285E1,1.052907593E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
3.398203611E0,4.675938599E1,1.203262148E1,1.058140347E3,0.000000000E0,0.000000000E0,1.000000000E1,1.000000000E1
4.398202896E0,4.675938599E1,1.203262148E1,1.058079311E3,0.000000000E0,0.000000000E0,1.000000000E1,1.000000000E1
5.398211837E0,4.675938599E1,1.203262148E1,1.058125454E3,0.000000000E0,0.000000000E0,1.000000000E1,1.000000000E1
