"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.387454414E1,-2.543483353E1,3.695576859E1
2.176900000E-2,-1.389718723E1,-2.536294365E1,3.699665070E1
4.352900000E-2,-1.389066124E1,-2.536855888E1,3.699525452E1
6.528700000E-2,-1.388611603E1,-2.538087654E1,3.698850250E1
8.704400000E-2,-1.389339447E1,-2.539112473E1,3.697874451E1
1.088050000E-1,-1.389253616E1,-2.540587616E1,3.696892929E1
1.305650000E-1,-1.388109207E1,-2.542399979E1,3.696076584E1
1.523240000E-1,-1.390219879E1,-2.535303307E1,3.700155258E1
1.740830000E-1,-1.392742920E1,-2.528218269E1,3.704053116E1
1.958420000E-1,-1.391599083E1,-2.529466820E1,3.703630066E1
2.176010000E-1,-1.392152023E1,-2.529419327E1,3.703454590E1
2.393600000E-1,-1.393105316E1,-2.527304649E1,3.704539490E1
2.611490000E-1,-1.393909836E1,-2.522863388E1,3.707263565E1
2.829040000E-1,-1.393443012E1,-2.519621086E1,3.709643936E1
3.046670000E-1,-1.395623398E1,-2.512792969E1,3.713452911E1
3.264270000E-1,-1.397961998E1,-2.505885696E1,3.717238998E1
3.481850000E-1,-1.395322990E1,-2.512248039E1,3.713935089E1
3.699260000E-1,-1.395570946E1,-2.514365959E1,3.712408066E1
3.916880000E-1,-1.396171474E1,-2.513107681E1,3.713034058E1
4.134620000E-1,-1.398378658E1,-2.506278992E1,3.716817093E1
4.352230000E-1,-1.396219540E1,-2.506250381E1,3.717648315E1
4.569810000E-1,-1.392144489E1,-2.509175682E1,3.717202759E1
4.787200000E-1,-1.390629673E1,-2.511551666E1,3.716165161E1
5.004930000E-1,-1.392929935E1,-2.504699326E1,3.719926834E1
5.222590000E-1,-1.395314503E1,-2.497975349E1,3.723552704E1
5.440170000E-1,-1.392586136E1,-2.501264572E1,3.722365952E1
5.657760000E-1,-1.389562416E1,-2.504480934E1,3.721332550E1
5.875410000E-1,-1.386118698E1,-2.509793854E1,3.719036484E1
6.093120000E-1,-1.386715508E1,-2.506086922E1,3.721314240E1
6.310830000E-1,-1.387471104E1,-2.504185867E1,3.722311401E1
6.528420000E-1,-1.386772537E1,-2.506948280E1,3.720712280E1
6.745920000E-1,-1.385350800E1,-2.510762596E1,3.718669510E1
6.963600000E-1,-1.384025478E1,-2.511100388E1,3.718934631E1
7.181190000E-1,-1.382417107E1,-2.510904503E1,3.719665146E1
7.398780000E-1,-1.382433987E1,-2.507965469E1,3.721641922E1
7.616380000E-1,-1.384619713E1,-2.501408005E1,3.725239944E1
7.833950000E-1,-1.385797215E1,-2.497901535E1,3.727154160E1
8.051560000E-1,-1.386180878E1,-2.497016716E1,3.727605057E1
8.269150000E-1,-1.385003662E1,-2.498578072E1,3.726996231E1
8.486740000E-1,-1.387070560E1,-2.491961670E1,3.730655670E1
8.704450000E-1,-1.386883926E1,-2.489860916E1,3.732126617E1
8.921920000E-1,-1.389356041E1,-2.482865143E1,3.735866547E1
9.139510000E-1,-1.391539383E1,-2.475937843E1,3.739649582E1
9.357100000E-1,-1.390726948E1,-2.478762245E1,3.738080215E1
9.574990000E-1,-1.387982368E1,-2.485698318E1,3.734492874E1
9.792420000E-1,-1.388166046E1,-2.483446312E1,3.735922241E1
1.001018000E0,-1.390345573E1,-2.476682472E1,3.739600372E1
1.022776000E0,-1.392737389E1,-2.469975662E1,3.743144989E1
1.044535000E0,-1.387654591E1,-2.481625175E1,3.737322617E1
1.066294000E0,-1.384750938E1,-2.487200165E1,3.734692383E1
1.088054000E0,-1.382472992E1,-2.490773964E1,3.733154297E1
1.109813000E0,-1.380382919E1,-2.494937897E1,3.731146622E1
1.131566000E0,-1.380754757E1,-2.492352104E1,3.732736969E1
1.153331000E0,-1.379340267E1,-2.493095016E1,3.732763672E1
1.175087000E0,-1.379718494E1,-2.490103149E1,3.734621048E1
1.196850000E0,-1.378861237E1,-2.490419197E1,3.734726334E1
1.218608000E0,-1.376872635E1,-2.494143677E1,3.732974243E1
1.240370000E0,-1.377937603E1,-2.490754700E1,3.734843445E1
1.262126000E0,-1.375404930E1,-2.494134331E1,3.733521652E1
1.283912000E0,-1.375255680E1,-2.492392349E1,3.734739685E1
1.305674000E0,-1.377506924E1,-2.485585976E1,3.738444138E1
1.327433000E0,-1.376520252E1,-2.486108398E1,3.738460159E1
1.349192000E0,-1.375175285E1,-2.487815285E1,3.737819290E1
1.370953000E0,-1.373613453E1,-2.491276169E1,3.736088181E1
1.392717000E0,-1.376014519E1,-2.484461975E1,3.739740372E1
1.414471000E0,-1.378492641E1,-2.477641296E1,3.743351746E1
1.436229000E0,-1.374478245E1,-2.483089828E1,3.741216660E1
1.468882000E0,-1.370732594E1,-2.487085533E1,3.739936447E1
1.490621000E0,-1.367679405E1,-2.492961121E1,3.737141037E1
1.512391000E0,-1.367107201E1,-2.495047379E1,3.735958481E1
1.534159000E0,-1.365563679E1,-2.497294807E1,3.735020828E1
1.555919000E0,-1.363351440E1,-2.499212265E1,3.734546661E1
1.577678000E0,-1.361068535E1,-2.502360153E1,3.733271027E1
1.599437000E0,-1.359434223E1,-2.503272438E1,3.733255005E1
1.621189000E0,-1.359171104E1,-2.502061844E1,3.734162140E1
1.642956000E0,-1.358553123E1,-2.502897263E1,3.733826828E1
1.664714000E0,-1.357358837E1,-2.505345726E1,3.732619095E1
1.686473000E0,-1.356585312E1,-2.505440331E1,3.732836914E1
1.708231000E0,-1.356040573E1,-2.503234482E1,3.734513855E1
1.730015000E0,-1.355038166E1,-2.502702713E1,3.735235214E1
1.751776000E0,-1.354722691E1,-2.502633286E1,3.735395813E1
1.773534000E0,-1.354478645E1,-2.502643013E1,3.735477829E1
1.795299000E0,-1.354530621E1,-2.502052307E1,3.735854721E1
1.817057000E0,-1.353847980E1,-2.502827454E1,3.735582733E1
1.838816000E0,-1.353076744E1,-2.501926041E1,3.736465836E1
1.860577000E0,-1.352260113E1,-2.500987434E1,3.737389755E1
1.882335000E0,-1.351423264E1,-2.500324249E1,3.738136292E1
1.904094000E0,-1.351278782E1,-2.499646187E1,3.738641357E1
1.925855000E0,-1.350977993E1,-2.500255394E1,3.738343430E1
1.947613000E0,-1.351615429E1,-2.498023415E1,3.739605331E1
1.969371000E0,-1.351354980E1,-2.496931458E1,3.740428162E1
1.991137000E0,-1.349964333E1,-2.496795654E1,3.741020584E1
2.012883000E0,-1.349539185E1,-2.496015930E1,3.741694260E1
2.034648000E0,-1.349200249E1,-2.495438385E1,3.742201614E1
2.056408000E0,-1.349023533E1,-2.494664574E1,3.742781830E1
2.078196000E0,-1.348902512E1,-2.494951630E1,3.742633438E1
2.099955000E0,-1.348958969E1,-2.493181992E1,3.743792343E1
2.121696000E0,-1.349432087E1,-2.490397263E1,3.745474243E1
2.143474000E0,-1.348779297E1,-2.489798737E1,3.746108246E1
2.165232000E0,-1.348183346E1,-2.489171600E1,3.746739197E1
2.186992000E0,-1.347700024E1,-2.490237045E1,3.746204758E1
2.208735000E0,-1.347752476E1,-2.489377785E1,3.746757126E1
2.230510000E0,-1.347977638E1,-2.488302612E1,3.747390366E1
2.252269000E0,-1.347747517E1,-2.487206841E1,3.748200607E1
2.274028000E0,-1.347237778E1,-2.486422157E1,3.748904037E1
2.295787000E0,-1.346722412E1,-2.486059380E1,3.749330139E1
2.318033750E0,-1.345310307E1,-2.487182236E1,3.749092102E1
2.339788750E0,-1.345256615E1,-2.486551094E1,3.749530411E1
2.361547750E0,-1.345759296E1,-2.483590126E1,3.751311493E1
2.383325750E0,-1.345057106E1,-2.483966446E1,3.751314545E1
2.405080750E0,-1.344719124E1,-2.483485031E1,3.751753998E1
2.426853750E0,-1.344237709E1,-2.482697868E1,3.752447510E1
2.448612750E0,-1.343147850E1,-2.483742142E1,3.752146530E1
2.470372750E0,-1.342789173E1,-2.482683182E1,3.752975845E1
2.492132750E0,-1.342915726E1,-2.481772614E1,3.753533173E1
2.513890750E0,-1.342222214E1,-2.482039833E1,3.753604126E1
2.535649750E0,-1.342222595E1,-2.481558990E1,3.753921509E1
2.557408750E0,-1.341415977E1,-2.481101799E1,3.754512787E1
2.579167750E0,-1.340302658E1,-2.482256699E1,3.754146957E1
2.600927750E0,-1.340456295E1,-2.479691124E1,3.755787277E1
2.622698750E0,-1.340424538E1,-2.478511810E1,3.756576920E1
2.644444750E0,-1.340332890E1,-2.477525139E1,3.757260132E1
2.666203750E0,-1.340013313E1,-2.476990318E1,3.757726669E1
2.687962750E0,-1.339332008E1,-2.476665497E1,3.758184052E1
2.709735750E0,-1.338404369E1,-2.476200294E1,3.758821106E1
2.731502750E0,-1.337613106E1,-2.475398445E1,3.759630203E1
2.753269750E0,-1.336922646E1,-2.475028610E1,3.760119629E1
2.775029750E0,-1.336160755E1,-2.476494789E1,3.759424973E1
2.796787750E0,-1.336390400E1,-2.474279785E1,3.760802078E1
2.818547750E0,-1.335435772E1,-2.475622559E1,3.760256958E1
2.840307750E0,-1.334801006E1,-2.475280952E1,3.760707092E1
2.862059750E0,-1.334153748E1,-2.474808121E1,3.761248016E1
2.883824750E0,-1.333607674E1,-2.474234962E1,3.761818695E1
2.905596750E0,-1.333257198E1,-2.473730087E1,3.762274551E1
2.927342750E0,-1.332623196E1,-2.475338554E1,3.761441422E1
2.949101750E0,-1.333064270E1,-2.473846054E1,3.762266541E1
2.970860750E0,-1.332374763E1,-2.473842430E1,3.762513733E1
2.992619750E0,-1.330655098E1,-2.474584579E1,3.762634277E1
3.014403750E0,-1.329629135E1,-2.474245262E1,3.763219833E1
3.036167750E0,-1.329090309E1,-2.473787689E1,3.763711166E1
3.057927750E0,-1.329061031E1,-2.473814392E1,3.763703537E1
3.079685750E0,-1.329409313E1,-2.471917915E1,3.764826965E1
3.101448750E0,-1.327902889E1,-2.473239517E1,3.764490509E1
3.123204750E0,-1.327268314E1,-2.472903252E1,3.764935303E1
3.144963750E0,-1.326386356E1,-2.473008537E1,3.765176392E1
3.166723750E0,-1.325790787E1,-2.472763824E1,3.765547180E1
3.188481750E0,-1.324873638E1,-2.474617767E1,3.764652634E1
3.210245750E0,-1.324622059E1,-2.474675941E1,3.764702225E1
3.231999750E0,-1.324427795E1,-2.474539185E1,3.764860535E1
3.253758750E0,-1.323937988E1,-2.474240685E1,3.765229034E1
3.275517750E0,-1.323122597E1,-2.473739243E1,3.765844345E1
3.297282750E0,-1.322332001E1,-2.473584366E1,3.766224289E1
3.319060750E0,-1.321124268E1,-2.475139999E1,3.765626144E1
3.340824750E0,-1.320965576E1,-2.473760605E1,3.766588211E1
3.362562750E0,-1.320398617E1,-2.473758316E1,3.766787720E1
3.384326750E0,-1.318923950E1,-2.475078583E1,3.766437912E1
3.406081750E0,-1.317780495E1,-2.474938774E1,3.766929626E1
3.427861750E0,-1.316833878E1,-2.475020218E1,3.767206955E1
3.449620750E0,-1.316166687E1,-2.474899292E1,3.767520142E1
3.471380750E0,-1.315876675E1,-2.475010300E1,3.767548752E1
3.493144750E0,-1.315505314E1,-2.475202179E1,3.767551804E1
3.514903750E0,-1.314957142E1,-2.474970627E1,3.767895508E1
3.536656750E0,-1.314599228E1,-2.474996376E1,3.768003464E1
3.558415750E0,-1.313395691E1,-2.476663971E1,3.767327499E1
3.580174750E0,-1.312472820E1,-2.476837730E1,3.767533875E1
