"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.419400979E-2,1.551720985E-3,-9.493848139E-2
2.175900000E-2,-7.094658013E-3,3.391892998E-3,-1.063673303E-1
4.351900000E-2,-2.272467116E-3,4.349034749E-2,-9.141161450E-2
6.580666667E-2,-3.222650423E-2,7.413630365E-2,-9.438155238E-2
8.755566667E-2,-2.650994872E-2,7.090543834E-2,-7.440704344E-2
1.093196667E-1,-2.321696132E-2,5.422679474E-2,-8.926911246E-2
1.310836667E-1,-3.542600471E-2,7.598075758E-2,-6.935798643E-2
1.528436667E-1,-4.135995101E-2,1.012855152E-1,-8.567270938E-2
1.746016667E-1,-4.916420690E-2,1.066575624E-1,-6.157601391E-2
1.963606667E-1,-4.905925395E-2,1.368828890E-1,-8.060677310E-2
2.181206667E-1,-2.709366073E-2,1.409674981E-1,-6.389739964E-2
2.398926667E-1,-4.624358664E-2,1.286248938E-1,-6.561987973E-2
2.616376667E-1,-5.529482065E-2,1.342294226E-1,-4.382194857E-2
2.834056667E-1,-5.202365981E-2,1.542947369E-1,-5.316081535E-2
3.051556667E-1,-7.992009072E-2,1.773953135E-1,-6.981149282E-2
3.269456667E-1,-7.031588826E-2,1.735033885E-1,-3.348856406E-2
3.487046667E-1,-8.235308060E-2,1.883210918E-1,-4.702363718E-2
3.704536667E-1,-7.957575367E-2,1.978730302E-1,-4.318665773E-2
3.922126667E-1,-9.406325371E-2,2.028551686E-1,-5.613872462E-2
4.139756667E-1,-7.336331544E-2,2.110094032E-1,-2.778280078E-2
4.357406667E-1,-1.025781884E-1,2.330054773E-1,-1.871250507E-2
4.574996667E-1,-8.459002431E-2,2.275611348E-1,-5.025281228E-2
4.792526667E-1,-8.808942757E-2,2.536660839E-1,-2.157951482E-2
5.010266667E-1,-1.221364852E-1,2.487063111E-1,-4.004158204E-2
5.227766667E-1,-1.032514313E-1,2.486047888E-1,-2.724647406E-2
5.445356667E-1,-1.031407180E-1,2.714161110E-1,-9.643547824E-3
5.662956667E-1,-1.120029042E-1,2.728107267E-1,-3.593037959E-2
5.880466667E-1,-1.190797893E-1,2.840764475E-1,-2.912274278E-2
6.098126667E-1,-1.082096875E-1,2.850404341E-1,-1.053370075E-2
6.315716667E-1,-1.000877496E-1,2.775325544E-1,-1.828801434E-2
6.533306667E-1,-1.223570166E-1,3.013427637E-1,-1.011892788E-3
6.750896667E-1,-1.317479008E-1,3.122385019E-1,-3.955361362E-2
6.968486667E-1,-1.227342899E-1,3.269999440E-1,-1.207835240E-2
7.186076667E-1,-1.382272918E-1,3.151752659E-1,-1.459166042E-2
7.403676667E-1,-1.264627487E-1,3.281588256E-1,-2.995586823E-2
7.621326667E-1,-1.489630812E-1,3.269562360E-1,-1.734418923E-2
7.838946667E-1,-1.269797340E-1,3.258490657E-1,-1.038899473E-2
8.056756667E-1,-1.401486960E-1,3.522288157E-1,-2.287677899E-2
8.274336667E-1,-1.267185644E-1,3.498644941E-1,-2.685576356E-2
8.491936667E-1,-1.477321784E-1,3.594326585E-1,1.484173282E-2
8.709516667E-1,-1.550909632E-1,3.542078789E-1,-1.814070220E-2
8.927106667E-1,-1.285732738E-1,3.564977948E-1,-2.087463525E-2
9.144696667E-1,-1.606190123E-1,3.618659042E-1,-2.763099929E-2
9.362286667E-1,-1.432300599E-1,3.828989236E-1,-2.766293742E-2
9.579876667E-1,-1.565735979E-1,3.995924319E-1,2.107476563E-3
