,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75936619,12.03308029,1052.78064,-1.0,-1.0,255.2944186,255.2944186
1,56365966.8,46.75936617,12.03308059,1052.78064,-1.0,-1.0,255.2984771,255.2984771
2,231757998.5,46.75939611,12.03286118,1052.72229,-1.0,-1.0,165.0,165.0
3,474465966.2,46.75940233,12.03281575,1052.671509,-1.0,-1.0,165.0,165.0
4,2257571936.0,46.75940533,12.03279556,1052.623535,-1.0,-1.0,165.0,165.0
