,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
54,1175200000.0,-0.1673148051,0.3171635751,0.01386866363
55,1196960000.0,-0.1601147082,0.317698376,-0.006724183226
56,1218718000.0,-0.1599531606,0.3352552988,-0.02333865878
57,1240477000.0,-0.1417566438,0.3216453928,-0.01878993271
58,1262238000.0,-0.1468732772,0.3035174894,-0.005143722519
59,1283995000.0,-0.1432683683,0.3216719976,-0.006734048118
60,1305754000.0,-0.1537741155,0.3241866658,-0.0327015905
61,1327544000.0,-0.1472611578,0.3197853569,-0.01593659882
62,1349302000.0,-0.1476462152,0.3275272166,-0.003831924812
63,1371062000.0,-0.1568659038,0.3209258563,-0.02156472547
64,1392821000.0,-0.1488116475,0.3290524263,0.0122568832
65,1414580000.0,-0.1644723822,0.3475396411,-0.01792227215
66,1436340000.0,-0.1403913098,0.3278875513,0.0166303584
67,1458098000.0,-0.1679351947,0.3264123719,-0.0002836160832
68,1479889000.0,-0.1208761088,0.3530726786,-0.02415624114
69,1501647000.0,-0.1504872768,0.3754196039,-0.009617951409
70,1523396000.0,-0.1838840784,0.3718020777,-0.005977879795
71,1545168000.0,-0.1737620182,0.3583941199,-0.009756192378
72,1566924000.0,-0.1811498107,0.3851699456,-0.03202162328
73,1588683000.0,-0.175951837,0.3866278758,-0.04418004485
74,1610442000.0,-0.1687382549,0.4305679838,-0.02632629134
75,1632231000.0,-0.1742301426,0.393187465,-0.02645908252
76,1653991000.0,-0.1728150616,0.3936452289,-0.03648452433
77,1675749000.0,-0.1714924214,0.4094847148,-0.01651261809
78,1697508000.0,-0.1741942005,0.3861000549,-0.02443465997
79,1719268000.0,-0.1562691772,0.351383893,-0.00544210582
80,1741024000.0,-0.1436252129,0.3461706252,-0.03634027397
81,1762787000.0,-0.1482044416,0.3683747688,-0.03707798702
82,1784545000.0,-0.1406379709,0.373268194,-0.03192272767
83,1806334000.0,-0.1506789375,0.3518606238,-0.05113359938
84,1828093000.0,-0.1664165083,0.3371184776,-0.04690151717
85,1849842000.0,-0.1521861396,0.338093647,-0.04395493161
86,1871596000.0,-0.1395310108,0.3374642307,-0.05418832645
87,1893383000.0,-0.1149833122,0.3240668344,-0.03527017184
88,1915129000.0,-0.1167194967,0.3062806459,-0.04644110376
89,1936888000.0,-0.1265893501,0.331684185,-0.01636464128
90,1958678000.0,-0.1334216389,0.3720528137,-0.04255026139
91,1980438000.0,-0.1678065011,0.3742838188,-0.06087893901
92,2002176000.0,-0.1586972883,0.3456987184,-0.03197478617
93,2023955000.0,-0.1514921939,0.3606281583,-0.07001656107
94,2045726000.0,-0.1241014512,0.3800933199,-0.0483903873
95,2067473000.0,-0.1692099973,0.4144248812,-0.05058297896
96,2089232000.0,-0.1387966644,0.410673271,-0.05587961531
97,2111023000.0,-0.1811232241,0.3928246087,-0.05890683305
98,2132782000.0,-0.1883882982,0.4249846603,-0.07135667437
99,2154541000.0,-0.1916722773,0.4376258289,-0.05609345895
100,2176299000.0,-0.1557638133,0.3914940017,-0.06639621638
101,2198058000.0,-0.1585557309,0.4005166209,-0.05869821993
102,2219818000.0,-0.157841329,0.3959303208,-0.06779742396
103,2241585000.0,-0.1588222908,0.4015586313,-0.06046815384
104,2263335000.0,-0.17058148,0.373242722,-0.04938613158
105,2285124000.0,-0.1560061073,0.3432739146,-0.05253589417
106,2306883000.0,-0.1416645867,0.3477577788,-0.07224671653
107,2328643000.0,-0.1343847209,0.3685920294,-0.04973465761
108,2350397000.0,-0.1561519588,0.38237896,-0.05187566587
109,2372162000.0,-0.1510273494,0.3963946628,-0.04547233889
110,2393935000.0,-0.1648381073,0.3573450563,-0.05067965902
111,2415679000.0,-0.1776121539,0.3644676959,-0.04359030747
112,2437466000.0,-0.1595326727,0.3971410964,-0.0614219215
113,2459227000.0,-0.1490065425,0.4131356797,-0.06973217625
114,2480986000.0,-0.1421544097,0.4064211393,-0.03989693197
115,2502745000.0,-0.1357649745,0.4084892995,-0.04476728803
116,2524519000.0,-0.1632654804,0.4315066081,-0.04773963331
117,2546268000.0,-0.1611871241,0.4259846803,-0.08729562236
118,2568022000.0,-0.163923822,0.421249934,-0.06849331114
119,2589812000.0,-0.1869947971,0.3998419253,-0.06907590395
120,2611571000.0,-0.1726288643,0.4243767691,-0.0290534921
121,2633331000.0,-0.1681807229,0.4213679747,-0.06946827496
122,2655095000.0,0.3092719536,0.3314049439,-0.1289870831
123,2676848000.0,-0.5999883895,0.4726930795,-0.04463213969
124,2698607000.0,-0.7878747408,0.535510704,-0.09205910227
125,2720366000.0,-0.2883813138,0.4798715234,-0.1096906684
126,2742143000.0,0.1644735334,0.7574423222,-0.12485534
127,2763915000.0,-0.01766473427,0.4973105883,-0.09348384946
128,2785674000.0,0.07227539986,-0.3783719362,-0.1307968694
129,2807433000.0,-2.044896298,1.958658784,-0.7056049282
130,2829193000.0,-0.5501509991,0.1848231229,-0.8562821938
131,2851449750.0,0.8489212071,-0.2111044569,0.005366999934
132,2873208750.0,0.9161676224,-0.1395767013,-0.6791560715
133,2894969750.0,-2.232244596,4.939576925,-3.658640548
134,2916757750.0,-0.8163767742,5.001324692,-4.630984564
135,2938502750.0,1.493116922,2.575749366,-3.866199747
136,2960269750.0,3.821474395,2.060612298,-6.039052858
137,2982035750.0,4.261705121,2.127238543,-5.507837409
138,3003793750.0,3.709185342,0.6512437297,-6.437540604
139,3025552750.0,2.857878398,1.712036384,-9.011080892
140,3047320750.0,4.300538819,0.118831374,-10.34937524
141,3069100750.0,6.138943766,-1.708216983,-11.12243562
142,3090859750.0,6.502268112,-2.661724778,-10.48028738
143,3112618750.0,7.216974451,-5.197722141,-8.21244362
144,3134377750.0,6.584944233,-7.000211735,-6.79804133
145,3156131750.0,-0.208393834,-7.178801488,-7.105011966
146,3177895750.0,-1.804678646,-6.271372676,-7.003991375
147,3199685750.0,-1.472654737,-7.144789404,-5.514828925
148,3221444750.0,-0.5653857367,-7.844367827,-5.947687774
149,3243184750.0,-4.059685575,-6.967244548,-6.78090431
150,3264963750.0,-3.206298191,-7.74921901,-7.351628226
151,3286719750.0,-2.901782801,-6.313153955,-6.426899257
152,3308481750.0,-1.985098724,-7.687596374,-6.611787046
153,3330239750.0,-1.153547182,-7.312823179,-7.022399579
154,3351998750.0,-1.894383266,-3.716320407,-4.261365106
155,3373788750.0,-3.327605112,-1.734679873,-9.674452186
156,3395545750.0,-0.1160656136,-1.929901593,-7.290870393
157,3417306750.0,2.746013854,-1.812051107,-6.388195952
158,3439059750.0,2.594363684,-3.215094742,-6.005178768
159,3460824750.0,1.342590588,-1.831737513,2.385719681
160,3482583750.0,-1.902275107,0.1486456962,0.6571896902
161,3504342750.0,-2.540569885,1.075363623,-0.3089165159
162,3526132750.0,1.473407274,2.57840254,-0.509137057
163,3547897750.0,3.829411405,4.676413921,1.475378517
164,3569651750.0,0.421993444,3.509173437,1.811283076
165,3591409750.0,-0.7810574721,2.826118954,2.027845232
166,3613169750.0,-1.367599568,2.046358687,2.000733448
167,3634938750.0,1.009311356,2.189373541,2.047699892
168,3656699750.0,1.685997417,2.360464826,1.777919009
169,3678475750.0,0.3905366298,1.511997874,0.6029431703
170,3700234750.0,0.0637426814,0.6651277971,0.222095121
171,3721994750.0,0.428347796,0.671694805,-0.3691692593
172,3743750750.0,0.6997428752,0.6624065761,-0.8027352201
173,3765511750.0,0.9034475894,0.2750257982,-0.5691878156
174,3787274750.0,0.4203388282,-0.2391841204,-0.1099081575
175,3809060750.0,0.5306700499,-0.4002659946,0.643049661
176,3830819750.0,0.4186468632,-0.373054259,-0.9980988081
177,3852577750.0,0.6171077579,0.1768971308,-1.287565657
178,3874338750.0,0.3033062221,0.1734622387,-1.352040858
179,3896108750.0,-0.3679864406,-0.0878251791,-1.097726592
180,3917855750.0,-0.2513390748,0.03213025815,-0.9844919718
181,3939615750.0,0.5583648387,0.06066696831,-0.8426609588
182,3961404750.0,0.9762471785,0.1305803123,-0.835239965
183,3983163750.0,0.9492997735,0.07544427097,-0.6739665945
184,4004922750.0,-0.2622275405,0.2441255475,0.4209332707
185,4026692750.0,-0.3852227167,0.2204691748,-0.2523800436
186,4048453750.0,-0.2607669608,0.022486957,-0.2200083046
187,4070200750.0,-0.1750247975,0.01355376594,-0.06744470438
188,4091958750.0,0.1366762082,0.161390059,-1.872200099
189,4113747750.0,0.2667767656,0.2786805455,-0.006753889251
190,4135480750.0,-0.1833345497,0.236077111,0.08306581051
191,4157266750.0,-0.3153278783,0.2359365037,0.2409275408
