"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675937720E1,1.203293749E1,1.052812500E3,-1.000000000E0,-1.000000000E0,5.122366465E2,5.122366465E2
3.474891186E-2,4.675937720E1,1.203293749E1,1.052812500E3,-1.000000000E0,-1.000000000E0,5.122377239E2,5.122377239E2
5.487799644E-2,4.675937364E1,1.203295654E1,1.052879639E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
5.456320047E-1,4.675937364E1,1.203295656E1,1.052900269E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.149341941E0,4.675944367E1,1.203289409E1,1.052855591E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.987813592E0,4.675940238E1,1.203292172E1,1.048424160E3,0.000000000E0,-1.000000000E0,5.000000000E1,5.000000000E1
3.596827149E0,4.675940238E1,1.203292172E1,1.057387661E3,0.000000000E0,-1.000000000E0,5.000000000E1,5.000000000E1
