"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.806649399E1,-1.798479843E1,4.008470535E1
2.176500000E-2,-1.806994057E1,-1.797156525E1,4.008908844E1
4.352400000E-2,-1.806533623E1,-1.797490692E1,4.008966064E1
6.528300000E-2,-1.806853104E1,-1.796271324E1,4.009368515E1
8.706300000E-2,-1.807662582E1,-1.793130875E1,4.010409164E1
1.088150000E-1,-1.807890701E1,-1.792270470E1,4.010691452E1
1.305600000E-1,-1.807804871E1,-1.791248322E1,4.011186600E1
1.523190000E-1,-1.808376884E1,-1.789380074E1,4.011762619E1
1.740780000E-1,-1.807953644E1,-1.789589882E1,4.011859894E1
1.958440000E-1,-1.808506393E1,-1.788014030E1,4.012313843E1
2.175960000E-1,-1.809639740E1,-1.785078239E1,4.013109589E1
2.393560000E-1,-1.810161018E1,-1.783750916E1,4.013464355E1
2.611140000E-1,-1.809676361E1,-1.783921432E1,4.013607407E1
2.828730000E-1,-1.810697937E1,-1.780549240E1,4.014643860E1
3.046320000E-1,-1.809973526E1,-1.781296921E1,4.014638901E1
3.263910000E-1,-1.810468674E1,-1.780355644E1,4.014833069E1
3.481510000E-1,-1.810824966E1,-1.779491425E1,4.015055084E1
3.699100000E-1,-1.811085320E1,-1.778380585E1,4.015430069E1
3.916710000E-1,-1.811287689E1,-1.777002525E1,4.015948868E1
4.134590000E-1,-1.811413383E1,-1.775911903E1,4.016374969E1
4.352180000E-1,-1.811542702E1,-1.775421333E1,4.016533661E1
4.569760000E-1,-1.811633110E1,-1.774527740E1,4.016887283E1
4.787230000E-1,-1.811754990E1,-1.773580933E1,4.017250061E1
5.004820000E-1,-1.811088562E1,-1.773897171E1,4.017411423E1
5.222530000E-1,-1.811297226E1,-1.772885704E1,4.017763138E1
5.440120000E-1,-1.811960220E1,-1.770163918E1,4.018664169E1
5.657710000E-1,-1.811884117E1,-1.769104958E1,4.019165039E1
5.875110000E-1,-1.811689568E1,-1.768308830E1,4.019603348E1
6.092860000E-1,-1.810683060E1,-1.769685364E1,4.019451141E1
6.310480000E-1,-1.810289001E1,-1.769186783E1,4.019847870E1
6.528070000E-1,-1.810123062E1,-1.768382072E1,4.020277405E1
6.745670000E-1,-1.809973145E1,-1.767477226E1,4.020742035E1
6.963120000E-1,-1.809673119E1,-1.766698647E1,4.021218872E1
7.180840000E-1,-1.809391785E1,-1.765881729E1,4.021704483E1
7.398430000E-1,-1.809099007E1,-1.765188980E1,4.022141266E1
7.616020000E-1,-1.808967018E1,-1.764176178E1,4.022644424E1
7.833460000E-1,-1.808796501E1,-1.763795662E1,4.022887421E1
8.051200000E-1,-1.808764648E1,-1.763560295E1,4.023005676E1
8.268740000E-1,-1.807670212E1,-1.764685249E1,4.023004532E1
8.486380000E-1,-1.807476234E1,-1.764114761E1,4.023341370E1
8.703900000E-1,-1.807286453E1,-1.763649750E1,4.023630905E1
8.921490000E-1,-1.807144547E1,-1.763480759E1,4.023768234E1
9.139150000E-1,-1.806982803E1,-1.763199043E1,4.023964691E1
9.356750000E-1,-1.806680489E1,-1.762635422E1,4.024346924E1
9.574340000E-1,-1.806495285E1,-1.762512779E1,4.024483871E1
9.791930000E-1,-1.805960846E1,-1.762848663E1,4.024577332E1
1.000935000E0,-1.508043003E1,-2.323532295E1,4.338555527E1
1.022712000E0,-1.508353519E1,-2.321407700E1,4.339585495E1
1.044471000E0,-1.507549000E1,-2.320753288E1,4.340214920E1
1.066229000E0,-1.507386971E1,-2.320359993E1,4.340481567E1
1.087976000E0,-1.507038498E1,-2.320648956E1,4.340447617E1
1.109734000E0,-1.506509209E1,-2.321111488E1,4.340383911E1
1.131520000E0,-1.504777908E1,-2.322272110E1,4.340363312E1
1.153260000E0,-1.504981136E1,-2.320048141E1,4.341482544E1
1.175024000E0,-1.503662872E1,-2.321666908E1,4.341073608E1
1.196783000E0,-1.504153061E1,-2.319541740E1,4.342039871E1
1.218542000E0,-1.503881550E1,-2.319339371E1,4.342242432E1
1.240291000E0,-1.503782558E1,-2.319471741E1,4.342205429E1
1.262060000E0,-1.502634335E1,-2.321731949E1,4.341395569E1
1.283829000E0,-1.501809311E1,-2.321335793E1,4.341892242E1
1.305578000E0,-1.501569462E1,-2.320520592E1,4.342411423E1
1.327337000E0,-1.500826931E1,-2.320625305E1,4.342612076E1
1.349096000E0,-1.500238895E1,-2.320707321E1,4.342771530E1
1.370850000E0,-1.500161362E1,-2.320717430E1,4.342792892E1
1.392613000E0,-1.499754906E1,-2.320706940E1,4.342938232E1
1.414374000E0,-1.499052238E1,-2.320545578E1,4.343267822E1
1.436133000E0,-1.497627163E1,-2.322202873E1,4.342873383E1
1.457891000E0,-1.497525978E1,-2.320297813E1,4.343926620E1
1.479650000E0,-1.497018909E1,-2.320485306E1,4.344001389E1
1.501409000E0,-1.496467209E1,-2.320434570E1,4.344217682E1
1.523168000E0,-1.495944118E1,-2.320203400E1,4.344522476E1
1.544927000E0,-1.494310284E1,-2.322393227E1,4.343913651E1
1.566686000E0,-1.494128036E1,-2.320051384E1,4.345227814E1
1.588465000E0,-1.492406273E1,-2.321898079E1,4.344833374E1
1.610205000E0,-1.491652489E1,-2.322290611E1,4.344882584E1
1.631975000E0,-1.491020870E1,-2.322760773E1,4.344847488E1
1.653723000E0,-1.490452576E1,-2.323066330E1,4.344879150E1
1.675494000E0,-1.489977264E1,-2.323329163E1,4.344900894E1
1.697241000E0,-1.489150238E1,-2.323335838E1,4.345182037E1
1.719030000E0,-1.487103653E1,-2.323692894E1,4.345691681E1
1.740789000E0,-1.486061287E1,-2.323637772E1,4.346078491E1
1.762531000E0,-1.484094620E1,-2.325727081E1,4.345632172E1
1.784298000E0,-1.473970890E1,-2.331937408E1,4.345749283E1
1.806067000E0,-1.448676586E1,-2.346682549E1,4.346317673E1
1.827825000E0,-1.442992592E1,-2.344133949E1,4.349583054E1
1.849584000E0,-1.471800900E1,-2.316980934E1,4.354476166E1
1.871343000E0,-1.519019127E1,-2.269054985E1,4.363488388E1
1.893084000E0,-1.547357178E1,-2.236410522E1,4.370379639E1
1.914862000E0,-1.551644611E1,-2.219011688E1,4.377721405E1
1.936622000E0,-1.541951656E1,-2.212544632E1,4.384415054E1
1.958381000E0,-1.546513462E1,-2.189048576E1,4.394590378E1
1.980138000E0,-1.707811356E1,-2.141755867E1,4.358018494E1
2.001901000E0,-1.941927528E1,-2.158268929E1,4.250511932E1
2.023657000E0,-2.285242462E1,-2.195289421E1,4.056406403E1
2.045416000E0,-2.594849014E1,-2.223063278E1,3.849780655E1
2.067176000E0,-3.190740585E1,-2.232303238E1,3.366312408E1
2.088916000E0,-3.564584351E1,-2.178669739E1,3.007191277E1
2.110693000E0,-4.074277496E1,-2.041348267E1,2.393579674E1
