"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.614370763E-2,3.817593306E-2,-1.248291694E-2
2.176400000E-2,9.372883290E-2,3.820683062E-2,-9.137026966E-3
4.352300000E-2,9.378733486E-2,3.698378056E-2,-1.151840761E-2
6.528200000E-2,9.748506546E-2,3.821959347E-2,-1.264846046E-2
8.703400000E-2,9.371569753E-2,3.696675971E-2,-9.108965285E-3
1.088010000E-1,9.501396865E-2,3.821952641E-2,-1.271734387E-2
1.305590000E-1,9.744621068E-2,3.944384679E-2,-1.267703157E-2
1.523180000E-1,9.128507972E-2,3.573464975E-2,-1.155941468E-2
1.740770000E-1,9.620194882E-2,4.066908360E-2,-1.394479256E-2
1.958380000E-1,9.601332247E-2,4.061428830E-2,-6.716122851E-3
2.175960000E-1,9.612388164E-2,3.816386312E-2,-1.268410124E-2
2.393680000E-1,9.114094079E-2,3.814929351E-2,-1.161722373E-2
2.611140000E-1,8.990590274E-2,3.567061573E-2,-1.400557254E-2
2.828730000E-1,9.592544287E-2,3.933342174E-2,-1.150936075E-2
3.046320000E-1,9.459389001E-2,3.558490425E-2,-9.050032124E-3
3.263910000E-1,9.594434500E-2,3.806597367E-2,-1.871144958E-2
3.481500000E-1,9.570291638E-2,4.170659930E-2,-1.277306676E-2
3.699230000E-1,9.679033607E-2,3.671038523E-2,-9.012165479E-3
3.916780000E-1,9.307686239E-2,3.793034703E-2,-1.155390497E-2
4.134270000E-1,9.414930642E-2,3.664763644E-2,-9.082925506E-3
4.351860000E-1,9.033223242E-2,3.782989457E-2,-9.215530008E-3
4.569450000E-1,9.275567532E-2,3.902363405E-2,-1.399562601E-2
4.787050000E-1,9.381161630E-2,3.523952886E-2,-1.146824192E-2
5.004600000E-1,9.238952398E-2,3.639914468E-2,-1.273790002E-2
5.222220000E-1,9.100211412E-2,3.758525476E-2,-1.280220598E-2
5.439810000E-1,9.340878576E-2,3.633404896E-2,-1.391105633E-2
5.657400000E-1,9.564439952E-2,3.749161959E-2,-1.266785339E-2
5.874920000E-1,9.189435840E-2,3.991877660E-2,-1.885349490E-2
6.092580000E-1,8.901160210E-2,3.731067479E-2,-8.024503477E-3
6.310170000E-1,9.135781974E-2,3.722835705E-2,-1.639265940E-2
6.527770000E-1,9.591111541E-2,3.711026162E-2,-1.023363695E-2
6.745350000E-1,8.956329525E-2,3.826583922E-2,-1.164094917E-2
6.963120000E-1,8.931794018E-2,3.446245939E-2,-1.035400387E-2
7.180540000E-1,9.277993441E-2,3.312277049E-2,-1.022512838E-2
7.398120000E-1,9.005481750E-2,3.425212950E-2,-9.119764902E-3
7.615710000E-1,8.855526894E-2,3.785177693E-2,-9.241527878E-3
