"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675940836E1,1.203313646E1,1.053917847E3,-1.000000000E0,-1.000000000E0,3.180614364E2,3.180614364E2
1.372600794E-1,4.675940836E1,1.203313777E1,1.053917847E3,-1.000000000E0,-1.000000000E0,3.180886650E2,3.180886650E2
3.903510571E-1,4.675940858E1,1.203284780E1,1.053755249E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
8.343859911E-1,4.675940861E1,1.203280849E1,1.053616943E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.250836015E0,4.675940863E1,1.203278883E1,1.053498901E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
