,Time (s),X (µT),Y (µT),Z (µT)
17,369990000.0,-17.57920074,-21.24259567,40.01848984
18,391753000.0,-17.58157539,-21.21856689,40.0301857
19,413508000.0,-17.58885574,-21.19477272,40.03959274
20,435267000.0,-17.5936451,-21.17127419,40.04991913
21,457026000.0,-17.59148979,-21.17078209,40.0511322
22,478815000.0,-17.60200119,-21.13316727,40.06637955
23,500574000.0,-17.60466385,-21.11123466,40.07675934
24,522333000.0,-17.60704422,-21.09070396,40.08652878
25,544092000.0,-17.60765457,-21.07426071,40.09490204
26,565852000.0,-17.60706329,-21.05787468,40.10377121
27,587600000.0,-17.61042023,-21.04041862,40.11146164
28,609370000.0,-17.6129818,-21.02487755,40.1184845
29,631129000.0,-17.6095295,-21.02745056,40.11865616
30,652918000.0,-17.61009979,-21.01289558,40.12602234
31,674677000.0,-17.61314583,-20.99942589,40.1317482
32,696417000.0,-17.611866,-20.98707962,40.13876343
33,718195000.0,-17.61590767,-20.95721436,40.15258408
34,739954000.0,-17.60924721,-20.9633007,40.15233994
35,761714000.0,-17.60976601,-20.94746971,40.16036606
36,783484000.0,-17.61215782,-20.93206406,40.16735077
37,805262000.0,-17.61333466,-20.91851807,40.17389297
38,827016000.0,-17.61181641,-20.90726471,40.18040848
39,848781000.0,-17.61277771,-20.89228058,40.1877861
40,870539000.0,-17.61359024,-20.87802887,40.19483185
41,892314000.0,-17.61532402,-20.86502075,40.20082855
42,914057000.0,-17.61488724,-20.85330582,40.20710373
43,935815000.0,-17.61272049,-20.84329796,40.21323776
44,957606000.0,-17.60595512,-20.84067917,40.217556
45,979365000.0,-17.60471344,-20.82719994,40.22508621
46,1001124000.0,-17.60291862,-20.81214333,40.23365784
47,1022883000.0,-17.60321045,-20.8032608,40.23813248
48,1044642000.0,-17.60201454,-20.79478455,40.24303055
49,1066399000.0,-17.60169411,-20.789505,40.2458992
50,1088186000.0,-17.59916306,-20.77870369,40.25257874
51,1109949000.0,-17.59732246,-20.76918602,40.2583046
52,1131708000.0,-17.59534836,-20.7614212,40.26316833
53,1153467000.0,-17.585886,-20.76873207,40.26353073
54,1175227000.0,-17.58946609,-20.745121,40.2741394
55,1196982000.0,-17.58613968,-20.73910904,40.27869034
56,1218745000.0,-17.58471489,-20.72926331,40.28438187
57,1240504000.0,-17.58015442,-20.72117424,40.29052353
58,1262293000.0,-17.57607841,-20.71898079,40.29343033
59,1284049000.0,-17.56077385,-20.72902298,40.29494476
60,1305811000.0,-17.56100464,-20.72662163,40.29607773
61,1327565000.0,-17.56051254,-20.71382332,40.30286789
62,1349329000.0,-17.5614109,-20.7045784,40.30722427
63,1371088000.0,-17.56038666,-20.69900131,40.31053543
64,1392859000.0,-17.54889107,-20.70979881,40.30999756
65,1414637000.0,-17.55194283,-20.68668747,40.32053757
66,1436396000.0,-17.54133415,-20.6841011,40.32648087
67,1458146000.0,-17.51744652,-20.71112061,40.32299423
68,1479914000.0,-17.50969696,-20.72107124,40.32125092
69,1501673000.0,-17.50848579,-20.72846413,40.31797791
70,1523432000.0,-17.51341629,-20.7309227,40.31457138
71,1545191000.0,-17.51233482,-20.72641563,40.31735229
72,1566966000.0,-17.50458527,-20.71972847,40.32415771
73,1588740000.0,-17.49429512,-20.71425629,40.33143234
74,1610500000.0,-17.48377037,-20.71397018,40.33614731
75,1632259000.0,-17.47607422,-20.71655083,40.33815384
76,1654017000.0,-17.46788406,-20.74607086,40.32652664
77,1675776000.0,-17.47571754,-20.73334503,40.32968521
78,1697559000.0,-17.47264862,-20.72933388,40.33307648
79,1719325000.0,-17.46426201,-20.72219086,40.34037399
80,1741083000.0,-17.45304871,-20.71726608,40.34775162
81,1762842000.0,-17.43993187,-20.74285126,40.34028625
82,1784604000.0,-17.44204712,-20.73376274,40.34404373
83,1806362000.0,-17.43906593,-20.73156357,40.34646225
84,1828120000.0,-17.43414688,-20.72501564,40.35194397
85,1849879000.0,-17.42051697,-20.73413467,40.35314941
86,1871668000.0,-17.42023849,-20.70871162,40.36632156
87,1893428000.0,-17.41017342,-20.7315979,40.35891342
88,1915186000.0,-17.40833664,-20.745224,40.35271072
89,1936945000.0,-17.37841606,-20.77692223,40.34929276
90,1958704000.0,-17.08148384,-20.99686813,40.36222839
91,1980475000.0,-16.52478027,-21.37555122,40.39520264
92,2002222000.0,-16.36321449,-21.45722771,40.4176712
93,2024012000.0,-16.5037384,-21.28320694,40.45252991
94,2045771000.0,-16.4378109,-21.24662781,40.49857712
95,2067530000.0,-16.63706398,-21.54956055,40.25643158
96,2089271000.0,-17.68454361,-21.75263596,39.6967926
97,2111049000.0,-19.37916374,-22.57824516,38.42429352
98,2132807000.0,-20.72509193,-24.0139904,36.81785202
99,2154566000.0,-22.04670715,-25.24203491,35.19286346
100,2176328000.0,-24.08220673,-26.55262566,32.81404114
101,2198118000.0,-26.71858025,-27.0922184,30.23053169
102,2219874000.0,-31.60776901,-27.42951202,24.70478821
103,2241633000.0,-35.71327209,-27.7046051,17.85420227
104,2263392000.0,-38.80457687,-27.57195663,9.785074234
105,2285151000.0,-40.22866821,-27.06422615,3.307159424
106,2306940000.0,-40.72008133,-25.90899277,-5.688124657
107,2328678000.0,-39.24236679,-24.73773193,-14.48574924
108,2350458000.0,-35.67084503,-24.08972168,-22.56172371
109,2372217000.0,-30.36840439,-24.69639587,-28.80284119
110,2393971000.0,-24.1286087,-26.35194778,-32.94147491
111,2415736000.0,-17.14647293,-28.34858894,-35.55434418
112,2437495000.0,-8.497074127,-30.12165642,-37.17850113
113,2459258000.0,5.696545601,-31.83525085,-36.27425385
114,2481025000.0,17.17714119,-32.90103149,-31.37233543
115,2502802000.0,18.76701927,-32.1892395,-31.19947815
116,2524561000.0,13.65992737,-32.4457283,-33.50278473
117,2546320000.0,14.37625599,-33.44551086,-32.1943512
118,2568079000.0,15.58822727,-34.79193878,-30.13774109
119,2589858000.0,17.24124336,-35.05541229,-28.90697479
120,2611628000.0,19.3228054,-34.81112289,-27.86701584
121,2633387000.0,20.82685661,-34.56980896,-27.07259941
122,2655146000.0,22.05414963,-34.74412537,-25.84986877
123,2676914000.0,22.01496887,-35.80038834,-24.40141296
124,2698662000.0,21.7466507,-36.57423019,-23.47688675
125,2720419000.0,21.48717117,-37.1058197,-22.87389565
126,2742182000.0,21.20903015,-37.43459702,-22.59609413
127,2763972000.0,20.83372116,-37.92180634,-22.12799454
128,2785735000.0,20.8483181,-38.09706116,-21.81093979
129,2807490000.0,21.0690155,-38.24782944,-21.3296814
130,2829260000.0,21.26459122,-38.44060135,-20.78203201
131,2851008000.0,21.2845211,-38.74368286,-20.190382
132,2872778000.0,21.20776558,-39.09918976,-19.57650375
133,2894556000.0,21.11626816,-39.52018738,-18.8152504
134,2916315000.0,20.63777924,-40.32642365,-17.59593964
135,2938075000.0,20.46255302,-40.62033081,-17.1180687
136,2959828000.0,20.98598099,-40.53757095,-16.67481804
137,2981596000.0,21.88624191,-40.21192932,-16.30179405
138,3003352000.0,22.78319168,-39.90823746,-15.81184196
139,3025111000.0,23.39030838,-39.76412964,-15.27949715
140,3046900000.0,23.61181831,-39.77164078,-14.91489792
141,3068659000.0,23.50444031,-39.93945694,-14.63340569
142,3090419000.0,23.30503082,-40.15259933,-14.36662674
143,3112177000.0,23.18495941,-40.30718994,-14.12599277
144,3133936000.0,23.12412643,-40.40714264,-13.93889809
145,3155695000.0,23.06521034,-40.47008896,-13.85363483
146,3177471000.0,22.89031601,-40.59942627,-13.76502514
147,3199244000.0,22.62499237,-40.79468536,-13.62566662
148,3221003000.0,22.40586472,-40.97592545,-13.44269371
149,3242762000.0,22.23127365,-41.06549454,-13.45923805
150,3264521000.0,22.12528992,-41.09501648,-13.54352283
151,3286289000.0,22.06435776,-41.10970306,-13.59822178
152,3308039000.0,22.0273838,-41.11353302,-13.64650631
153,3329830000.0,22.0045929,-41.1332283,-13.62390804
154,3351570000.0,21.94441032,-41.17157364,-13.60513973
