"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.400604129E-2,3.461012617E-2,1.090691760E-1
2.177400000E-2,8.478382230E-2,3.668143973E-2,1.837798804E-1
4.351700000E-2,8.025826514E-2,3.342639655E-2,3.319941163E-1
6.527600000E-2,8.426547050E-2,3.968070447E-2,3.162934184E-1
8.703500000E-2,9.543859959E-2,3.368240222E-2,-1.823020130E-1
1.088080000E-1,9.372751415E-2,3.937409446E-2,-1.974359900E-1
1.305830000E-1,9.108904749E-2,4.427737743E-2,-1.903887540E-1
1.523420000E-1,8.477224410E-2,3.448054194E-2,2.592793107E-1
1.741010000E-1,9.941705316E-2,3.890372068E-2,-3.419167697E-1
1.958600000E-1,9.298659116E-2,2.777916566E-2,-1.067865342E-1
2.176100000E-1,8.765198290E-2,3.604289517E-2,-3.479837626E-2
2.393870000E-1,9.205304831E-2,3.591706604E-2,-1.176949684E-2
2.611380000E-1,8.602092415E-2,3.594782948E-2,-1.676053368E-2
2.828980000E-1,9.232614934E-2,3.132977709E-2,-7.795572281E-2
3.046560000E-1,9.031166881E-2,3.514515981E-2,-9.859096259E-2
3.264150000E-1,9.013573825E-2,3.604657203E-2,-3.593450785E-2
3.481740000E-1,9.351848066E-2,3.720797971E-2,-2.260672115E-2
3.699330000E-1,9.208109230E-2,3.592270985E-2,-1.297434699E-2
3.916920000E-1,9.213539958E-2,4.211626202E-2,-1.672994345E-2
4.134500000E-1,8.753552288E-2,3.848597780E-2,-3.003563546E-2
4.352400000E-1,9.207103401E-2,3.839213774E-2,-1.303082332E-2
4.569990000E-1,8.866558969E-2,3.875419870E-2,-8.063783497E-2
4.787580000E-1,8.880821615E-2,3.746124357E-2,-8.783910424E-2
5.005180000E-1,9.396889061E-2,3.351470828E-2,-4.300451279E-2
5.222760000E-1,8.856701106E-2,3.216717765E-2,-2.383856662E-2
5.440350000E-1,9.194596857E-2,3.921431676E-2,4.239362478E-2
5.657950000E-1,8.946412057E-2,3.884493932E-2,9.778001159E-2
5.875540000E-1,8.989981562E-2,3.771229833E-2,7.853122056E-2
6.093020000E-1,9.115380794E-2,4.048223048E-2,2.184848301E-2
6.310860000E-1,9.096407145E-2,3.702135384E-2,-2.388412133E-2
6.528260000E-1,9.106254578E-2,3.675171360E-2,2.675241791E-2
6.745900000E-1,8.147696406E-2,3.528764471E-2,7.111828029E-2
6.963490000E-1,8.952663094E-2,3.573612124E-2,-1.425174624E-2
7.181360000E-1,8.736662567E-2,2.962740324E-2,-2.622746117E-2
7.398870000E-1,8.905772120E-2,3.468085825E-2,-4.799268395E-2
7.616570000E-1,8.870296925E-2,3.583251312E-2,-3.235833719E-2
7.834150000E-1,8.909732103E-2,3.563318029E-2,5.025247112E-3
8.051600000E-1,8.832813054E-2,3.297787905E-2,4.002130777E-2
8.269330000E-1,8.427309245E-2,3.165658936E-2,5.681386590E-2
8.486880000E-1,8.706699312E-2,3.697209805E-2,-1.434873510E-2
8.704520000E-1,8.704029769E-2,3.696557879E-2,-1.314392779E-2
8.922110000E-1,8.691610396E-2,3.564863652E-2,-1.191265136E-2
9.139640000E-1,9.185007960E-2,4.306647554E-2,-1.435424481E-2
9.357290000E-1,9.167231619E-2,3.922850639E-2,-1.427283604E-2
9.574890000E-1,9.523983300E-2,3.420711309E-2,-1.405924279E-2
9.792610000E-1,8.888159692E-2,3.412324190E-2,-9.413727559E-3
1.001007000E0,8.755793422E-2,3.898925334E-2,-1.076768991E-2
1.022765000E0,8.673601598E-2,3.560661897E-2,-1.871135086E-2
1.044554000E0,8.906283230E-2,3.433762491E-2,-1.259034034E-2
1.066313000E0,9.144328535E-2,3.553771973E-2,-1.134567708E-2
1.088072000E0,9.020315111E-2,3.799944371E-2,-1.264168881E-2
1.109829000E0,9.149261564E-2,3.677188233E-2,-1.619383134E-2
1.131591000E0,8.901507407E-2,3.553271294E-2,-1.502949838E-2
1.153349000E0,9.377056360E-2,3.424106166E-2,-8.840244263E-3
1.175108000E0,8.765143901E-2,3.669805452E-2,-1.268372592E-2
1.196868000E0,9.015350789E-2,3.545057774E-2,-1.620183513E-2
1.218627000E0,8.888650686E-2,3.667025268E-2,-1.626464911E-2
1.240386000E0,9.002579004E-2,3.541151434E-2,-1.258762367E-2
1.262145000E0,8.879229426E-2,3.540764749E-2,-1.382692810E-2
1.283905000E0,8.877088875E-2,3.662842512E-2,-1.506035961E-2
1.305662000E0,8.499021828E-2,3.411835060E-2,-1.269800123E-2
1.327422000E0,8.736319840E-2,3.655189276E-2,-1.148156729E-2
1.349211000E0,8.855281025E-2,3.899848089E-2,-1.150428317E-2
1.370970000E0,8.980292827E-2,3.776271269E-2,-1.264663506E-2
1.392729000E0,9.107378870E-2,3.406331688E-2,-1.373240631E-2
1.414469000E0,9.101920575E-2,3.404804692E-2,-1.493710838E-2
1.436247000E0,8.833839744E-2,3.646191955E-2,-6.628870498E-3
1.458006000E0,9.091832489E-2,3.523107991E-2,-1.376178768E-2
1.479753000E0,8.968501538E-2,3.646705300E-2,-1.382437255E-2
1.501511000E0,8.844940364E-2,3.645522892E-2,-1.506391633E-2
1.523284000E0,8.586652577E-2,3.642643243E-2,-1.031333022E-2
1.545043000E0,8.830707520E-2,3.395042941E-2,-1.139275823E-2
1.566802000E0,8.957110345E-2,3.766306117E-2,-1.505766902E-2
1.588562000E0,8.468046784E-2,3.272768855E-2,-1.508217026E-2
1.610330000E0,8.945169300E-2,3.637057915E-2,-1.141626295E-2
1.632079000E0,8.819395304E-2,3.510859981E-2,-1.142321713E-2
1.653868000E0,9.311816096E-2,3.509904072E-2,-1.369559579E-2
1.675627000E0,8.572445065E-2,3.509849310E-2,-1.390162390E-2
1.697392000E0,8.691386133E-2,3.632304445E-2,-1.389544178E-2
1.719145000E0,8.934478462E-2,3.630038723E-2,-1.503213495E-2
1.740904000E0,8.679341525E-2,3.625527024E-2,-1.269235648E-2
1.762663000E0,8.919063210E-2,3.496998921E-2,-1.259674877E-2
1.784422000E0,9.034305811E-2,3.989196569E-2,-1.267494354E-2
