"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675945409E1,1.203285629E1,1.052650146E3,-1.000000000E0,-1.000000000E0,3.942762138E2,3.942762138E2
2.588796616E-2,4.675945410E1,1.203285628E1,1.052650146E3,-1.000000000E0,-1.000000000E0,3.942768986E2,3.942768986E2
4.069360495E-1,4.675941543E1,1.203278213E1,1.052584473E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
7.010940313E-1,4.675941207E1,1.203277557E1,1.052530273E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.470474958E0,4.675941046E1,1.203277181E1,1.052482422E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
