"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.024867415E-2,3.370701149E-2,-1.065983530E-2
2.176000000E-2,9.645894170E-2,3.619042784E-2,-1.415896788E-2
4.351800000E-2,9.079101682E-2,3.392209113E-2,-1.156168059E-2
6.530700000E-2,8.715553582E-2,3.517297655E-2,-1.410260238E-2
8.704200000E-2,8.958089352E-2,3.516054526E-2,-1.282926556E-2
1.088250000E-1,8.707317710E-2,3.391276300E-2,-1.046017464E-2
1.305850000E-1,9.083808959E-2,4.010967165E-2,-1.531751547E-2
1.523440000E-1,9.198510647E-2,3.390850127E-2,-1.032275613E-2
1.741030000E-1,8.831207454E-2,3.762281314E-2,-1.171532366E-2
1.958590000E-1,8.949497342E-2,4.007021710E-2,-1.173786353E-2
2.176510000E-1,9.316800535E-2,3.635590523E-2,-1.034529600E-2
2.394110000E-1,9.066046774E-2,3.510040790E-2,-9.181280620E-3
2.611690000E-1,9.316140413E-2,3.387315199E-2,-1.149417460E-2
2.829110000E-1,9.064631164E-2,3.509740904E-2,-9.181484580E-3
3.046880000E-1,9.182255715E-2,3.754421696E-2,-9.204010479E-3
3.264460000E-1,9.308276325E-2,3.631463274E-2,-1.034624036E-2
3.482100000E-1,8.685681969E-2,3.753569350E-2,-6.931800861E-3
3.699640000E-1,8.945260197E-2,3.633061424E-2,-1.285893377E-2
3.917260000E-1,8.941603452E-2,3.383949399E-2,-1.400823705E-2
4.135130000E-1,8.929398656E-2,3.504342586E-2,-1.042245142E-2
4.352720000E-1,9.175527096E-2,3.380638734E-2,-1.032551192E-2
4.570310000E-1,8.438204229E-2,3.504768759E-2,-1.055986993E-2
4.787970000E-1,8.443051577E-2,3.629537672E-2,-1.299772784E-2
5.005440000E-1,9.174995124E-2,3.504129499E-2,-1.035374217E-2
5.223080000E-1,9.414882213E-2,3.747445717E-2,-1.395744644E-2
5.440670000E-1,9.038517624E-2,3.745348752E-2,-1.285630558E-2
5.658570000E-1,8.919475228E-2,3.499113023E-2,-1.403901633E-2
5.876020000E-1,9.143695235E-2,3.738206625E-2,-1.041355543E-2
6.093730000E-1,8.778432012E-2,3.490819782E-2,-1.407521218E-2
6.311350000E-1,9.380179644E-2,3.608693928E-2,-1.393281948E-2
6.528930000E-1,8.991278708E-2,3.478608280E-2,-9.189402685E-3
6.746520000E-1,8.988589048E-2,3.477969021E-2,-7.984589785E-3
6.969240000E-1,8.996687084E-2,3.231820837E-2,-1.395289227E-2
7.187130000E-1,9.120044857E-2,3.726316616E-2,-1.523626782E-2
7.404550000E-1,8.855193853E-2,3.472306952E-2,-1.163533330E-2
7.622320000E-1,8.731538057E-2,3.594290465E-2,-1.410810463E-2
7.839920000E-1,8.972820640E-2,3.345817327E-2,-1.157330908E-2
8.057500000E-1,8.721614629E-2,3.467183933E-2,-1.287589036E-2
8.275090000E-1,8.955259621E-2,3.586645424E-2,-1.163147017E-2
8.492680000E-1,8.570481837E-2,3.457076475E-2,-1.050287951E-2
8.710270000E-1,8.579643071E-2,3.830105439E-2,-1.540682372E-2
