,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
11,11428465490.0,46.75945841,12.03226903,1057.754604,0.0,0.0,30.0,30.0
12,12428466920.0,46.75945841,12.03226903,1057.957119,0.0,0.0,30.0,30.0
13,13428450700.0,46.75945841,12.03226903,1058.147427,0.0,0.0,30.0,30.0
14,14428437350.0,46.75945841,12.03226903,1058.381069,0.0,0.0,10.0,10.0
