"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675937144E1,1.203296633E1,1.053586060E3,-1.000000000E0,-1.000000000E0,5.722697995E2,5.722697995E2
1.040619612E-1,4.675937143E1,1.203296639E1,1.053586060E3,-1.000000000E0,-1.000000000E0,5.722789412E2,5.722789412E2
3.313889503E-1,4.675940578E1,1.203278431E1,1.053372803E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
5.990289450E-1,4.675940720E1,1.203277680E1,1.053208984E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.378389001E0,4.675940792E1,1.203277299E1,1.053075195E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
4.656816959E0,4.675937822E1,1.203293204E1,1.052955811E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
