"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.177970886E-1,-2.345622253E-1,-9.902657318E0
2.542400000E-2,1.267863464E-1,-1.788780212E-1,-9.952204285E0
4.504600000E-2,1.339714050E-1,-7.768844604E-2,-9.900112610E0
6.467000000E-2,1.121168518E-1,-7.214996338E-2,-9.951156464E0
8.429200000E-2,1.454974365E-1,-1.709445190E-1,-9.884544983E0
1.039150000E-1,2.124082947E-1,-2.074685669E-1,-9.880054321E0
1.235380000E-1,2.056723022E-1,-1.583706665E-1,-9.927206268E0
1.431600000E-1,1.368154907E-1,-8.517288208E-2,-9.934391327E0
1.627840000E-1,1.176553345E-1,-5.538482666E-2,-9.920919342E0
1.824060000E-1,1.365161133E-1,-1.306782532E-1,-9.915530548E0
2.020280000E-1,1.743873596E-1,-1.936972046E-1,-9.922715607E0
2.216510000E-1,1.553768921E-1,-1.865121460E-1,-9.927206268E0
2.412550000E-1,1.537303162E-1,-1.384620667E-1,-9.932744751E0
2.608980000E-1,1.471440125E-1,-9.145980835E-2,-9.924362183E0
2.805200000E-1,1.434017944E-1,-1.028361511E-1,-9.938133545E0
3.001380000E-1,1.522334290E-1,-1.721420288E-1,-9.912985840E0
3.197660000E-1,1.510359192E-1,-1.794767761E-1,-9.882449341E0
3.393890000E-1,1.588197327E-1,-1.448986816E-1,-9.925859070E0
3.589940000E-1,1.481918335E-1,-8.786727905E-2,-9.877659302E0
3.786130000E-1,1.448986816E-1,-1.179547119E-1,-9.917476501E0
3.982310000E-1,1.719923401E-1,-1.670526123E-1,-9.892777863E0
4.178700000E-1,1.748364258E-1,-1.709445190E-1,-9.900861053E0
4.374760000E-1,1.392105103E-1,-1.776805115E-1,-9.873468018E0
4.570950000E-1,1.459465027E-1,-1.565744019E-1,-9.884095917E0
4.767180000E-1,1.646575928E-1,-1.354682922E-1,-9.880204010E0
4.963540000E-1,1.475930786E-1,-1.576222229E-1,-9.878407745E0
5.159630000E-1,1.703457642E-1,-1.848655701E-1,-9.890382843E0
5.355850000E-1,1.710942078E-1,-1.537303162E-1,-9.871072998E0
5.552090000E-1,1.505868530E-1,-1.636097717E-1,-9.862690430E0
5.748320000E-1,1.639091492E-1,-1.329235840E-1,-9.867330780E0
5.944600000E-1,1.553768921E-1,-1.372645569E-1,-9.856852570E0
6.140760000E-1,1.305285645E-1,-1.529818726E-1,-9.871821442E0
6.336950000E-1,1.767823792E-1,-1.532812500E-1,-9.853409729E0
6.533180000E-1,1.434017944E-1,-1.591191101E-1,-9.844727783E0
6.729450000E-1,1.471440125E-1,-1.472937012E-1,-9.863738251E0
6.925380000E-1,1.463955688E-1,-1.347198486E-1,-9.861941986E0
7.121910000E-1,1.460961914E-1,-1.260379028E-1,-9.849068756E0
7.317840000E-1,1.622625732E-1,-1.525328064E-1,-9.836345215E0
7.514070000E-1,1.580712891E-1,-1.631607056E-1,-9.841284943E0
7.710290000E-1,1.480421448E-1,-1.426533508E-1,-9.827812958E0
7.906660000E-1,1.445993042E-1,-1.480421448E-1,-9.851164398E0
8.102750000E-1,1.330732727E-1,-1.534309387E-1,-9.856553192E0
8.298980000E-1,1.618135071E-1,-1.414558411E-1,-9.844428406E0
8.495320000E-1,1.675016785E-1,-1.438508606E-1,-9.811197510E0
8.691530000E-1,1.652563477E-1,-1.499880981E-1,-9.842183075E0
8.887710000E-1,1.492396545E-1,-1.550775146E-1,-9.844877472E0
9.083890000E-1,1.658551025E-1,-1.609153748E-1,-9.833201752E0
9.280120000E-1,1.419049072E-1,-1.291813660E-1,-9.827513580E0
9.476240000E-1,1.636097717E-1,-1.419049072E-1,-9.840087433E0
9.672570000E-1,1.538800049E-1,-1.553768921E-1,-9.824968872E0
9.868800000E-1,1.754351807E-1,-1.547781372E-1,-9.821825409E0
1.006503000E0,1.736389160E-1,-1.582209778E-1,-9.812694397E0
1.026126000E0,1.588197327E-1,-1.598675537E-1,-9.835896149E0
1.045734000E0,1.648072815E-1,-1.365161133E-1,-9.824519806E0
1.065371000E0,1.661544800E-1,-1.517843628E-1,-9.825268250E0
1.084994000E0,1.586700439E-1,-1.481918335E-1,-9.832153931E0
1.104617000E0,1.490899658E-1,-1.553768921E-1,-9.844428406E0
1.124239000E0,1.459465027E-1,-1.573228455E-1,-9.801916809E0
1.143838000E0,1.630110168E-1,-1.469943237E-1,-9.820927277E0
1.163485000E0,1.576222229E-1,-1.607656860E-1,-9.807904358E0
1.183108000E0,1.799258423E-1,-1.910028076E-1,-9.786049805E0
1.202701000E0,1.655557251E-1,-1.709445190E-1,-9.826615448E0
1.222323000E0,1.639091492E-1,-1.318757629E-1,-9.809550934E0
1.241963000E0,1.312770081E-1,-1.339714050E-1,-9.823771362E0
1.261569000E0,1.652563477E-1,-1.597178650E-1,-9.794432373E0
