"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.540509641E-2,3.670000285E-2,-1.307363901E-2
2.174900000E-2,8.958380669E-2,3.814732283E-2,-9.190444835E-3
4.351800000E-2,8.712733537E-2,3.814902157E-2,-9.259174578E-3
6.527700000E-2,8.722248673E-2,4.064191505E-2,-1.413492952E-2
8.703600000E-2,8.835744858E-2,3.690917045E-2,-9.196650237E-3
1.088080000E-1,8.841425180E-2,3.445069864E-2,-1.154998131E-2
1.305840000E-1,9.333841503E-2,3.568451107E-2,-1.264571864E-2
1.523430000E-1,8.968711644E-2,3.816821054E-2,-1.521505881E-2
1.741020000E-1,8.719304949E-2,3.816107288E-2,-1.407910604E-2
1.958610000E-1,9.202960879E-2,3.690272942E-2,-1.029901486E-2
2.176020000E-1,9.072576463E-2,3.687742725E-2,-9.129119106E-3
2.393880000E-1,8.825883269E-2,3.563558310E-2,-1.037489530E-2
2.611380000E-1,8.945976943E-2,3.809823468E-2,-1.160234865E-2
2.828980000E-1,8.698968589E-2,3.561871126E-2,-1.282000076E-2
3.046870000E-1,8.687933534E-2,3.682153299E-2,-1.043916214E-2
3.264460000E-1,9.169290960E-2,3.431304544E-2,-7.836251520E-3
3.482050000E-1,9.052479267E-2,3.802661598E-2,-1.397998165E-2
3.699640000E-1,8.919925243E-2,3.304497898E-2,-1.149242185E-2
3.917230000E-1,9.049194306E-2,3.676781058E-2,-1.515719853E-2
4.134780000E-1,9.038621932E-2,3.549584746E-2,-1.392511651E-2
4.352410000E-1,8.759667724E-2,3.417798132E-2,-7.131320890E-4
4.570000000E-1,8.897132427E-2,3.666485846E-2,-1.157937292E-2
4.787580000E-1,9.023122489E-2,3.666129336E-2,-1.515993290E-2
5.005360000E-1,8.868200332E-2,3.780403361E-2,-6.790173706E-3
5.222920000E-1,8.872796595E-2,3.656617925E-2,-1.399215311E-2
5.440680000E-1,8.752155304E-2,3.780854493E-2,-1.525955275E-2
5.658260000E-1,9.099715948E-2,3.526905179E-2,-1.148716360E-2
5.875850000E-1,8.598873764E-2,3.646750003E-2,-1.406401303E-2
6.093440000E-1,9.199316800E-2,3.269242868E-2,-1.380912401E-2
6.311160000E-1,8.815266192E-2,3.759144619E-2,-1.161635015E-2
6.528620000E-1,8.443780243E-2,3.633694351E-2,-1.410180051E-2
6.746210000E-1,8.423327655E-2,3.625993058E-2,-1.289886236E-2
6.964110000E-1,8.513959497E-2,3.491675481E-2,-5.609112326E-3
7.181430000E-1,8.509841561E-2,3.611976281E-2,-1.166323666E-2
7.399290000E-1,8.986876905E-2,3.357676044E-2,-1.267604250E-2
7.616830000E-1,8.610412478E-2,3.356077895E-2,-9.164665826E-3
7.834470000E-1,8.598139882E-2,3.719711676E-2,-1.407083403E-2
8.052060000E-1,8.707744628E-2,3.341387585E-2,-1.636346243E-2
8.269650000E-1,8.931783587E-2,3.457666188E-2,-1.150474884E-2
8.487430000E-1,8.437900990E-2,3.457453102E-2,-1.043735445E-2
8.704830000E-1,9.158436954E-2,3.573429957E-2,-1.508152112E-2
