"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
2.174500000E-2,0.000000000E0,0.000000000E0,0.000000000E0
4.350400000E-2,0.000000000E0,0.000000000E0,0.000000000E0
6.529400000E-2,0.000000000E0,0.000000000E0,0.000000000E0
8.705300000E-2,0.000000000E0,0.000000000E0,0.000000000E0
1.087910000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.305720000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.523300000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.740890000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.958620000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.176070000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.393680000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.611250000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.829150000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.046670000E-1,3.022910309E1,-1.340153599E1,4.382616425E1
3.264340000E-1,3.022741508E1,-1.337321758E1,4.383598328E1
3.481920000E-1,3.021053886E1,-1.331551075E1,4.386516190E1
3.699360000E-1,3.019290543E1,-1.326247025E1,4.389336395E1
3.916970000E-1,3.017786789E1,-1.321139526E1,4.391910172E1
4.134690000E-1,3.016649055E1,-1.316206074E1,4.394173050E1
4.352280000E-1,3.015503502E1,-1.311083508E1,4.396488953E1
4.569870000E-1,3.014558792E1,-1.306209564E1,4.398588181E1
4.787460000E-1,3.013017273E1,-1.301286125E1,4.401102448E1
5.005150000E-1,3.010577965E1,-1.293764687E1,4.404987335E1
5.222950000E-1,3.010591316E1,-1.291924286E1,4.405519104E1
5.440540000E-1,3.008825111E1,-1.284955215E1,4.408761597E1
5.658130000E-1,3.007968521E1,-1.280597019E1,4.410614395E1
5.875720000E-1,3.007009125E1,-1.276535988E1,4.412445831E1
6.093310000E-1,3.004813576E1,-1.269691467E1,4.415915680E1
6.310940000E-1,3.004244041E1,-1.266398716E1,4.417247772E1
6.528490000E-1,3.003380203E1,-1.262128925E1,4.419056702E1
6.746080000E-1,3.002613640E1,-1.258248806E1,4.420683670E1
6.963830000E-1,3.002925682E1,-1.256718540E1,4.420906830E1
7.181560000E-1,3.001872063E1,-1.252769375E1,4.422744370E1
7.399160000E-1,3.000880623E1,-1.249446106E1,4.424355698E1
7.616750000E-1,3.000235367E1,-1.246260262E1,4.425691605E1
7.834330000E-1,2.999716377E1,-1.242302322E1,4.427156830E1
8.051930000E-1,2.997552109E1,-1.236055183E1,4.430369186E1
8.269530000E-1,2.996859169E1,-1.233099651E1,4.431660843E1
8.487110000E-1,2.996402931E1,-1.230059052E1,4.432815552E1
8.704650000E-1,2.996437263E1,-1.227507782E1,4.433499527E1
8.922420000E-1,2.996022224E1,-1.224071121E1,4.434728241E1
9.140130000E-1,2.995704269E1,-1.221058369E1,4.435774612E1
9.357780000E-1,2.994915009E1,-1.217119980E1,4.437389755E1
9.575360000E-1,2.994715118E1,-1.214237309E1,4.438314056E1
9.792760000E-1,2.994301796E1,-1.211317062E1,4.439390564E1
1.001040000E0,2.991908646E1,-1.202854347E1,4.443303299E1
1.022813000E0,2.991923714E1,-1.201019859E1,4.443789291E1
1.044573000E0,2.992031479E1,-1.198888874E1,4.444292068E1
1.066331000E0,2.991094017E1,-1.195005035E1,4.445969391E1
1.088090000E0,2.990942764E1,-1.192807007E1,4.446660995E1
1.109875000E0,2.990427017E1,-1.190424919E1,4.447645569E1
1.131639000E0,2.990932655E1,-1.188807869E1,4.447739792E1
1.153399000E0,2.990592957E1,-1.186183071E1,4.448667908E1
1.175157000E0,2.990676880E1,-1.183183479E1,4.449411392E1
