,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.7594319,12.03303041,1052.778442,-1.0,-1.0,167.8594062,167.8594062
1,103492021.6,46.7594319,12.03303041,1052.778442,-1.0,-1.0,167.8594062,167.8594062
2,439456939.7,46.75942007,12.03289755,1052.710205,-1.0,-1.0,165.0,165.0
3,699820995.3,46.75941436,12.03283336,1052.652954,-1.0,-1.0,165.0,165.0
4,2418815017.0,46.7594115,12.03280126,1052.603149,-1.0,-1.0,165.0,165.0
