"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-2.155728912E1,-2.008101273E1,3.832458878E1
2.178900000E-2,-2.150726128E1,-1.996612740E1,3.841260910E1
4.354900000E-2,-2.140319824E1,-1.981670189E1,3.854787827E1
6.530100000E-2,-2.131887436E1,-1.968048668E1,3.866421890E1
8.706600000E-2,-2.126350784E1,-1.955494118E1,3.875828934E1
1.088250000E-1,-2.122269058E1,-1.945182991E1,3.883246994E1
1.305840000E-1,-2.122175789E1,-1.937657356E1,3.887058640E1
1.523430000E-1,-2.124699593E1,-1.930571747E1,3.889205551E1
1.741280000E-1,-2.122972870E1,-1.925978470E1,3.892424393E1
1.958920000E-1,-2.118839455E1,-1.918709564E1,3.898261642E1
2.176540000E-1,-2.115449905E1,-1.913225746E1,3.902795792E1
2.393970000E-1,-2.116225815E1,-1.905513573E1,3.906145477E1
2.611530000E-1,-2.114794731E1,-1.900103951E1,3.909555054E1
2.829280000E-1,-2.117345047E1,-1.893008804E1,3.911615753E1
3.046870000E-1,-2.119821548E1,-1.885722542E1,3.913793182E1
3.264460000E-1,-2.118414497E1,-1.883045197E1,3.915843201E1
3.482070000E-1,-2.115134048E1,-1.878568649E1,3.919765091E1
3.699660000E-1,-2.114940643E1,-1.873786163E1,3.922158432E1
3.917550000E-1,-2.117527580E1,-1.866641426E1,3.924168396E1
4.135130000E-1,-2.120242882E1,-1.859323692E1,3.926175690E1
4.352720000E-1,-2.116683197E1,-1.861485100E1,3.927071762E1
4.570310000E-1,-2.114499283E1,-1.859089661E1,3.929382324E1
4.787820000E-1,-2.116992378E1,-1.851992607E1,3.931390381E1
5.005490000E-1,-2.119548225E1,-1.844718933E1,3.933433914E1
5.223080000E-1,-2.117885208E1,-1.845278549E1,3.934067535E1
5.440980000E-1,-2.114400482E1,-1.849296761E1,3.934054565E1
5.658480000E-1,-2.111598015E1,-1.852301025E1,3.934146118E1
5.876160000E-1,-2.108996964E1,-1.853713608E1,3.934876633E1
6.093760000E-1,-2.106568336E1,-1.853454018E1,3.936298752E1
6.311340000E-1,-2.108975792E1,-1.846331978E1,3.938355637E1
6.528930000E-1,-2.111533546E1,-1.839395523E1,3.940230560E1
6.746520000E-1,-2.108900642E1,-1.842455292E1,3.940211868E1
6.964410000E-1,-2.108161736E1,-1.841975975E1,3.940831757E1
