"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.898313344E-2,3.617149964E-2,-9.545835666E-3
2.175800000E-2,9.536244720E-2,3.626120836E-2,-9.772275575E-3
4.351800000E-2,9.537310153E-2,3.379139304E-2,-9.715816937E-3
6.526400000E-2,8.937628567E-2,3.375351429E-2,-1.109007373E-2
8.703500000E-2,8.818177134E-2,3.497030586E-2,-1.115191355E-2
1.087940000E-1,9.187104553E-2,3.373220190E-2,-1.102061942E-2
1.305600000E-1,9.062718600E-2,3.616214171E-2,-8.700964041E-3
1.523380000E-1,8.945298940E-2,3.617599234E-2,-1.114494633E-2
1.741010000E-1,8.941543847E-2,3.863941506E-2,-9.996592067E-3
1.958610000E-1,9.189271182E-2,3.369765356E-2,-9.814963676E-3
2.176200000E-1,8.823060244E-2,4.112307727E-2,-1.249703299E-2
2.393790000E-1,8.819342405E-2,3.486816958E-2,-6.330507342E-3
2.611520000E-1,9.079516679E-2,3.236890584E-2,-9.818750434E-3
2.828970000E-1,8.957277983E-2,3.731599450E-2,-1.117083710E-2
3.046860000E-1,9.330601245E-2,3.597290814E-2,-9.833701886E-3
3.264460000E-1,9.333328903E-2,3.587432578E-2,-8.628126234E-3
3.481980000E-1,8.970827609E-2,3.332673013E-2,-8.673933335E-3
3.699630000E-1,9.225095063E-2,3.450375050E-2,-1.104233693E-2
3.917220000E-1,9.097934514E-2,3.566782176E-2,-8.694892749E-3
4.134810000E-1,8.857717365E-2,3.568273410E-2,-1.117322966E-2
4.352400000E-1,8.730071038E-2,3.443611041E-2,-8.769726381E-3
4.570250000E-1,8.730186522E-2,3.558895737E-2,-1.000279374E-2
4.787890000E-1,9.466686845E-2,3.797078505E-2,-1.105778664E-2
5.005510000E-1,9.103263915E-2,3.548002988E-2,-1.351403352E-2
5.222940000E-1,8.845440298E-2,3.168630973E-2,-8.678872138E-3
5.440500000E-1,9.090162814E-2,3.660057113E-2,-9.927904233E-3
5.658250000E-1,9.093385935E-2,3.537205234E-2,-1.110448875E-2
5.875840000E-1,8.839718997E-2,3.535500914E-2,-7.558755577E-3
6.093430000E-1,8.959205449E-2,3.525906801E-2,-9.934513830E-3
6.311040000E-1,9.193480760E-2,3.514732420E-2,-8.661331609E-3
6.528630000E-1,8.834221214E-2,3.269987926E-2,-1.232237928E-2
6.746520000E-1,9.323816746E-2,3.640034050E-2,-1.226964779E-2
6.964100000E-1,9.192303568E-2,3.511124477E-2,-1.107155997E-2
7.181690000E-1,9.062617272E-2,3.256130219E-2,-1.346009690E-2
7.399280000E-1,8.690033853E-2,3.498891741E-2,-1.482479367E-2
7.616790000E-1,9.045512974E-2,3.371885791E-2,-8.669429459E-3
7.834460000E-1,9.179070592E-2,3.374335915E-2,-1.345433202E-2
8.052050000E-1,9.166321903E-2,3.363797441E-2,-1.707062870E-2
8.269950000E-1,9.132637829E-2,3.227544576E-2,-1.102028508E-2
8.487450000E-1,8.499726653E-2,3.217933327E-2,-1.119385473E-2
8.705130000E-1,8.976586908E-2,3.454385325E-2,-1.231927518E-2
8.922730000E-1,8.969154954E-2,3.572916985E-2,-1.234817877E-2
9.140310000E-1,8.720336854E-2,3.695981577E-2,-1.124030352E-2
9.357900000E-1,9.217974544E-2,3.449852020E-2,-1.345605403E-2
9.575490000E-1,8.674984425E-2,3.552760184E-2,-6.396122742E-3
9.793380000E-1,8.674693108E-2,3.673643246E-2,-1.124457922E-2
1.001090000E0,8.525644988E-2,3.291519359E-2,-7.581647020E-3
1.022856000E0,9.096410871E-2,3.618876636E-2,-8.970859461E-3
1.044611000E0,9.343922138E-2,3.989521787E-2,-1.139665209E-2
1.066375000E0,8.733126521E-2,3.249109536E-2,-1.139904931E-2
1.088133000E0,8.729352057E-2,3.741611540E-2,-1.271727029E-2
1.109893000E0,8.597950637E-2,3.863291442E-2,-9.165412746E-3
1.131678000E0,8.731564879E-2,3.865277395E-2,-1.515545044E-2
1.153409000E0,8.733695745E-2,3.371314332E-2,-1.504253130E-2
1.175200000E0,9.341242909E-2,3.616485000E-2,-1.251758914E-2
1.196960000E0,8.973578364E-2,3.368106857E-2,-1.497449633E-2
1.218718000E0,8.590205014E-2,3.610695526E-2,-1.152016781E-2
1.240477000E0,9.087184072E-2,3.486916423E-2,-1.617429964E-2
1.262238000E0,8.707224578E-2,3.731302917E-2,-1.271960232E-2
1.283995000E0,8.953353018E-2,3.607599065E-2,-1.262266282E-2
1.305754000E0,9.193535894E-2,3.481211513E-2,-1.252639480E-2
1.327544000E0,9.182158113E-2,3.600903973E-2,-1.014557760E-2
1.349302000E0,8.942539245E-2,3.477986529E-2,-1.500581577E-2
1.371062000E0,8.685887605E-2,3.598080203E-2,-1.269368920E-2
1.392821000E0,8.562701195E-2,3.721038625E-2,-1.396141108E-2
1.414580000E0,8.684966713E-2,3.844423220E-2,-1.395528484E-2
1.436340000E0,8.808831125E-2,3.597335145E-2,-1.386447158E-2
1.458098000E0,8.804796636E-2,3.842036054E-2,-1.512652636E-2
