,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
67,1317771000.0,0.1742376709,-0.119002533,-9.781559143
68,1337363000.0,0.1317260742,-0.1044827271,-9.790540466
69,1356986000.0,0.1134640503,-0.110919342,-9.78545105
70,1376605000.0,0.1654060364,-0.1240919495,-9.803114319
71,1396201000.0,0.1772314453,-0.1308279419,-9.792037354
72,1415830000.0,0.1679507446,-0.1246907043,-9.78545105
73,1435447000.0,0.1847158813,-0.1225950623,-9.790690155
74,1455038000.0,0.149539032,-0.09714797974,-9.792935486
75,1474647000.0,0.1405577087,-0.1017883301,-9.803713074
76,1494263000.0,0.1474433899,-0.1103205872,-9.797426147
77,1513873000.0,0.1628613281,-0.1067280579,-9.783954163
78,1533500000.0,0.1818717957,-0.09924362183,-9.812245331
79,1553092000.0,0.1859133911,-0.1312770081,-9.796228638
80,1572714000.0,0.1785786438,-0.1151106262,-9.78889389
81,1592338000.0,0.1761836243,-0.122744751,-9.784702606
82,1611959000.0,0.1372645569,-0.1387614441,-9.780062256
83,1631553000.0,0.1537303162,-0.1257385254,-9.814041595
84,1651175000.0,0.1285826111,-0.135617981,-9.776619415
85,1670768000.0,0.1606159973,-0.1133143616,-9.790839844
86,1690391000.0,0.1914518738,-0.1158590698,-9.792935486
87,1710013000.0,0.1841171265,-0.1158590698,-9.791588287
88,1729606000.0,0.1758842468,-0.1182540894,-9.79592926
89,1749228000.0,0.146844635,-0.1215472412,-9.810299377
90,1768851000.0,0.1279838562,-0.139360199,-9.787097626
91,1788443000.0,0.1507365417,-0.1294807434,-9.802515564
92,1808066000.0,0.1493893433,-0.1101708984,-9.797426147
93,1827689000.0,0.1558259583,-0.1149609375,-9.823621674
94,1847312000.0,0.1802252197,-0.09131011963,-9.803413696
95,1866903000.0,0.1850152588,-0.1143621826,-9.786947937
96,1886527000.0,0.1731898499,-0.1287322998,-9.810299377
97,1906150000.0,0.1525328064,-0.1381626892,-9.800419922
98,1925759000.0,0.1445993042,-0.1097218323,-9.81
99,1945380000.0,0.1588197327,-0.1097218323,-9.791588287
100,1964989000.0,0.1692979431,-0.09610015869,-9.785301361
101,1984611000.0,0.1899549866,-0.1080752563,-9.813891907
102,2004202000.0,0.1770817566,-0.1318757629,-9.830357666
103,2023825000.0,0.15328125,-0.1179547119,-9.828860779
104,2043447000.0,0.1333726501,-0.1351689148,-9.835147705
105,2063071000.0,0.1487905884,-0.1196012878,-9.808503113
106,2082663000.0,0.1414558411,-0.09430389404,-9.803413696
107,2102286000.0,0.150586853,-0.09056167603,-9.837542725
108,2121909000.0,0.1748364258,-0.1017883301,-9.815987549
109,2141532000.0,0.1847158813,-0.1493893433,-9.800868988
110,2161124000.0,0.1387614441,-0.08262817383,-9.831255798
111,2180746000.0,0.8122109985,-0.1399589539,-9.803413696
112,2200364000.0,2.52854187,-0.6300398254,-9.764794006
113,2219957000.0,2.870430908,-0.8072712708,-9.768386536
114,2239585000.0,1.178798676,-0.5044509888,-9.807455292
115,2259207000.0,-5.118605804,1.021326141,-9.889035645
116,2278799000.0,0.7566764832,0.7156617737,-9.84397934
117,2298423000.0,-0.1148112488,0.09654922485,-9.992620239
118,2318039000.0,1.583856354,0.3763174438,-12.31893265
119,2337667000.0,2.422711945,-0.3240760803,-8.168812866
120,2357261000.0,1.034049683,-0.4797523499,-9.133556671
121,2376883000.0,1.343605957,-0.467328186,-12.2439386
122,2396505000.0,2.525697784,0.7936495972,-11.78439423
123,2416128000.0,2.601440277,-0.3899391174,-10.88266937
124,2435721000.0,3.558100891,-0.3135978699,-11.03535187
125,2455355000.0,5.054239655,0.1353186035,-11.45328278
126,2474960000.0,4.736600189,-1.861528931,-10.57206528
127,2494577000.0,4.249662781,-1.706900482,-11.31332382
128,2514212000.0,4.679269409,-0.5013075256,-11.71463928
129,2533805000.0,5.03492981,-0.7920030212,-10.99074463
130,2553427000.0,6.411916351,-1.133293304,-11.14327744
131,2573045000.0,8.468190308,-1.21217926,-9.243128815
132,2592672000.0,10.78716797,-1.649270325,-8.470435638
133,2612295000.0,9.14657959,-2.230062561,-6.447991333
134,2631887000.0,9.394314423,-2.999163208,-4.039799194
135,2651511000.0,10.52042267,-2.340233459,-2.064357147
136,2671140000.0,11.68500092,-1.995949402,-0.4784051514
137,2690756000.0,10.26580215,-2.781665497,0.69620224
138,2710380000.0,8.256530457,-1.911824341,3.741170197
139,2729972000.0,7.126380615,-2.246378632,2.931503906
140,2749594000.0,7.785609741,-1.605860596,4.151017914
141,2769230000.0,7.462731171,-1.092727661,5.361700287
142,2788840000.0,7.100783844,-1.564546509,6.052064667
143,2808462000.0,5.03492981,-0.3582051086,7.151977386
144,2828054000.0,4.484075317,-0.04071533203,7.848479004
145,2847678000.0,4.844226379,0.06331832886,7.040758667
146,2867314000.0,3.390299835,-0.254021759,7.743397522
147,2886924000.0,3.702849884,0.07993377686,7.810458069
148,2906540000.0,2.877615967,0.260458374,7.71091507
149,2926151000.0,2.117047577,0.04655319214,9.447453918
150,2945763000.0,2.308798828,0.01317260742,9.286538544
151,2965874458.0,1.923350372,0.07858657837,8.457861786
152,2985498458.0,1.66034729,0.7680528259,9.196126556
153,3005120458.0,0.75353302,1.081950073,10.29693741
154,3024713458.0,0.07963439941,1.293310547,10.84135529
155,3044336458.0,0.4971162415,0.8717871094,9.683812408
156,3063955458.0,0.7285350037,0.6325845337,8.733289032
157,3083581458.0,0.3629951477,0.7280859375,9.109007721
158,3103205458.0,-0.1031355286,0.962049408,9.517208862
159,3122826458.0,-0.6668632507,2.135908356,10.65454376
160,3142420458.0,-1.387614441,0.9071136475,9.569450226
161,3162055458.0,-1.200653229,0.159717865,9.519753571
162,3181665458.0,-1.738335114,2.188149719,9.678423615
163,3201288458.0,-1.036594391,2.830164642,8.156987457
164,3220907458.0,-0.7982899475,1.841171265,8.192463684
165,3240534458.0,-0.6078858948,1.114731903,8.857680359
166,3260125458.0,-1.200204163,1.870659943,8.985364838
167,3279749458.0,-1.547332306,2.492017822,8.39184906
168,3299372458.0,-2.382146301,3.279679871,8.143365784
169,3319006458.0,-2.326911163,2.973716125,8.20937851
170,3338617458.0,-2.903961182,2.65487915,7.875722351
171,3358239458.0,-2.622845764,2.82687149,8.205636292
172,3377862458.0,-2.526745605,3.292702789,8.631051636
173,3397455458.0,-2.368374939,3.807332611,9.751022644
174,3417076458.0,-2.080673218,2.831212463,9.087302856
175,3436700458.0,-1.993704071,2.561473389,8.360564117
176,3456320458.0,-1.984722748,3.082390137,7.789801025
177,3475935458.0,-1.525627441,3.192561035,7.64071106
178,3495538458.0,-2.390977936,3.759282532,7.650440826
179,3515175458.0,-2.960842896,3.99579071,7.714058533
180,3534783458.0,-2.621348877,3.729793854,7.578889618
181,3554407458.0,-2.532433777,3.523971863,7.862849121
182,3574029458.0,-2.889291687,3.071911926,7.549700317
