"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.654016381E-2,4.936220824E-2,-1.030608030E-1
2.174600000E-2,-4.146432838E-2,4.581619629E-2,-1.093935020E-1
4.353500000E-2,-5.490881306E-2,4.214238156E-2,-1.051462398E-1
6.526700000E-2,-2.511934837E-2,4.307041691E-2,-1.197020701E-1
8.705300000E-2,-4.187570741E-2,6.918093000E-2,-1.073600688E-1
1.088120000E-1,-7.788358773E-2,1.444731779E-1,-9.615721473E-2
1.305620000E-1,-7.159003309E-2,1.286042732E-1,-1.007035985E-1
1.523310000E-1,-6.159104308E-2,1.117202461E-1,-9.838100220E-2
1.740900000E-1,-5.385178265E-2,1.178197783E-1,-6.257005427E-2
1.958490000E-1,-7.189568259E-2,1.306221290E-1,-1.092784854E-1
2.176080000E-1,-7.695379822E-2,1.860838009E-1,-6.426390585E-2
2.393670000E-1,-1.140294395E-1,2.363666761E-1,-8.085964691E-2
2.611520000E-1,-9.606344914E-2,1.988214668E-1,-7.200265923E-2
2.829150000E-1,-9.380666144E-2,1.693144432E-1,-7.438951093E-2
3.046740000E-1,-7.640681860E-2,1.569696005E-1,-7.106559724E-2
3.264330000E-1,-8.492342524E-2,1.576988397E-1,-6.426830497E-2
3.481910000E-1,-7.654522859E-2,2.045305055E-1,-3.312597502E-2
3.699400000E-1,-8.415059692E-2,2.079567911E-1,-5.176344958E-2
3.917240000E-1,-9.847503274E-2,2.002414083E-1,-6.425078616E-2
4.134700000E-1,-6.878920766E-2,1.753588928E-1,-3.610890239E-2
4.352280000E-1,-6.538880965E-2,1.565833554E-1,-2.143700036E-2
4.569850000E-1,-7.292722736E-2,1.707126221E-1,-3.661120791E-2
4.787420000E-1,-6.675359089E-2,2.102935760E-1,-4.915446307E-2
5.005320000E-1,-8.503467766E-2,2.347861737E-1,-5.259196349E-2
5.222960000E-1,-1.002403894E-1,2.341391793E-1,-3.076545406E-2
5.440450000E-1,-8.652681400E-2,2.210123629E-1,-2.663016154E-2
5.658140000E-1,-9.982508174E-2,2.231422843E-1,-4.177836954E-2
5.875730000E-1,-9.799881357E-2,2.254201950E-1,-4.612891269E-2
6.093310000E-1,-9.106259968E-2,2.398866816E-1,-4.108296658E-2
6.311040000E-1,-1.104246311E-1,2.941968632E-1,-2.442000082E-2
6.528570000E-1,-1.123946220E-1,3.240354422E-1,-5.434972788E-2
6.746080000E-1,-1.221281347E-1,3.154065233E-1,-2.772061016E-2
6.963670000E-1,-1.400827778E-1,3.023809916E-1,-2.958795959E-2
7.181260000E-1,-1.220789907E-1,2.858007366E-1,-3.007139413E-2
7.399170000E-1,-1.060420607E-1,3.105446731E-1,-1.942756587E-2
7.616750000E-1,-9.480273463E-2,3.032302997E-1,-1.188707422E-2
7.834290000E-1,-1.210373092E-1,3.336010850E-1,-2.268708481E-2
8.051930000E-1,-1.226297253E-1,2.673652879E-1,-2.683689716E-2
8.269520000E-1,-1.279206240E-1,2.583465973E-1,-2.186064255E-2
8.487060000E-1,-1.465572444E-1,2.924672202E-1,-1.690176970E-2
8.704630000E-1,-1.290600545E-1,3.059302698E-1,-1.286429356E-2
