"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675936244E1,1.203302935E1,1.059599121E3,-1.000000000E0,-1.000000000E0,1.862993478E2,1.862993478E2
1.974740028E-1,4.675936244E1,1.203302935E1,1.059599121E3,-1.000000000E0,-1.000000000E0,1.863560756E2,1.863560756E2
4.298560619E-1,4.675937245E1,1.203296306E1,1.055429077E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.259534001E0,4.675937692E1,1.203293896E1,1.054392822E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
