,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
534,10473425870.0,0.1465452576,-0.1245410156,-9.810299377
535,10493047870.0,0.154329071,-0.1419049072,-9.822424164
536,10512670870.0,0.1447489929,-0.1338217163,-9.816885681
537,10532264880.0,0.1450483704,-0.1535806274,-9.804910583
538,10551886880.0,0.1492396545,-0.1375639343,-9.808503113
539,10571508880.0,0.1541793823,-0.1258882141,-9.811047821
540,10591131880.0,0.1492396545,-0.1347198486,-9.822723541
541,10610724880.0,0.1565744019,-0.1332229614,-9.803862762
542,10630347880.0,0.1511856079,-0.1510359192,-9.827812958
543,10649969880.0,0.1649569702,-0.1490899658,-9.818981323
544,10669562880.0,0.1669029236,-0.1556762695,-9.832303619
545,10689184880.0,0.1448986816,-0.1462458801,-9.82871109
546,10708807880.0,0.1437011719,-0.1398092651,-9.828411713
547,10728400870.0,0.1425036621,-0.137713623,-9.836494904
548,10748023870.0,0.1606159973,-0.1508862305,-9.82287323
549,10767646870.0,0.1428030396,-0.144150238,-9.828860779
550,10787238880.0,0.1592687988,-0.1670526123,-9.814191284
551,10806861880.0,0.1540296936,-0.1555265808,-9.828561401
552,10826482870.0,0.1600172424,-0.1396595764,-9.816286926
553,10846078880.0,0.1496887207,-0.1288819885,-9.83110611
554,10865699880.0,0.1520837402,-0.1296304321,-9.829609222
555,10885298880.0,0.1413061523,-0.1359173584,-9.832752686
556,10904914880.0,0.1604663086,-0.1537303162,-9.821975098
557,10924536880.0,0.1402583313,-0.1549278259,-9.824968872
558,10944129870.0,0.1555265808,-0.1654060364,-9.822124786
559,10963752870.0,0.1579216003,-0.1199006653,-9.809550934
560,10983366870.0,0.1375639343,-0.1267863464,-9.809550934
561,11002996870.0,0.1474433899,-0.1408570862,-9.820927277
562,11022584880.0,0.1622625732,-0.1484912109,-9.809850311
563,11042207880.0,0.1645079041,-0.1549278259,-9.799372101
564,11061835870.0,0.1585203552,-0.1338217163,-9.803563385
565,11081432880.0,0.1564247131,-0.1323248291,-9.809550934
566,11101049880.0,0.1716929626,-0.1270857239,-9.808652802
567,11120673880.0,0.1585203552,-0.1341210938,-9.805509338
568,11140265880.0,0.1660047913,-0.1369651794,-9.800868988
569,11159888880.0,0.1550775146,-0.1466949463,-9.812095642
570,11179494870.0,0.1613644409,-0.1558259583,-9.798773346
571,11199103880.0,0.152233429,-0.157023468,-9.809401245
572,11218726880.0,0.1649569702,-0.1480421448,-9.785750427
573,11238317870.0,0.168848877,-0.1368154907,-9.800120544
574,11257940870.0,0.1472937012,-0.14040802,-9.812245331
575,11277563870.0,0.1502874756,-0.1459465027,-9.798923035
576,11297156870.0,0.1676513672,-0.1537303162,-9.812095642
577,11316766130.0,0.1646575928,-0.1504371643,-9.79248642
578,11336390130.0,0.1531315613,-0.133971405,-9.774074707
579,11355981130.0,0.146844635,-0.1405577087,-9.803264008
580,11375605130.0,0.1437011719,-0.1387614441,-9.806706848
581,11395224130.0,0.1462458801,-0.1297801208,-9.792187042
582,11414836130.0,0.1625619507,-0.14040802,-9.798773346
583,11434443120.0,0.155975647,-0.1417552185,-9.809401245
584,11454065120.0,0.1615141296,-0.1411564636,-9.796078949
585,11473684130.0,0.1444496155,-0.152233429,-9.797426147
586,11493281130.0,0.1577719116,-0.152233429,-9.799970856
587,11512903120.0,0.1546284485,-0.1309776306,-9.796528015
588,11532496130.0,0.144150238,-0.1492396545,-9.803413696
589,11552118130.0,0.1478924561,-0.1499880981,-9.805509338
590,11571710130.0,0.1719923401,-0.1574725342,-9.805808716
591,11591333130.0,0.1547781372,-0.1589694214,-9.809401245
592,11610956130.0,0.173638916,-0.139360199,-9.802515564
593,11630553120.0,0.1589694214,-0.1245410156,-9.812694397
594,11650171130.0,0.1612147522,-0.1384620667,-9.795779572
595,11669786120.0,0.1573228455,-0.1472937012,-9.790540466
596,11689386120.0,0.1381626892,-0.1648072815,-9.801467743
597,11708979120.0,0.1538800049,-0.1410067749,-9.808054047
598,11728609120.0,0.1637594604,-0.1531315613,-9.802515564
599,11748224120.0,0.1529818726,-0.1320254517,-9.808054047
600,11767817130.0,0.1498384094,-0.1330732727,-9.787097626
601,11787440130.0,0.1737886047,-0.1552272034,-9.791737976
602,11807041130.0,0.1683998108,-0.1493893433,-9.812544708
603,11826657120.0,0.1564247131,-0.1600172424,-9.79712677
604,11846257130.0,0.1628613281,-0.1438508606,-9.805209961
605,11865877130.0,0.1582209778,-0.1383123779,-9.799671478
606,11885492130.0,0.1528321838,-0.1401086426,-9.786947937
607,11905115120.0,0.1396595764,-0.1293310547,-9.791139221
608,11924709120.0,0.1486408997,-0.1525328064,-9.799372101
609,11944330120.0,0.1490899658,-0.162412262,-9.805509338
610,11963952120.0,0.1477427673,-0.1407073975,-9.793085175
611,11983575120.0,0.1520837402,-0.1558259583,-9.806706848
612,12003168130.0,0.1447489929,-0.1368154907,-9.788744202
613,12022796130.0,0.1416055298,-0.1444496155,-9.787846069
614,12042414130.0,0.1595681763,-0.1466949463,-9.794432373
615,12062006130.0,0.1648072815,-0.1371148682,-9.79473175
616,12081629130.0,0.1571731567,-0.1567240906,-9.793683929
617,12101252130.0,0.1459465027,-0.1368154907,-9.800270233
