"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675937736E1,1.203293664E1,1.052636841E3,-1.000000000E0,-1.000000000E0,3.225049287E2,3.225049287E2
2.595360279E-1,4.675937734E1,1.203293676E1,1.052636841E3,-1.000000000E0,-1.000000000E0,3.225816521E2,3.225816521E2
5.379509926E-1,4.675940215E1,1.203280394E1,1.052570557E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
7.756409645E-1,4.675940539E1,1.203278656E1,1.052516357E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.475137949E0,4.675940702E1,1.203277787E1,1.052469360E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
