"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
2.175900000E-2,0.000000000E0,0.000000000E0,0.000000000E0
4.351800000E-2,0.000000000E0,0.000000000E0,0.000000000E0
6.527700000E-2,0.000000000E0,0.000000000E0,0.000000000E0
8.703700000E-2,0.000000000E0,0.000000000E0,0.000000000E0
1.087950000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.305540000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.523130000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.740720000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.958380000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.175900000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.393620000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.611080000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.828900000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.046260000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.263850000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.481440000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.699030000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.916880000E-1,0.000000000E0,0.000000000E0,0.000000000E0
4.134520000E-1,0.000000000E0,0.000000000E0,0.000000000E0
4.352110000E-1,0.000000000E0,0.000000000E0,0.000000000E0
4.569700000E-1,0.000000000E0,0.000000000E0,0.000000000E0
4.787140000E-1,0.000000000E0,0.000000000E0,0.000000000E0
5.004820000E-1,0.000000000E0,0.000000000E0,0.000000000E0
5.222470000E-1,0.000000000E0,0.000000000E0,0.000000000E0
5.440060000E-1,0.000000000E0,0.000000000E0,0.000000000E0
5.657650000E-1,0.000000000E0,0.000000000E0,0.000000000E0
5.875080000E-1,0.000000000E0,0.000000000E0,0.000000000E0
6.092830000E-1,0.000000000E0,0.000000000E0,0.000000000E0
6.310420000E-1,0.000000000E0,0.000000000E0,0.000000000E0
6.528010000E-1,0.000000000E0,0.000000000E0,0.000000000E0
6.745600000E-1,0.000000000E0,0.000000000E0,0.000000000E0
6.963230000E-1,0.000000000E0,0.000000000E0,0.000000000E0
7.180780000E-1,0.000000000E0,0.000000000E0,0.000000000E0
7.398380000E-1,0.000000000E0,0.000000000E0,0.000000000E0
7.615910000E-1,0.000000000E0,0.000000000E0,0.000000000E0
7.833390000E-1,-1.874789238E1,-1.887096786E1,3.908963776E1
8.051150000E-1,-1.874787140E1,-1.884747887E1,3.910097885E1
8.268740000E-1,-1.874993896E1,-1.883665848E1,3.910520554E1
8.486420000E-1,-1.875136757E1,-1.884408951E1,3.910094070E1
8.703920000E-1,-1.876576614E1,-1.880975151E1,3.911056900E1
8.921570000E-1,-1.876602745E1,-1.879228592E1,3.911883163E1
9.139100000E-1,-1.876636314E1,-1.877753830E1,3.912575912E1
9.356690000E-1,-1.875967598E1,-1.877812004E1,3.912868118E1
9.574280000E-1,-1.876090050E1,-1.876451111E1,3.913462830E1
9.791910000E-1,-1.876515579E1,-1.875532150E1,3.913698578E1
1.000938000E0,-1.876290512E1,-1.876102829E1,3.913533401E1
1.022699000E0,-1.876627541E1,-1.875090218E1,3.913856888E1
1.044464000E0,-1.877506256E1,-1.870876694E1,3.915451431E1
1.066223000E0,-1.877543640E1,-1.869129944E1,3.916267776E1
1.087990000E0,-1.876872444E1,-1.868930244E1,3.916684723E1
1.109750000E0,-1.877274323E1,-1.868248558E1,3.916817856E1
1.131500000E0,-1.877684212E1,-1.866966057E1,3.917232513E1
1.153290000E0,-1.878068924E1,-1.865166855E1,3.917905045E1
1.175045000E0,-1.878330231E1,-1.863365173E1,3.918636703E1
1.196808000E0,-1.877716255E1,-1.863935471E1,3.918659973E1
1.218567000E0,-1.877678490E1,-1.862695694E1,3.919267654E1
1.240304000E0,-1.877725601E1,-1.861905861E1,3.919620132E1
1.262085000E0,-1.878315926E1,-1.861032486E1,3.919752502E1
1.283827000E0,-1.878782463E1,-1.859990311E1,3.920022964E1
1.305603000E0,-1.879137039E1,-1.858760643E1,3.920436859E1
1.327362000E0,-1.879080963E1,-1.857360077E1,3.921126938E1
1.349121000E0,-1.878876305E1,-1.856781387E1,3.921499634E1
1.370883000E0,-1.877931404E1,-1.857993698E1,3.921377945E1
1.392646000E0,-1.877813721E1,-1.857587624E1,3.921627045E1
1.414398000E0,-1.878384018E1,-1.855053520E1,3.922552490E1
1.436157000E0,-1.878448486E1,-1.854356766E1,3.922851181E1
1.457916000E0,-1.879223251E1,-1.851572418E1,3.923795319E1
1.479664000E0,-1.878827095E1,-1.851117325E1,3.924199295E1
1.501434000E0,-1.878585052E1,-1.851440239E1,3.924163437E1
1.523194000E0,-1.878563499E1,-1.851460075E1,3.924164581E1
1.544952000E0,-1.878202438E1,-1.850763702E1,3.924665451E1
1.566711000E0,-1.877899933E1,-1.850189972E1,3.925080490E1
1.588465000E0,-1.862360573E1,-1.865742683E1,3.925123215E1
1.610229000E0,-1.847121811E1,-1.883399391E1,3.923891068E1
1.632000000E0,-1.823994637E1,-1.898843956E1,3.927264404E1
1.653743000E0,-1.818484688E1,-1.901623344E1,3.928474808E1
1.675500000E0,-1.813101578E1,-1.900003242E1,3.931745148E1
1.697279000E0,-1.816092491E1,-1.893674278E1,3.933418274E1
1.719025000E0,-1.823344040E1,-1.887594223E1,3.932985687E1
1.740785000E0,-1.857297134E1,-1.876107216E1,3.922580338E1
1.762548000E0,-1.913823891E1,-1.864637184E1,3.900817490E1
1.784312000E0,-1.475720119E1,-2.307643318E1,4.265309143E1
1.806091000E0,-1.470626163E1,-2.303818130E1,4.269134521E1
1.827850000E0,-1.519087791E1,-2.295371246E1,4.256697083E1
1.849588000E0,-1.674659157E1,-2.266194153E1,4.213752365E1
1.871357000E0,-1.949680519E1,-2.250405884E1,4.102468109E1
1.893127000E0,-2.304874611E1,-2.258729553E1,3.909159470E1
1.914886000E0,-2.694085312E1,-2.248463440E1,3.658161545E1
1.936646000E0,-3.000044060E1,-2.238214302E1,3.418473053E1
1.958404000E0,-3.208726120E1,-2.229914665E1,3.229146576E1
1.980159000E0,-3.839315033E1,-2.211094284E1,2.463037491E1
2.001922000E0,-4.354048920E1,-2.144721222E1,1.462277603E1
2.023682000E0,-4.642498398E1,-1.979417229E1,4.742865562E0
2.045442000E0,-4.720786667E1,-1.828977203E1,-2.546422005E0
2.067200000E0,-4.661419678E1,-1.659298897E1,-1.101690102E1
2.088959000E0,-4.490008926E1,-1.562187862E1,-1.759323311E1
2.110706000E0,-4.191932297E1,-1.450945473E1,-2.453219986E1
2.132478000E0,-3.745580292E1,-1.353092384E1,-3.136175919E1
2.154237000E0,-3.345798492E1,-1.306962585E1,-3.576774216E1
2.176005000E0,-2.938513947E1,-1.312906170E1,-3.916279221E1
2.197754000E0,-2.528226852E1,-1.322678566E1,-4.189799500E1
2.219513000E0,-1.625040054E1,-1.454719353E1,-4.575900269E1
2.241289000E0,-8.615643501E0,-1.774013138E1,-4.669733810E1
2.263031000E0,-6.998647690E0,-1.951436043E1,-4.625788116E1
2.284796000E0,-5.637671471E0,-2.094971657E1,-4.581385040E1
2.306549000E0,-2.747674942E0,-2.217638779E1,-4.549990082E1
2.328308000E0,9.540033340E-1,-2.329404449E1,-4.501177979E1
2.350067000E0,4.161608696E0,-2.440733337E1,-4.423285675E1
2.371843000E0,6.423688889E0,-2.568856812E1,-4.322518158E1
2.393616000E0,7.926180840E0,-2.728529739E1,-4.197941208E1
2.415375000E0,9.609127998E0,-2.878363609E1,-4.060480499E1
2.437134000E0,1.033945847E1,-2.891393089E1,-4.033191299E1
2.458893000E0,1.219608688E1,-2.863795471E1,-4.000882721E1
2.480632000E0,1.423704147E1,-2.811886024E1,-3.970162964E1
2.502412000E0,1.659186745E1,-2.741053581E1,-3.928047180E1
2.524170000E0,1.866496277E1,-2.690147400E1,-3.869770813E1
2.545930000E0,1.987416458E1,-2.715201569E1,-3.791264343E1
2.567676000E0,2.054548645E1,-2.792543411E1,-3.698156738E1
2.589442000E0,2.120703125E1,-2.924163055E1,-3.556362915E1
2.611206000E0,2.166701317E1,-3.022477913E1,-3.444686508E1
2.632965000E0,2.221676254E1,-3.013204765E1,-3.417686462E1
2.654724000E0,2.330638123E1,-2.947417068E1,-3.402453613E1
2.676482000E0,2.455648804E1,-2.878513336E1,-3.373393250E1
2.698242000E0,2.511297226E1,-2.851153946E1,-3.355612564E1
2.720001000E0,2.554304504E1,-2.856426620E1,-3.318461609E1
2.741760000E0,2.609038544E1,-2.896957397E1,-3.239812469E1
2.763519000E0,2.644078255E1,-2.961833191E1,-3.151543427E1
2.785290000E0,2.638592720E1,-3.049625015E1,-3.071391296E1
2.807037000E0,2.634323692E1,-3.070385361E1,-3.054325294E1
2.828797000E0,2.663735008E1,-3.066848755E1,-3.032289886E1
2.850555000E0,2.671832848E1,-3.089663124E1,-3.001852417E1
2.872319000E0,2.641778946E1,-3.180619431E1,-2.932660294E1
2.894099000E0,2.660655212E1,-3.243893433E1,-2.844978333E1
2.915832000E0,2.701131821E1,-3.262302780E1,-2.785156631E1
2.937622000E0,2.784952927E1,-3.252350616E1,-2.713315582E1
