"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.655433893E-2,3.798886389E-2,-8.193859830E-3
2.175900000E-2,9.175971150E-2,3.555037454E-2,-1.309410483E-2
4.351800000E-2,9.283541143E-2,3.922307491E-2,-7.120402064E-3
6.527700000E-2,9.725876898E-2,3.702119365E-2,-1.281771995E-2
8.703700000E-2,9.604842961E-2,3.702661768E-2,-1.405698340E-2
1.087950000E-1,9.470187128E-2,3.700065240E-2,-9.272214025E-3
1.305540000E-1,9.613991529E-2,3.581794724E-2,-1.884831302E-2
1.523130000E-1,9.345958382E-2,3.577032685E-2,-9.278666228E-3
1.740720000E-1,9.354085475E-2,3.702936694E-2,-1.412647124E-2
1.958380000E-1,9.216596931E-2,3.946480155E-2,-9.398365393E-3
2.175900000E-1,9.218978137E-2,3.946483135E-2,-1.180831250E-2
2.393620000E-1,9.831251204E-2,3.821156546E-2,-1.160849724E-2
2.611080000E-1,9.708703309E-2,3.821120039E-2,-1.284794789E-2
2.828900000E-1,9.455005825E-2,3.695883229E-2,-1.047923137E-2
3.046260000E-1,9.444795549E-2,3.817440197E-2,-8.098454215E-3
3.263850000E-1,9.452918172E-2,3.942750022E-2,-1.415137574E-2
3.481440000E-1,9.691944718E-2,3.568970785E-2,-1.279376820E-2
3.699030000E-1,9.933660179E-2,3.813220561E-2,-1.519202255E-2
3.916880000E-1,9.426790476E-2,3.809216246E-2,-1.051075105E-2
4.134520000E-1,9.547149390E-2,3.684399650E-2,-1.165367290E-2
4.352110000E-1,9.293299168E-2,3.682283312E-2,-1.172345690E-2
4.569700000E-1,8.914318681E-2,3.803077713E-2,-1.185606141E-2
4.787140000E-1,9.156353027E-2,3.800644353E-2,-1.419805828E-2
5.004820000E-1,9.639813751E-2,3.796105087E-2,-1.406144351E-2
5.222470000E-1,8.903167397E-2,3.795234486E-2,-1.788290404E-2
5.440060000E-1,9.617043287E-2,3.664496168E-2,-1.162569970E-2
5.657650000E-1,9.486273676E-2,4.033352062E-2,-1.415593643E-2
5.875080000E-1,9.220340103E-2,3.904452547E-2,-1.058367267E-2
6.092830000E-1,9.214805067E-2,4.148750380E-2,-1.425616164E-2
6.310420000E-1,9.078884125E-2,3.895583004E-2,-1.303056348E-2
6.528010000E-1,9.186193347E-2,3.517810255E-2,-1.050319988E-2
6.745600000E-1,9.418823570E-2,3.759815916E-2,-1.049235836E-2
6.963230000E-1,9.521295875E-2,3.629545122E-2,-1.163757872E-2
7.180780000E-1,9.393490106E-2,3.998841345E-2,-1.416739635E-2
7.398380000E-1,9.134935588E-2,3.623484075E-2,-1.535846386E-2
7.615910000E-1,8.982822299E-2,3.611329198E-2,-1.178094372E-2
7.833390000E-1,9.219919890E-2,3.604329750E-2,-1.412341557E-2
8.051150000E-1,8.966576308E-2,3.847070783E-2,-1.906988770E-2
8.268740000E-1,9.294302016E-2,3.587664664E-2,-9.274285287E-3
8.486420000E-1,9.282135963E-2,3.707512096E-2,-1.291940734E-2
8.703920000E-1,9.261544049E-2,3.576223552E-2,-1.168864965E-2
8.921570000E-1,8.509545028E-2,3.568992391E-2,-1.310177147E-2
9.139100000E-1,9.100276232E-2,3.805655241E-2,-1.178398356E-2
9.356690000E-1,9.324757755E-2,3.549233079E-2,-1.045631710E-2
9.574280000E-1,8.939059824E-2,3.666496277E-2,-1.299983822E-2
9.791910000E-1,8.920520544E-2,3.782933578E-2,-1.544048078E-2
1.000938000E0,9.124168009E-2,3.645403683E-2,-1.052811183E-2
1.022699000E0,9.298788011E-2,3.508748487E-2,-1.212313399E-2
1.044464000E0,8.918641508E-2,3.628568724E-2,-9.845518507E-3
1.066223000E0,9.286041558E-2,3.626369312E-2,-1.215286739E-2
1.087990000E0,8.656084538E-2,3.498144820E-2,-9.888052940E-3
1.109750000E0,8.896271884E-2,3.743065894E-2,-1.108143479E-2
1.131500000E0,8.890124410E-2,3.617109731E-2,-1.105399430E-2
1.153290000E0,9.388333559E-2,3.617185727E-2,-1.694143750E-2
1.175045000E0,9.371675551E-2,3.982738033E-2,-1.341254823E-2
1.196808000E0,9.112457186E-2,3.483776376E-2,-9.754844941E-3
1.218567000E0,9.234870970E-2,3.605820239E-2,-1.336411200E-2
1.240304000E0,8.975250274E-2,3.725337237E-2,-1.105234213E-2
1.262085000E0,9.589730203E-2,3.600640595E-2,-1.446766779E-2
1.283827000E0,8.727478236E-2,3.723338619E-2,-1.714691333E-2
1.305603000E0,9.323177487E-2,3.717271239E-2,-1.215681806E-2
1.327362000E0,8.708641678E-2,3.839683160E-2,-1.597231999E-2
1.349121000E0,9.436380863E-2,3.835265711E-2,-1.576733217E-2
1.370883000E0,9.061144292E-2,3.584572673E-2,-1.822520047E-2
1.392646000E0,9.400180727E-2,3.576025367E-2,-8.484575897E-3
1.414398000E0,9.400691837E-2,3.574821725E-2,-1.209996268E-2
1.436157000E0,9.392786026E-2,3.819505125E-2,-1.095211413E-2
1.457916000E0,9.635187685E-2,3.693207726E-2,-1.326596364E-2
1.479664000E0,8.888742328E-2,3.689811751E-2,-1.347330119E-2
1.501434000E0,8.508045226E-2,3.685873002E-2,-1.237264648E-2
1.523194000E0,9.243847430E-2,3.683619574E-2,-1.578203775E-2
1.544952000E0,8.740177751E-2,3.308728337E-2,-1.342621818E-2
1.566711000E0,9.467720985E-2,3.515815735E-2,-1.784120053E-1
1.588465000E0,9.902556986E-2,3.028460033E-2,-6.531105042E-1
1.610229000E0,1.053770855E-1,3.498125449E-2,-6.084391475E-1
1.632000000E0,1.000036150E-1,4.482972994E-2,-3.701400161E-1
1.653743000E0,9.345341474E-2,3.273332119E-2,-1.844132990E-1
1.675500000E0,9.306462854E-2,4.936137795E-2,-6.064393744E-2
1.697279000E0,8.921656013E-2,7.251983136E-2,-3.417918459E-3
1.719025000E0,8.196493238E-2,2.941863537E-1,1.082646772E-1
1.740785000E0,6.569481641E-2,5.126370788E-1,1.293617189E-1
1.762548000E0,9.480741620E-2,4.583624899E-1,-1.169068962E-1
1.784312000E0,1.846016943E-1,1.420882791E-1,-3.277967572E-1
1.806091000E0,2.303390205E-1,5.039616823E-1,-5.830633640E-1
1.827850000E0,3.557453752E-1,1.385410070E0,-3.368189633E-1
1.849588000E0,3.579320312E-1,2.568198442E0,-8.520111442E-2
1.871357000E0,-9.495003521E-2,3.743436337E0,2.247528918E-2
1.893127000E0,-1.236424670E-1,4.357211113E0,2.391572893E-1
1.914886000E0,-1.222446337E-1,4.879923820E0,3.936584294E-1
1.936646000E0,-3.319489956E-1,5.449527264E0,5.821759105E-1
1.958404000E0,-1.241794825E0,5.971903801E0,1.154803991E0
1.980159000E0,-2.405620098E0,7.166738033E0,1.620661139E0
2.001922000E0,-3.145194054E0,8.526472092E0,2.365849257E0
2.023682000E0,-3.183985472E0,8.429091454E0,2.205562353E0
2.045442000E0,-2.565513849E0,7.624029636E0,1.426294804E0
2.067200000E0,-1.301136613E0,6.034898281E0,5.599607229E-1
2.088959000E0,-4.761574864E-1,7.067113876E0,9.199738503E-1
2.110706000E0,-3.934487998E-1,8.005465508E0,9.202356339E-1
2.132478000E0,-3.870921731E-1,5.804505825E0,3.412313759E-1
2.154237000E0,2.174474299E-1,4.798639297E0,1.736724824E-1
2.176005000E0,3.419600129E-1,6.286835670E0,3.289481103E-1
2.197754000E0,1.265306354E0,7.840953827E0,5.183172226E-1
2.219513000E0,3.090568542E0,7.947583675E0,1.349239230E0
2.241289000E0,2.286588192E0,2.776605844E0,1.657704949E0
2.263031000E0,1.551180124E0,1.208416224E0,3.745662272E-1
2.284796000E0,1.211297750E0,1.939680457E0,-7.943028808E-1
2.306549000E0,1.077293515E0,2.909083366E0,-1.495128155E0
2.328308000E0,1.163293958E0,2.892069340E0,-1.325988889E0
2.350067000E0,1.337352633E0,2.254628181E0,-1.059516668E0
2.371843000E0,1.696489453E0,1.200645804E0,-7.374142408E-1
2.393616000E0,2.011917353E0,1.412076235E0,-6.020127535E-1
2.415375000E0,6.296765804E-1,1.029066324E0,-1.389294863E-1
2.437134000E0,-2.560836673E-1,1.704823136E0,1.476104110E-1
2.458893000E0,-3.686949611E-1,2.033699989E0,-3.825525343E-1
2.480632000E0,-4.057808816E-1,1.958072305E0,-1.015920877E0
2.502412000E0,-2.577134669E-1,1.822069168E0,-1.234102488E0
2.524170000E0,4.161088467E-1,1.060213208E0,-1.090658307E0
2.545930000E0,1.420161724E0,5.354576707E-1,-7.649709582E-1
2.567676000E0,2.013186216E0,5.213881135E-1,-5.214527845E-1
2.589442000E0,1.453522444E0,1.835902482E-1,-3.124423623E-1
2.611206000E0,4.261636138E-1,3.444157243E-1,-2.315115184E-1
2.632965000E0,-4.527060091E-1,8.595135808E-1,-3.835151792E-1
2.654724000E0,-6.324435472E-1,1.294044137E0,-5.720014572E-1
2.676482000E0,-3.127551377E-1,8.797469139E-1,-4.921667874E-1
2.698242000E0,3.091879189E-1,2.158141136E-1,-4.126706123E-1
2.720001000E0,7.928608060E-1,4.706601202E-1,-3.374400139E-1
2.741760000E0,8.731302619E-1,6.649064422E-1,4.250544310E-2
2.763519000E0,7.742053866E-1,4.491891861E-1,4.472610056E-1
2.785290000E0,3.421140909E-1,1.142411307E-1,3.355150223E-1
2.807037000E0,-6.608017534E-2,4.497061074E-1,-5.505974405E-4
2.828797000E0,1.458969861E-1,3.798927963E-1,9.616424143E-2
2.850555000E0,8.720144629E-1,-3.141401410E-1,2.491716444E-1
2.872319000E0,1.343125939E0,-1.380092204E-1,-1.961062104E-1
2.894099000E0,1.092159152E0,1.243980750E-1,-5.140601993E-1
2.915832000E0,6.519297361E-1,4.261956513E-1,-7.839577198E-1
2.937622000E0,3.763361871E-1,6.831404567E-1,-7.685750127E-1
2.959381000E0,2.740636654E-2,7.360339165E-1,-4.516583383E-1
2.981115000E0,-1.496264786E-1,7.148935795E-1,-1.680317372E-1
3.002885000E0,-2.565007806E-1,6.716458201E-1,-3.797793984E-1
3.024658000E0,-3.528791368E-1,3.034587204E-1,-7.453283072E-1
3.046417000E0,-3.969217539E-1,-3.052363731E-2,-6.268610358E-1
3.068171000E0,-2.946274579E-1,3.416290581E-1,-5.010727644E-1
3.089935000E0,-1.395858079E-2,5.777235031E-1,-3.551496267E-1
3.111695000E0,2.961102724E-1,5.918498635E-1,-2.672445178E-1
3.133453000E0,1.060968563E-1,2.759242058E-1,-2.738107741E-1
