"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.196340280E-2,1.674656952E-2,-9.801009687E-2
2.175900000E-2,2.081134143E-2,3.509873422E-2,-9.032576828E-2
4.354800000E-2,-8.239089450E-3,6.191543564E-2,-1.016990778E-1
6.528300000E-2,-2.245701743E-2,5.555807326E-2,-5.830010220E-2
8.706600000E-2,-2.094434503E-2,8.089612805E-2,-7.463063548E-2
1.088070000E-1,-1.214660723E-2,8.706031761E-2,-6.853288034E-2
1.305840000E-1,-1.544409653E-2,9.169402588E-2,-6.362330227E-2
1.523430000E-1,-3.043968649E-2,9.867765703E-2,-5.669858181E-2
1.741030000E-1,-3.599518547E-2,1.310949952E-1,-5.327366661E-2
1.958610000E-1,-5.243438560E-2,1.441323949E-1,-6.067758009E-2
2.176210000E-1,-4.606512322E-2,1.411830228E-1,-4.363890788E-2
2.393790000E-1,-5.508176273E-2,1.488797676E-1,-4.826348901E-2
2.611440000E-1,-5.572616244E-2,1.658737588E-1,-3.774768965E-2
2.828980000E-1,-5.817670311E-2,1.785982137E-1,-3.533987933E-2
3.046570000E-1,-6.076314130E-2,1.941439501E-1,-6.576329183E-2
3.264170000E-1,-6.984567162E-2,2.226358058E-1,-5.148855735E-2
3.481760000E-1,-8.002214290E-2,2.047677563E-1,-3.627187982E-2
3.699390000E-1,-7.687091393E-2,1.908292184E-1,-4.324893971E-2
3.916930000E-1,-6.152090847E-2,2.011047132E-1,-3.224699461E-2
4.134520000E-1,-8.491465442E-2,2.205804364E-1,-2.142934873E-2
4.352110000E-1,-8.017424360E-2,2.547588554E-1,-4.926656515E-2
4.569860000E-1,-1.024487822E-1,2.409839482E-1,-2.054360062E-2
4.787590000E-1,-9.002175875E-2,2.361480450E-1,-3.151140346E-2
5.005030000E-1,-6.876539853E-2,2.156449478E-1,-1.152332830E-2
5.222770000E-1,-7.041901396E-2,2.100833138E-1,-1.770003341E-2
5.440360000E-1,-8.642457909E-2,2.205309726E-1,-1.643267683E-2
5.657930000E-1,-7.913362194E-2,2.134269162E-1,5.944056236E-4
5.875540000E-1,-8.368139441E-2,2.074394587E-1,7.713011347E-3
6.093160000E-1,-1.052444731E-1,2.368731729E-1,-8.455463838E-3
6.310730000E-1,-9.858284991E-2,2.391277679E-1,-8.714701629E-3
6.528320000E-1,-1.225981686E-1,2.663460086E-1,1.744351766E-3
6.745910000E-1,-1.052765505E-1,2.845653844E-1,-7.183790365E-3
6.963500000E-1,-8.566978578E-2,3.019175998E-1,-2.108340598E-2
7.181090000E-1,-1.056204673E-1,2.837866997E-1,-1.159506518E-2
7.398680000E-1,-1.234699519E-1,2.811917967E-1,-8.697500308E-3
