"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.794767761E-1,-2.163002014E-1,-9.919123077E0
3.924400000E-2,1.526824951E-1,-2.092648315E-1,-9.915530548E0
5.883800000E-2,1.817221069E-1,-1.963916016E-1,-9.914482727E0
7.846100000E-2,1.857637024E-1,-2.046244812E-1,-9.904453583E0
9.808300000E-2,1.981878662E-1,-1.841171265E-1,-9.911788330E0
1.177050000E-1,1.740879822E-1,-1.954934692E-1,-9.888436890E0
1.372980000E-1,1.701960754E-1,-2.098635864E-1,-9.928852844E0
1.569350000E-1,1.787283325E-1,-2.125579834E-1,-9.893975372E0
1.765440000E-1,1.697470093E-1,-2.151026917E-1,-9.897118835E0
1.961670000E-1,1.757345581E-1,-2.040257263E-1,-9.915680237E0
2.157890000E-1,1.609153748E-1,-1.824705505E-1,-9.914782104E0
2.353810000E-1,1.745370483E-1,-1.775308228E-1,-9.904603271E0
2.550050000E-1,1.817221069E-1,-1.817221069E-1,-9.899513855E0
2.746280000E-1,1.594184875E-1,-2.155517578E-1,-9.912387085E0
2.942500000E-1,1.754351807E-1,-2.330653381E-1,-9.896969147E0
3.138430000E-1,1.619631958E-1,-2.225871277E-1,-9.899214478E0
3.334660000E-1,1.853146362E-1,-2.013313293E-1,-9.892478485E0
3.530730000E-1,2.029779053E-1,-1.923500061E-1,-9.894574127E0
3.727180000E-1,1.766326904E-1,-1.770817566E-1,-9.884245605E0
3.923340000E-1,1.856140137E-1,-1.965412903E-1,-9.897717590E0
4.119250000E-1,1.663041687E-1,-2.040257263E-1,-9.873468018E0
4.315480000E-1,1.821711731E-1,-2.191442871E-1,-9.865833893E0
4.511720000E-1,1.675016785E-1,-2.258802795E-1,-9.873018951E0
4.707940000E-1,1.556762695E-1,-2.177970886E-1,-9.877659302E0
4.904170000E-1,1.927990723E-1,-1.945953369E-1,-9.864486694E0
5.100100000E-1,1.841171265E-1,-2.022294617E-1,-9.858349457E0
5.296320000E-1,1.898052979E-1,-2.029779053E-1,-9.852960663E0
5.492530000E-1,1.534309387E-1,-2.154020691E-1,-9.869276733E0
5.688780000E-1,1.683998108E-1,-2.167492676E-1,-9.859696655E0
5.884690000E-1,1.957928467E-1,-2.221380615E-1,-9.848919067E0
6.080920000E-1,1.902543640E-1,-1.962419128E-1,-9.832752686E0
6.277160000E-1,2.131567383E-1,-1.791773987E-1,-9.842781830E0
6.473230000E-1,1.754351807E-1,-1.749861145E-1,-9.834099884E0
6.669310000E-1,1.619631958E-1,-1.748364258E-1,-9.833501129E0
6.865530000E-1,1.851649475E-1,-1.996847534E-1,-9.825118561E0
7.061760000E-1,1.902543640E-1,-2.001338196E-1,-9.818532257E0
7.257690000E-1,2.109114075E-1,-2.103126526E-1,-9.845625916E0
7.454000000E-1,1.754351807E-1,-1.896556091E-1,-9.829160156E0
7.650150000E-1,1.712438965E-1,-1.782792664E-1,-9.817185059E0
7.846250000E-1,2.035766602E-1,-1.692979431E-1,-9.820029144E0
8.042590000E-1,1.776805115E-1,-1.938468933E-1,-9.830956421E0
8.238550000E-1,1.808239746E-1,-1.974394226E-1,-9.808952179E0
8.434750000E-1,1.814227295E-1,-2.306703186E-1,-9.809700623E0
8.630970000E-1,1.865121460E-1,-2.209405518E-1,-9.818382568E0
8.826890000E-1,1.910028076E-1,-1.803749084E-1,-9.820777588E0
9.023130000E-1,1.974394226E-1,-1.878593445E-1,-9.808802490E0
9.219360000E-1,1.874102783E-1,-1.686991882E-1,-9.821226654E0
9.415590000E-1,1.917512512E-1,-1.745370483E-1,-9.800270233E0
9.611500000E-1,1.936972046E-1,-1.957928467E-1,-9.816586304E0
9.807740000E-1,1.954934692E-1,-2.065704346E-1,-9.820029144E0
1.000396000E0,1.814227295E-1,-2.031275940E-1,-9.812245331E0
1.020018000E0,1.624122620E-1,-2.088157654E-1,-9.785001984E0
1.039641000E0,1.830693054E-1,-1.935475159E-1,-9.798024902E0
1.059234000E0,1.924996948E-1,-1.836680603E-1,-9.800270233E0
1.078857000E0,2.086660767E-1,-2.020797729E-1,-9.823771362E0
1.098480000E0,1.956431580E-1,-1.956431580E-1,-9.800270233E0
1.118102000E0,1.838177490E-1,-2.146536255E-1,-9.787546692E0
1.137695000E0,1.904040527E-1,-2.094145203E-1,-9.805060272E0
1.157318000E0,1.778302002E-1,-1.975891113E-1,-9.798923035E0
1.176940000E0,1.954934692E-1,-2.025288391E-1,-9.796078949E0
1.196559000E0,1.615141296E-1,-1.785786438E-1,-9.798174591E0
1.216156000E0,1.886077881E-1,-1.827699280E-1,-9.797725525E0
1.235779000E0,1.990859985E-1,-1.983375549E-1,-9.801318054E0
1.255408000E0,1.892065430E-1,-2.046244812E-1,-9.791288910E0
1.275023000E0,1.609153748E-1,-2.137554932E-1,-9.796378326E0
1.294625000E0,1.787283325E-1,-2.023791504E-1,-9.796827393E0
1.314238000E0,1.770817566E-1,-1.654060364E-1,-9.796078949E0
1.333868000E0,1.923500061E-1,-1.808239746E-1,-9.817035370E0
1.353484000E0,1.830693054E-1,-1.812730408E-1,-9.766590271E0
1.373108000E0,1.875599670E-1,-1.984872437E-1,-9.774823151E0
1.392702000E0,1.797761536E-1,-2.133064270E-1,-9.806706848E0
1.412322000E0,1.875599670E-1,-2.053729248E-1,-9.800719299E0
1.431946000E0,1.760339355E-1,-1.957928467E-1,-9.804162140E0
1.451567000E0,1.749861145E-1,-1.877096558E-1,-9.812993774E0
1.471190000E0,1.936972046E-1,-1.685494995E-1,-9.774523773E0
1.490786000E0,1.727407837E-1,-1.907034302E-1,-9.796827393E0
1.510405000E0,1.920506287E-1,-1.996847534E-1,-9.798174591E0
1.530028000E0,1.700463867E-1,-2.056723022E-1,-9.795480194E0
1.549652000E0,1.779798889E-1,-2.076182556E-1,-9.786349182E0
1.569274000E0,1.579216003E-1,-2.076182556E-1,-9.780062256E0
1.588867000E0,1.791773987E-1,-1.972897339E-1,-9.784702606E0
1.608490000E0,2.071691895E-1,-1.740879822E-1,-9.787097626E0
1.628113000E0,2.152523804E-1,-1.820214844E-1,-9.794731750E0
1.647735000E0,1.782792664E-1,-2.037263489E-1,-9.787397003E0
1.667358000E0,1.709445190E-1,-2.079176331E-1,-9.782756653E0
1.686951000E0,1.910028076E-1,-1.981878662E-1,-9.793683929E0
1.706584000E0,1.975891113E-1,-2.134561157E-1,-9.770033112E0
1.726214000E0,1.722917175E-1,-1.977388000E-1,-9.787397003E0
