"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.028062224E-2,3.572532907E-2,-5.100216717E-3
2.175600000E-2,9.055192024E-2,3.459010646E-2,-6.675009150E-3
4.351800000E-2,8.934392035E-2,3.582596034E-2,-7.942360826E-3
6.527700000E-2,8.442177624E-2,3.705300391E-2,-8.107947186E-3
8.703600000E-2,9.191794693E-2,4.077068344E-2,-1.521550119E-2
1.088210000E-1,9.058076888E-2,3.826539963E-2,-1.037426013E-2
1.305530000E-1,8.928893507E-2,3.576292098E-2,-7.942670025E-3
1.523130000E-1,9.185782075E-2,3.455144912E-2,-1.266498771E-2
1.741040000E-1,9.175567329E-2,3.452257067E-2,-9.050886147E-3
1.958620000E-1,8.796190470E-2,3.695438430E-2,-6.801320240E-3
2.176210000E-1,9.287403524E-2,3.815728053E-2,-9.102157317E-3
2.393810000E-1,8.912644535E-2,3.441989422E-2,-6.711087655E-3
2.611390000E-1,8.550188690E-2,3.938189521E-2,-1.054151263E-2
2.828980000E-1,9.150962532E-2,4.056859016E-2,-7.989378646E-3
3.046580000E-1,8.781972528E-2,3.437974304E-2,-9.156950749E-3
3.264020000E-1,8.773384243E-2,3.804837912E-2,-9.242515080E-3
3.481750000E-1,9.021951258E-2,3.431434929E-2,-1.390946750E-2
3.699330000E-1,9.243883193E-2,3.914293274E-2,-1.154582202E-2
3.916930000E-1,8.611129969E-2,3.658682480E-2,-6.842709612E-3
4.134520000E-1,8.980464190E-2,3.531940654E-2,-1.032659970E-2
4.352110000E-1,8.853882551E-2,3.406397253E-2,-1.274355315E-2
4.569700000E-1,8.955904841E-2,3.647964820E-2,-9.152757935E-3
4.787290000E-1,8.937501162E-2,3.642989695E-2,-6.744920276E-3
5.004890000E-1,8.818457276E-2,3.396753967E-2,-7.927630097E-3
5.222400000E-1,9.063521028E-2,3.637924045E-2,-1.514593791E-2
5.440070000E-1,8.797062933E-2,3.630834073E-2,-9.191388264E-3
5.657660000E-1,9.020557255E-2,3.375236318E-2,-5.453594960E-3
5.875250000E-1,9.145185351E-2,3.745216504E-2,-1.032408793E-2
6.092990000E-1,8.900654316E-2,3.498448059E-2,-1.033633854E-2
6.310610000E-1,8.626786619E-2,3.113938496E-2,-1.273427065E-2
6.528320000E-1,8.352303505E-2,3.470584005E-2,-9.275223128E-3
6.745910000E-1,8.598715067E-2,3.096472844E-2,-1.273717079E-2
6.963500000E-1,8.589580655E-2,3.341536969E-2,-9.179187007E-3
7.180830000E-1,8.936060965E-2,3.334166855E-2,-1.148914825E-2
7.398740000E-1,8.430497348E-2,3.578511626E-2,-1.168476976E-2
7.616270000E-1,8.260798454E-2,3.809319437E-2,-8.165936917E-3
7.833860000E-1,8.605655283E-2,3.425313532E-2,-6.776126567E-3
8.051450000E-1,8.583986759E-2,3.659493104E-2,-8.040179498E-3
8.269100000E-1,9.046871960E-2,4.016097263E-2,-6.785383448E-3
8.486700000E-1,8.686518669E-2,3.400241211E-2,-9.156928398E-3
8.704230000E-1,8.656929433E-2,3.267937154E-2,-7.926923223E-3
8.921820000E-1,8.764027059E-2,3.756058961E-2,-1.523780450E-2
9.139470000E-1,8.354165405E-2,3.123860434E-2,-7.974242792E-3
9.357000000E-1,8.581335843E-2,3.605993092E-2,-1.163610630E-2
9.574590000E-1,8.671074361E-2,3.342258558E-2,-6.729078479E-3
9.792180000E-1,8.391486853E-2,3.448999673E-2,-1.044499129E-2
1.000977000E0,8.492085338E-2,3.441151977E-2,-1.402795408E-2
1.022738000E0,9.154056013E-2,3.689375892E-2,-1.058934163E-2
1.044495000E0,9.520002455E-2,3.688088804E-2,-1.048656460E-2
1.066254000E0,8.660820127E-2,3.687501699E-2,-1.313734893E-2
1.088043000E0,8.786742389E-2,3.563811630E-2,-1.548474748E-2
1.109802000E0,8.777607977E-2,3.808875754E-2,-1.192676462E-2
1.131557000E0,8.892505616E-2,3.558648750E-2,-1.063184347E-2
1.153321000E0,8.522475511E-2,3.681548685E-2,-1.317346096E-2
1.175080000E0,9.253276885E-2,3.555165231E-2,-1.293983124E-2
1.196839000E0,9.009836614E-2,3.679508343E-2,-1.424158458E-2
1.218598000E0,9.237558395E-2,3.672702610E-2,-9.354619309E-3
1.240342000E0,8.991900831E-2,3.794916719E-2,-1.306690834E-2
1.262116000E0,8.496330678E-2,3.669559956E-2,-1.438173465E-2
1.283876000E0,8.973321319E-2,3.418075293E-2,-1.057406608E-2
1.305634000E0,8.592506498E-2,3.538029641E-2,-8.296500891E-3
1.327393000E0,8.842948079E-2,3.538589925E-2,-1.184258051E-2
1.349164000E0,8.840258420E-2,3.537950665E-2,-1.063776575E-2
1.370911000E0,8.590749651E-2,3.412541002E-2,-1.067885570E-2
1.392670000E0,9.082672745E-2,3.781380504E-2,-1.544646081E-2
1.414448000E0,9.193995595E-2,3.901179507E-2,-1.423639432E-2
1.436188000E0,8.931270987E-2,3.648946807E-2,-9.430252016E-3
1.457973000E0,9.195297956E-2,3.528921306E-2,-1.897225715E-2
1.479708000E0,8.925252408E-2,3.645394370E-2,-1.184134837E-2
1.501496000E0,8.921030909E-2,3.395518288E-2,-1.299076807E-2
1.523255000E0,8.667553216E-2,3.640167788E-2,-1.191169769E-2
1.545014000E0,9.038638324E-2,3.640487418E-2,-1.301344763E-2
1.566773000E0,8.780509979E-2,3.389007971E-2,-1.061706059E-2
1.588532000E0,8.540292829E-2,3.390499577E-2,-1.309539843E-2
1.610278000E0,8.651171625E-2,3.632668406E-2,-1.432383992E-2
1.632050000E0,8.887336403E-2,3.505593166E-2,-1.181791443E-2
1.653810000E0,8.878485113E-2,3.501307219E-2,-1.181924623E-2
1.675568000E0,8.748026937E-2,3.373781592E-2,-1.182664931E-2
1.697327000E0,8.504588157E-2,3.498124704E-2,-1.312840264E-2
1.719079000E0,8.611760288E-2,3.492988646E-2,-1.189018413E-2
1.740850000E0,8.722417057E-2,3.736075759E-2,-1.070829295E-2
1.762605000E0,8.720934391E-2,3.735144064E-2,-1.191352028E-2
1.784363000E0,8.843739331E-2,3.981400281E-2,-1.434584055E-2
1.806131000E0,8.953271061E-2,3.482650593E-2,-9.379972704E-3
1.827881000E0,8.703818917E-2,3.603696823E-2,-1.188775059E-2
1.849655000E0,8.330810070E-2,3.724210709E-2,-1.563497260E-2
1.871399000E0,9.044113755E-2,3.593616933E-2,-8.172207512E-3
1.893189000E0,8.301170170E-2,3.591768444E-2,-9.583853185E-3
1.914919000E0,8.172757179E-2,3.465327621E-2,-1.079593506E-2
1.936708000E0,8.916018158E-2,3.837078437E-2,-1.428893674E-2
1.958467000E0,8.794744313E-2,3.712901473E-2,-1.670539007E-2
1.980225000E0,8.899857104E-2,3.335937858E-2,-1.176833641E-2
2.001985000E0,8.646912128E-2,3.580504656E-2,-1.309904736E-2
2.023743000E0,9.187740833E-2,3.654070199E-2,-1.191756874E-2
2.045502000E0,8.694528043E-2,3.529933468E-2,-1.202707831E-2
2.067262000E0,8.812580258E-2,3.403928876E-2,-1.196531858E-2
2.089020000E0,9.056579322E-2,3.774188459E-2,-1.198129822E-2
2.110774000E0,8.920383453E-2,3.769944608E-2,-8.401998319E-3
2.132538000E0,8.318237215E-2,3.525628522E-2,-1.454165857E-2
2.154297000E0,8.672626317E-2,3.645054251E-2,-1.085268240E-2
2.176056000E0,8.923085034E-2,3.769303486E-2,-1.442683954E-2
2.197815000E0,9.046947956E-2,3.522215411E-2,-1.433602627E-2
2.219579000E0,8.915761858E-2,3.641967848E-2,-1.440005749E-2
2.241346000E0,8.656962961E-2,3.637735546E-2,-1.085527055E-2
2.263092000E0,8.895724267E-2,4.005970433E-2,-1.087167021E-2
2.284882000E0,9.023545682E-2,3.511898965E-2,-1.433917880E-2
2.306635000E0,8.888344467E-2,3.384847194E-2,-1.073114853E-2
2.328401000E0,8.524796367E-2,3.509936109E-2,-1.327207033E-2
2.350160000E0,8.644987643E-2,3.508557752E-2,-1.323819347E-2
2.371918000E0,8.770236373E-2,3.631414846E-2,-1.684743911E-2
2.393678000E0,8.763025701E-2,3.504923731E-2,-1.561521739E-2
2.415444000E0,8.878970891E-2,3.255616501E-2,-1.311490964E-2
2.437195000E0,8.135347068E-2,3.624776378E-2,-1.340602525E-2
2.458954000E0,8.995965123E-2,3.500012308E-2,-1.554723084E-2
2.480713000E0,8.988730609E-2,3.992296010E-2,-1.445566490E-2
2.502465000E0,8.612252772E-2,3.494908288E-2,-1.203725953E-2
2.524231000E0,8.601625264E-2,3.491853178E-2,-8.423180319E-3
2.545991000E0,8.854758739E-2,3.617048264E-2,-1.199714281E-2
2.567750000E0,9.103366733E-2,3.493095934E-2,-1.551503129E-2
2.589509000E0,8.725677431E-2,3.243188187E-2,-1.315243449E-2
2.611267000E0,8.362007886E-2,3.490909562E-2,-1.813185960E-2
2.633026000E0,8.601691574E-2,3.612909093E-2,-1.568175107E-2
2.654816000E0,9.318891913E-2,3.730109707E-2,-9.480520152E-3
2.676575000E0,8.711279929E-2,3.483876213E-2,-1.441577915E-2
2.698328875E0,8.086713403E-2,3.481115028E-2,-1.217828412E-2
2.720087875E0,8.940427750E-2,3.602249548E-2,-1.076131873E-2
2.741845875E0,8.698584884E-2,3.356120363E-2,-1.197838318E-2
2.763605875E0,8.571086824E-2,3.848269954E-2,-1.333152968E-2
2.785364875E0,8.571397513E-2,3.723600879E-2,-1.571367681E-2
2.807114875E0,8.806502819E-2,3.596202284E-2,-1.320777554E-2
2.828882875E0,8.675316721E-2,3.716970980E-2,-1.206611656E-2
2.850641875E0,8.556395024E-2,3.593572602E-2,-1.568708383E-2
2.872400875E0,8.912282437E-2,3.589611128E-2,-1.196981501E-2
2.894159875E0,8.547310531E-2,3.589923680E-2,-1.568777859E-2
2.915918875E0,8.658819646E-2,3.215400875E-2,-1.195483655E-2
2.937678875E0,8.775454760E-2,3.583633527E-2,-1.200603880E-2
2.959436875E0,8.893281221E-2,3.704972193E-2,-1.200067997E-2
2.981195875E0,8.280354738E-2,3.458523378E-2,-1.211599447E-2
3.002970875E0,8.403223008E-2,3.581320122E-2,-1.451970171E-2
3.024744875E0,8.736372739E-2,3.370805457E-2,-1.615868695E-2
3.046503875E0,8.973799646E-2,3.862535581E-2,-1.499838196E-2
3.068262875E0,8.484604210E-2,3.615795076E-2,-1.628449187E-2
3.090020875E0,8.598800749E-2,3.737261891E-2,-1.266392320E-2
3.111774875E0,8.221224695E-2,3.363448009E-2,-1.027337369E-2
3.133540875E0,9.083943814E-2,3.115543351E-2,-1.238649432E-2
3.155298875E0,8.842053264E-2,3.734483570E-2,-1.621083543E-2
3.177057875E0,8.596456796E-2,3.734696284E-2,-1.627954468E-2
3.198813875E0,8.454252034E-2,3.605717048E-2,-9.057387710E-3
3.220581875E0,8.586506546E-2,3.483799100E-2,-1.381440368E-2
3.242335875E0,8.939357102E-2,3.354992345E-2,-8.864663541E-3
3.264093875E0,8.702754974E-2,3.604012728E-2,-1.501407288E-2
3.285853875E0,8.328388631E-2,3.602418676E-2,-1.391240023E-2
3.307618875E0,8.446799964E-2,3.848093748E-2,-1.393442042E-2
3.329365875E0,8.569038659E-2,3.353384882E-2,-1.258233376E-2
3.351139875E0,8.317265660E-2,3.351256624E-2,-1.144700032E-2
3.372919875E0,8.076460660E-2,3.351802006E-2,-1.513083838E-2
3.394672875E0,8.793374151E-2,3.469318151E-2,-7.724610623E-3
3.416437875E0,8.923224360E-2,3.346955404E-2,-1.127664186E-2
3.438196875E0,8.434051275E-2,3.347396851E-2,-1.382362191E-2
3.459955875E0,8.557146043E-2,3.717844933E-2,-1.628331654E-2
3.481709875E0,8.920160681E-2,3.716247156E-2,-1.377062313E-2
3.503473875E0,8.551619202E-2,3.592058644E-2,-1.505102962E-2
3.525233875E0,8.910649270E-2,3.712474555E-2,-1.256691385E-2
3.546991875E0,8.417508006E-2,3.340959549E-2,-1.261989772E-2
3.568750875E0,8.565375209E-2,4.660734907E-2,5.223284960E-1
3.590509875E0,1.029941291E-1,6.699225307E-2,4.018076658E-1
3.612268875E0,4.130634964E-1,7.330823690E-2,1.065730676E-1
3.634028875E0,7.408237457E-1,9.931325316E-1,3.069743216E-1
3.655786875E0,2.252951622E0,7.976616621E-1,-2.900011837E-1
3.677547875E0,3.276106358E0,2.487590551E0,3.523082733E-1
3.699326875E0,1.825641394E0,5.154113293E0,2.275024891E0
3.721064875E0,-8.041222692E-1,7.389384747E0,2.793166399E0
3.742831875E0,-6.240736842E-1,9.851447105E0,1.847792983E0
3.764613875E0,1.144060731E0,1.058354378E1,7.016758323E-1
3.786371875E0,2.222822189E0,1.097695827E1,1.804493964E-1
3.808130875E0,2.275690079E0,1.229595947E1,-1.040226460E0
3.829889875E0,1.888514757E0,1.292239761E1,-1.994674683E0
3.851648875E0,1.380881906E0,1.231752014E1,-2.186774015E0
3.873407875E0,1.219444036E0,1.178027534E1,-1.444969773E0
3.895168875E0,1.310328603E0,1.046051693E1,-3.335673213E-1
3.916925875E0,1.734713554E0,8.547540665E0,-3.264204860E-1
3.938684875E0,2.361913681E0,5.857566833E0,-9.794089794E-1
3.960438875E0,2.546490192E0,4.184824944E0,-1.070014000E0
3.982202875E0,2.413342714E0,3.244444370E0,-6.822888851E-1
4.003962875E0,2.298898220E0,3.046112299E0,-5.218629837E-1
4.025721875E0,2.034851313E0,2.264584780E0,-4.285034835E-1
4.047480875E0,1.609137774E0,1.628776789E0,-1.559332162E-1
4.069239875E0,1.405484080E0,1.122396231E0,-3.357469141E-1
4.091003875E0,1.128656387E0,9.574476480E-1,-3.939793408E-1
4.112787875E0,5.843266845E-1,9.706889987E-1,2.076772153E-1
4.134546875E0,3.179547489E-1,7.507416606E-1,7.380276322E-1
