"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.374031448E1,-2.344813728E1,3.536450577E1
2.175900000E-2,-1.374622440E1,-2.342906189E1,3.537485123E1
4.351800000E-2,-1.375630283E1,-2.341430092E1,3.538070297E1
6.527800000E-2,-1.377173996E1,-2.337334061E1,3.540177536E1
8.702900000E-2,-1.378228760E1,-2.332007980E1,3.543278122E1
1.087960000E-1,-1.377486038E1,-2.331641769E1,3.543807220E1
1.305550000E-1,-1.377657413E1,-2.328692627E1,3.545680237E1
1.523140000E-1,-1.377980423E1,-2.326947975E1,3.546699905E1
1.740880000E-1,-1.380310345E1,-2.320299149E1,3.550148010E1
1.958500000E-1,-1.379569912E1,-2.320095825E1,3.550568771E1
2.176210000E-1,-1.377877140E1,-2.320622063E1,3.550881577E1
2.393800000E-1,-1.377190495E1,-2.320209122E1,3.551417923E1
2.611390000E-1,-1.378265762E1,-2.314958191E1,3.554426575E1
2.828720000E-1,-1.379549026E1,-2.311235237E1,3.556351471E1
3.046630000E-1,-1.379305267E1,-2.312260056E1,3.555779266E1
3.264160000E-1,-1.378629589E1,-2.314657593E1,3.554481506E1
3.481750000E-1,-1.377880955E1,-2.314906311E1,3.554609299E1
3.699340000E-1,-1.376550865E1,-2.315040207E1,3.555037308E1
3.916990000E-1,-1.375211716E1,-2.314899254E1,3.555648041E1
4.134590000E-1,-1.375891304E1,-2.311495399E1,3.557598114E1
4.352120000E-1,-1.376796913E1,-2.308581543E1,3.559140015E1
4.569710000E-1,-1.376733112E1,-2.309526825E1,3.558551407E1
4.787360000E-1,-1.375760365E1,-2.311960602E1,3.557346725E1
5.004890000E-1,-1.374628353E1,-2.312027359E1,3.557741165E1
5.222480000E-1,-1.373519135E1,-2.310889435E1,3.558908081E1
5.440070000E-1,-1.371453571E1,-2.311724854E1,3.559163284E1
5.657660000E-1,-1.371378899E1,-2.312105942E1,3.558943558E1
5.875270000E-1,-1.371865177E1,-2.312228203E1,3.558676910E1
6.092840000E-1,-1.372707939E1,-2.310004234E1,3.559796143E1
6.310430000E-1,-1.372728062E1,-2.308334351E1,3.560871506E1
6.528320000E-1,-1.372054672E1,-2.307255173E1,3.561830139E1
6.745910000E-1,-1.374241543E1,-2.300674820E1,3.565242386E1
6.963460000E-1,-1.374460411E1,-2.299139404E1,3.566147995E1
7.181100000E-1,-1.374822807E1,-2.297873688E1,3.566823578E1
7.398690000E-1,-1.374718094E1,-2.298206902E1,3.566649628E1
7.616280000E-1,-1.375549412E1,-2.295008659E1,3.568387985E1
7.833870000E-1,-1.375879860E1,-2.290644646E1,3.571063614E1
8.051310000E-1,-1.374198055E1,-2.291706848E1,3.571030045E1
8.269050000E-1,-1.373007870E1,-2.293398857E1,3.570401764E1
8.486650000E-1,-1.372135735E1,-2.294803238E1,3.569834518E1
8.704230000E-1,-1.372124195E1,-2.295211411E1,3.569576645E1
8.921820000E-1,-1.371874619E1,-2.294989395E1,3.569815445E1
9.139530000E-1,-1.374051380E1,-2.288340569E1,3.573244476E1
9.357000000E-1,-1.375727749E1,-2.283429909E1,3.575740433E1
9.574590000E-1,-1.373904514E1,-2.284949493E1,3.575470352E1
9.792370000E-1,-1.372599316E1,-2.287152863E1,3.574562073E1
1.000977000E0,-1.371071339E1,-2.290368652E1,3.573089600E1
1.022762000E0,-1.370801449E1,-2.289659119E1,3.573647690E1
1.044497000E0,-1.371437645E1,-2.287047005E1,3.575076294E1
1.066285000E0,-1.369983959E1,-2.288152504E1,3.574925613E1
1.088044000E0,-1.368515015E1,-2.289652443E1,3.574528885E1
1.109803000E0,-1.370615768E1,-2.283354568E1,3.577750778E1
1.131562000E0,-1.370421791E1,-2.282821274E1,3.578165436E1
1.153321000E0,-1.370848465E1,-2.280376053E1,3.579560852E1
1.175067000E0,-1.369738770E1,-2.281658173E1,3.579168320E1
1.196839000E0,-1.369032955E1,-2.283118820E1,3.578507233E1
1.218599000E0,-1.367767906E1,-2.284182167E1,3.578312302E1
1.240357000E0,-1.365534878E1,-2.286063576E1,3.577963257E1
1.262116000E0,-1.365469742E1,-2.283657837E1,3.579524612E1
1.283868000E0,-1.365131474E1,-2.284475517E1,3.579131317E1
1.305639000E0,-1.364041710E1,-2.286672974E1,3.578143692E1
1.327394000E0,-1.363661575E1,-2.287342453E1,3.577860260E1
1.349152000E0,-1.362913609E1,-2.287507629E1,3.578039551E1
1.370920000E0,-1.365208530E1,-2.281120491E1,3.581241989E1
1.392670000E0,-1.363226509E1,-2.283587074E1,3.580424118E1
1.414444000E0,-1.360474873E1,-2.287425995E1,3.579020691E1
1.436188000E0,-1.359870625E1,-2.288440323E1,3.578601456E1
1.457978000E0,-1.359482765E1,-2.289887810E1,3.577822495E1
1.479708000E0,-1.358521080E1,-2.291745377E1,3.576998520E1
1.501497000E0,-1.358963680E1,-2.289391518E1,3.578337097E1
1.523256000E0,-1.361116028E1,-2.282935143E1,3.581642914E1
1.545014000E0,-1.358644104E1,-2.286766434E1,3.580136871E1
1.566774000E0,-1.357716942E1,-2.287000847E1,3.580339432E1
1.588532000E0,-1.356832409E1,-2.289098930E1,3.579333878E1
1.610291000E0,-1.358592510E1,-2.284114647E1,3.581849670E1
1.632051000E0,-1.357006264E1,-2.286465454E1,3.580950165E1
1.653809000E0,-1.357063484E1,-2.284261131E1,3.582334900E1
1.675563000E0,-1.357524490E1,-2.280977631E1,3.584251785E1
1.697327000E0,-1.356605625E1,-2.282243729E1,3.583794022E1
1.719086000E0,-1.355632973E1,-2.283888435E1,3.583114243E1
1.740845000E0,-1.354396534E1,-2.286869431E1,3.581680298E1
1.762604000E0,-1.356699944E1,-2.280379677E1,3.584944916E1
1.784368000E0,-1.354479980E1,-2.282211113E1,3.584618759E1
1.806135000E0,-1.352104187E1,-2.285203362E1,3.583609009E1
1.827881000E0,-1.350039768E1,-2.288021660E1,3.582588959E1
1.849671000E0,-1.348673630E1,-2.290640640E1,3.581429672E1
1.871424000E0,-1.347788620E1,-2.292864990E1,3.580339432E1
1.893190000E0,-1.348177242E1,-2.290627098E1,3.581625366E1
1.914949000E0,-1.350195312E1,-2.284329605E1,3.584885788E1
1.936707000E0,-1.347544384E1,-2.287432861E1,3.583904266E1
1.958467000E0,-1.345115089E1,-2.290281296E1,3.582997513E1
1.980233000E0,-1.343596172E1,-2.292793083E1,3.581961823E1
2.001984000E0,-1.343031311E1,-2.292514801E1,3.582350922E1
2.023743000E0,-1.341918373E1,-2.295192337E1,3.581053162E1
2.045502000E0,-1.340659523E1,-2.296711922E1,3.580550385E1
2.067254000E0,-1.341265678E1,-2.292820740E1,3.582816696E1
2.089020000E0,-1.339460564E1,-2.294980049E1,3.582109451E1
2.110780000E0,-1.341417027E1,-2.288583374E1,3.585468292E1
2.132539000E0,-1.340979576E1,-2.288972855E1,3.585382843E1
2.154298000E0,-1.339255047E1,-2.291386414E1,3.584485626E1
2.176056000E0,-1.337438583E1,-2.293825150E1,3.583604431E1
2.197815000E0,-1.338009167E1,-2.290343666E1,3.585617065E1
2.219605000E0,-1.337851238E1,-2.288874054E1,3.586614990E1
2.241364000E0,-1.335819912E1,-2.292184639E1,3.585256958E1
2.263117875E0,-1.333539486E1,-2.296516991E1,3.583333206E1
2.284876875E0,-1.332808685E1,-2.297792244E1,3.582787704E1
2.306634875E0,-1.334939194E1,-2.291317940E1,3.586139297E1
2.328394875E0,-1.334274673E1,-2.291459656E1,3.586296082E1
2.350153875E0,-1.332154465E1,-2.293349648E1,3.585876083E1
2.371903875E0,-1.329194450E1,-2.298666382E1,3.583569717E1
2.393671875E0,-1.327277184E1,-2.301945686E1,3.582174683E1
2.415430875E0,-1.325841618E1,-2.303892708E1,3.581455231E1
2.437189875E0,-1.324720287E1,-2.305358315E1,3.580926514E1
2.458948875E0,-1.324289513E1,-2.304998589E1,3.581317139E1
2.480707875E0,-1.323654938E1,-2.305695915E1,3.581103134E1
2.502467875E0,-1.321494484E1,-2.309016609E1,3.579761124E1
2.524225875E0,-1.320230579E1,-2.309819794E1,3.579709625E1
2.545984875E0,-1.320766068E1,-2.306702995E1,3.581521225E1
2.567759875E0,-1.321733665E1,-2.303040504E1,3.583520508E1
2.589533875E0,-1.321136665E1,-2.303966713E1,3.583145905E1
2.611292875E0,-1.320362282E1,-2.304048157E1,3.583378220E1
2.633051875E0,-1.318982124E1,-2.305587006E1,3.582897186E1
2.654809875E0,-1.321115398E1,-2.299379158E1,3.586098862E1
2.676563875E0,-1.319786835E1,-2.300704384E1,3.585738373E1
2.698329875E0,-1.318213940E1,-2.302780914E1,3.584983063E1
2.720087875E0,-1.317389297E1,-2.303510666E1,3.584818268E1
2.741846875E0,-1.318461609E1,-2.299446678E1,3.587031937E1
2.763602875E0,-1.318681335E1,-2.296839333E1,3.588621140E1
2.785370875E0,-1.318153286E1,-2.296977234E1,3.588726807E1
2.807124875E0,-1.313753319E1,-2.303382111E1,3.586234665E1
2.828882875E0,-1.312212372E1,-2.305837250E1,3.585221481E1
2.850642875E0,-1.310877419E1,-2.308080292E1,3.584265900E1
2.872407875E0,-1.309685326E1,-2.310224724E1,3.583319855E1
2.894154875E0,-1.310294724E1,-2.308002663E1,3.584529114E1
2.915928875E0,-1.309517479E1,-2.307657814E1,3.585035324E1
2.937708875E0,-1.307969475E1,-2.308183098E1,3.585261154E1
2.959461875E0,-1.305896473E1,-2.310170746E1,3.584737015E1
2.981226875E0,-1.304629517E1,-2.311187553E1,3.584542847E1
3.002985875E0,-1.304565430E1,-2.310386658E1,3.585083008E1
3.024744875E0,-1.303659534E1,-2.312177849E1,3.584257126E1
3.046498875E0,-1.304404354E1,-2.309900093E1,3.585454559E1
3.068262875E0,-1.304483318E1,-2.307363701E1,3.587058640E1
3.090022875E0,-1.302831936E1,-2.309112358E1,3.586533737E1
3.111780875E0,-1.301235390E1,-2.310846329E1,3.585996246E1
3.133539875E0,-1.300435543E1,-2.312296104E1,3.585351944E1
3.155298875E0,-1.327608490E1,-2.292259216E1,3.588258362E1
3.177057875E0,-1.358194542E1,-2.266660690E1,3.593069839E1
3.198817875E0,-1.397019196E1,-2.222138786E1,3.605971527E1
3.220575875E0,-1.467391682E1,-2.123505974E1,3.637318039E1
3.242336875E0,-1.549227715E1,-1.907721329E1,3.721973419E1
3.264115875E0,-1.883532143E1,-1.624453354E1,3.702169418E1
3.285853875E0,-2.430417633E1,-1.444004154E1,3.449712753E1
3.307620875E0,-3.088708115E1,-1.361594772E1,2.915225220E1
3.329402875E0,-3.699249268E1,-1.262106228E1,2.148310471E1
3.351160875E0,-4.113970184E1,-1.160784721E1,1.272958565E1
3.372919875E0,-4.279122162E1,-1.133036423E1,5.458353043E0
3.394678875E0,-4.247459412E1,-1.241436481E1,-5.572448730E0
3.416437875E0,-3.875457001E1,-1.467096233E1,-1.649562073E1
3.438196875E0,-3.240478897E1,-1.693262291E1,-2.554359818E1
3.459957875E0,-2.250541306E1,-1.883502960E1,-3.358582306E1
3.481714875E0,-1.859960556E1,-1.940023613E1,-3.559416962E1
3.503473875E0,-9.881428719E0,-2.129893684E1,-3.792060471E1
3.525227875E0,-4.741644859E0,-2.342903519E1,-3.765443802E1
3.546991875E0,-1.459722519E-1,-2.602103233E1,-3.622352982E1
3.568751875E0,2.672983170E0,-2.782816124E1,-3.475209427E1
3.590510875E0,4.506630898E0,-2.905691528E1,-3.353573608E1
3.612269875E0,6.318291187E0,-3.042056084E1,-3.199887848E1
3.634028875E0,7.489417076E0,-3.147728157E1,-3.069770050E1
3.655792875E0,8.708349228E0,-3.249118042E1,-2.928732491E1
3.677576875E0,9.429252625E0,-3.303787613E1,-2.844024467E1
3.699335875E0,9.627706528E0,-3.323049164E1,-2.814784431E1
3.721094875E0,9.545486450E0,-3.367617798E1,-2.764160538E1
3.742853875E0,9.264277458E0,-3.406068039E1,-2.726358032E1
3.764593875E0,9.309034348E0,-3.428735733E1,-2.696253777E1
3.786361875E0,9.726412773E0,-3.448074722E1,-2.656566620E1
3.808130875E0,9.667505264E0,-3.461081314E1,-2.641761589E1
3.829890875E0,9.549310684E0,-3.467102051E1,-2.638162994E1
3.851660875E0,9.785677910E0,-3.478239441E1,-2.614737129E1
3.873408875E0,1.001631165E1,-3.480663681E1,-2.602750778E1
3.895167875E0,1.015710545E1,-3.452929306E1,-2.634047699E1
3.916949875E0,1.014042473E1,-3.431031036E1,-2.663145065E1
3.938685875E0,1.011793900E1,-3.438786316E1,-2.653981018E1
3.960453875E0,1.010412121E1,-3.457158661E1,-2.630535507E1
3.982233875E0,1.007469177E1,-3.461344147E1,-2.626156235E1
4.003993875E0,1.014496422E1,-3.456291199E1,-2.630103493E1
4.025751875E0,1.018694687E1,-3.451888275E1,-2.634260178E1
4.047507875E0,1.012600136E1,-3.465346146E1,-2.618895340E1
4.069269875E0,1.007305622E1,-3.489239120E1,-2.589042664E1
4.091028875E0,1.006231022E1,-3.523085785E1,-2.543218613E1
4.112787875E0,1.007769775E1,-3.536059189E1,-2.524535751E1
4.134546875E0,1.003775692E1,-3.532787323E1,-2.530700302E1
4.156313875E0,9.919292450E0,-3.532429886E1,-2.535865021E1
4.178076875E0,9.720169067E0,-3.545155716E1,-2.525796890E1
4.199824875E0,9.605546951E0,-3.562359619E1,-2.505897903E1
4.221584875E0,9.556516647E0,-3.575031281E1,-2.489673996E1
4.243342875E0,9.456134796E0,-3.568584061E1,-2.502722168E1
4.265101875E0,9.297706604E0,-3.575019455E1,-2.499472046E1
4.286860875E0,9.157163620E0,-3.580852127E1,-2.496308899E1
4.308632875E0,9.121166229E0,-3.586872101E1,-2.488973045E1
4.330408875E0,8.903619766E0,-3.597970581E1,-2.480818367E1
4.352140875E0,8.577589035E0,-3.611559677E1,-2.472545242E1
4.373926875E0,8.361352921E0,-3.618705750E1,-2.469501877E1
4.395685875E0,8.240804672E0,-3.621389771E1,-2.469619751E1
4.417444875E0,8.199321747E0,-3.590713501E1,-2.515369034E1
4.439203875E0,8.287864685E0,-3.570694733E1,-2.540836334E1
4.460976875E0,8.103651047E0,-3.582703018E1,-2.529850388E1
4.482721875E0,7.961146355E0,-3.596252441E1,-2.515107727E1
