"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,4.251159668E-2,-2.643502808E-1,-9.880204010E0
3.341900000E-2,2.480342102E-1,1.790277100E-1,-9.874066772E0
5.301100000E-2,6.301895142E-2,-4.834945679E-2,-9.898016968E0
7.263400000E-2,-9.280700684E-3,-9.639953613E-2,-9.905651093E0
9.222600000E-2,3.472778320E-1,-1.457968140E-1,-9.870773621E0
1.118490000E-1,3.493734741E-1,-4.625381470E-2,-9.900262299E0
1.314400000E-1,1.395098877E-1,-1.333726501E-1,-9.888586578E0
1.510630000E-1,1.975891113E-1,-1.257385254E-1,-9.905950470E0
1.706550000E-1,1.454974365E-1,-1.269360352E-1,-9.862091675E0
1.903014167E-1,9.535171509E-2,-8.891510010E-2,-9.905950470E0
2.098944167E-1,6.795867920E-2,-3.038681030E-2,-9.888137512E0
2.295054167E-1,2.354603577E-1,-2.305206299E-2,-9.885742493E0
2.491234167E-1,1.492396545E-1,-4.191284180E-2,-9.906848602E0
2.687324167E-1,8.202941895E-2,-1.685494995E-1,-9.871372375E0
2.883244167E-1,-2.293231201E-1,-1.092727661E-1,-9.918224945E0
3.079474167E-1,-5.635780334E-1,-1.234931946E-1,-9.901908875E0
3.275404167E-1,1.048419800E0,-1.338217163E-1,-9.863588562E0
3.471624167E-1,2.305206299E-1,-1.511856079E-2,-9.854457550E0
3.667554167E-1,-1.222956848E-1,-1.526824951E-1,-9.890682220E0
3.863784167E-1,2.733316040E-1,-1.850152588E-1,-9.861343231E0
4.059644167E-1,1.601669312E-1,-1.709445190E-1,-9.867480469E0
4.255874167E-1,1.767823792E-1,-1.291813660E-1,-9.876162415E0
4.451854167E-1,3.879931641E-1,-4.071533203E-2,-9.832752686E0
4.648074167E-1,2.183958435E-1,-6.316864014E-2,-9.859397278E0
4.844004167E-1,1.163081360E-1,-9.550140381E-2,-9.838590546E0
5.040224167E-1,2.073188782E-1,-1.302291870E-1,-9.867779846E0
5.236454167E-1,1.537303162E-1,-1.121168518E-1,-9.840087433E0
5.432384167E-1,9.056167603E-2,-2.200424194E-2,-9.841584320E0
5.628604167E-1,-4.206253052E-2,-1.505868530E-1,-9.839488678E0
5.824534167E-1,1.606159973E-1,-1.603166199E-1,-9.845326538E0
6.020764167E-1,1.499880981E-1,-3.966751099E-2,-9.840386810E0
6.216684167E-1,3.465293884E-1,-1.947450256E-1,-9.818532257E0
6.412904167E-1,2.993774414E-4,-1.797761536E-1,-9.845027161E0
6.608744167E-1,-1.315913544E0,-3.032693481E-1,-9.856553192E0
6.804914167E-1,-1.150058441E0,-3.016227722E-1,-9.843979340E0
7.001004167E-1,1.853445740E0,2.972817993E-1,-9.762548676E0
7.197204167E-1,1.502276001E0,-1.633103943E-1,-9.785001984E0
7.393134167E-1,-6.436614990E-2,1.646575928E-1,-9.819729767E0
7.589364167E-1,1.481918335E-2,-1.254391479E-1,-9.825118561E0
7.785494167E-1,2.603086853E-1,-2.519261169E-1,-9.818831635E0
7.981514167E-1,2.457888794E-1,-1.429527283E-1,-9.818981323E0
8.177734167E-1,2.353106689E-1,-1.368154907E-1,-9.817484436E0
8.373654167E-1,2.046244812E-1,-1.151106262E-1,-9.804611206E0
8.569884167E-1,1.703457642E-1,-1.242416382E-1,-9.805060272E0
8.766124167E-1,1.363664246E-1,-1.068777466E-1,-9.833800507E0
8.962044167E-1,1.568737793E-1,-1.508862305E-1,-9.792336731E0
9.158274167E-1,1.966909790E-1,-1.492396545E-1,-9.803413696E0
9.354184167E-1,1.683998108E-1,-1.148112488E-1,-9.778265991E0
9.550424167E-1,2.157014465E-1,-9.759704590E-2,-9.775272217E0
9.746544167E-1,1.282832336E-1,-7.634124756E-2,-9.810748444E0
9.942574167E-1,2.077679443E-1,-1.432521057E-1,-9.790690155E0
1.013850417E0,1.474433899E-1,-1.017883301E-1,-9.802814941E0
1.033471417E0,2.546205139E-1,-2.203417969E-1,-9.808503113E0
1.053065417E0,1.279838562E-1,-9.624984741E-2,-9.795031128E0
1.072673417E0,1.692979431E-1,-5.493576050E-2,-9.795480194E0
1.092279417E0,1.216969299E-1,-3.607498169E-2,-9.781858521E0
1.111901417E0,8.382568359E-2,-5.942642212E-2,-9.774823151E0
1.131524417E0,-1.137634277E-2,-1.002914429E-1,-9.801767120E0
1.151118417E0,6.017486572E-2,-4.056564331E-2,-9.783804474E0
1.170732417E0,2.445913696E-1,-1.164578247E-1,-9.788744202E0
1.190346417E0,1.002914429E-1,-9.550140381E-2,-9.776619415E0
1.209954417E0,1.163081360E-1,-1.157093811E-1,-9.783205719E0
1.229546417E0,1.592687988E-1,-1.216969299E-1,-9.785001984E0
1.249171417E0,2.053729248E-1,-6.526428223E-2,-9.776170349E0
1.268793417E0,1.893562317E-1,-5.164260864E-2,-9.803563385E0
1.288385417E0,1.944456482E-1,-9.714797974E-2,-9.791139221E0
1.308007417E0,2.609074402E-1,-1.423539734E-1,-9.766290894E0
1.327600417E0,2.546205139E-1,-1.386117554E-1,-9.768985291E0
1.347224417E0,-1.107696533E-2,-1.351689148E-1,-9.794432373E0
1.366816417E0,3.038681030E-2,-8.726852417E-2,-9.789792023E0
1.386439417E0,8.681945801E-2,-9.145980835E-2,-9.788594513E0
1.406061417E0,1.103205872E-1,-1.416055298E-1,-9.788744202E0
1.425654417E0,1.555265808E-1,-1.323248291E-1,-9.781259766E0
1.445276417E0,1.640588379E-1,-1.335223389E-1,-9.781559143E0
1.464869417E0,1.722917175E-1,-1.369651794E-1,-9.783654785E0
1.484492417E0,1.471440125E-1,-1.103205872E-1,-9.776020660E0
1.504114417E0,2.067201233E-1,-7.274871826E-2,-9.760602722E0
1.523707417E0,1.469943237E-1,-6.122268677E-2,-9.797426147E0
