"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,4.206253052E-2,1.052012329E0,-9.924212494E0
1.961200000E-2,-7.304809570E-2,-4.984634399E-1,-9.832602997E0
3.920400000E-2,4.349954224E-1,-2.778671722E0,-9.919721832E0
5.882600000E-2,5.971083069E-1,-2.016905823E0,-9.887838135E0
7.841900000E-2,9.759704590E-2,-1.432521057E-1,-9.919272766E0
9.804200000E-2,1.438508606E-1,-1.193019104E-1,-9.890233154E0
1.176520000E-1,9.684860229E-2,-1.155596924E-1,-9.892179108E0
1.372750000E-1,-2.085163879E-1,-3.082090759E-1,-9.910291443E0
1.568800000E-1,-3.026705933E-1,-4.583468628E-1,-9.878108368E0
1.764730000E-1,-2.880010986E-1,-7.297325134E-1,-9.938133545E0
1.960940000E-1,1.135838013E0,4.629872131E-1,-9.869875488E0
2.156880000E-1,5.544470215E-1,5.478607178E-1,-9.864935760E0
2.353110000E-1,-8.771759033E-2,5.837860107E-2,-9.895621948E0
2.549020000E-1,1.031355286E-1,-9.415420532E-2,-9.898466034E0
2.745250000E-1,2.055226135E-1,-4.239184570E-1,-9.902956696E0
2.941180000E-1,2.739303589E-2,-4.360432434E-1,-9.871222687E0
3.137410000E-1,2.637515259E-1,5.212161255E-1,-9.906998291E0
3.333630000E-1,2.507286072E-1,-4.773573303E-1,-9.889035645E0
3.529560000E-1,-3.153941345E-1,-6.459068298E-1,-9.895472260E0
3.725790000E-1,7.484436035E-4,-6.194119263E-1,-9.851314087E0
3.921710000E-1,7.568261719E-1,-3.969744873E-1,-9.852810974E0
4.117930000E-1,8.255332947E-1,4.355941772E-1,-9.870773621E0
4.313860000E-1,3.164419556E-1,6.921606445E-1,-9.858948212E0
4.510090000E-1,-3.171903992E-1,6.515950012E-1,-9.861492920E0
4.706260000E-1,-5.472619629E-1,1.371148682E-1,-9.886940002E0
4.902180000E-1,-1.793270874E-1,-2.948867798E-2,-9.859097900E0
5.098460000E-1,4.062551880E-1,-8.816665649E-2,-9.853858795E0
5.294440000E-1,1.011596375E0,1.353186035E-1,-9.850266266E0
5.490440000E-1,5.153782654E-1,9.220825195E-2,-9.838291168E0
5.686670000E-1,-3.237767029E-1,-2.315684509E-1,-9.859397278E0
5.882800000E-1,-6.491999817E-1,-2.718347168E-1,-9.870474243E0
6.078690000E-1,-4.939727783E-3,-3.067121887E-1,-9.829908600E0
6.274990000E-1,9.624984741E-2,-1.064286804E-1,-9.832602997E0
6.470830000E-1,2.612068176E-1,-6.137237549E-3,-9.841734009E0
6.667000000E-1,2.887495422E-1,-1.764830017E-1,-9.815688171E0
6.862990000E-1,-7.214996338E-2,-1.074765015E-1,-9.820178833E0
7.059220000E-1,1.924996948E-1,-1.517843628E-1,-9.812395020E0
7.255230000E-1,1.405577087E-1,-1.440005493E-1,-9.833800507E0
7.451370000E-1,1.115180969E-1,-5.972579956E-2,-9.818083191E0
7.647600000E-1,8.412506104E-2,-6.571334839E-2,-9.827962646E0
7.843510000E-1,-9.131011963E-2,-6.885681152E-2,-9.821675720E0
8.039750000E-1,-2.395019531E-2,-5.224136353E-2,-9.810000000E0
8.235770000E-1,2.402503967E-1,-1.299298096E-1,-9.821526031E0
8.431900000E-1,2.767744446E-1,-1.155596924E-1,-9.796228638E0
8.628120000E-1,3.537144470E-1,-1.658551025E-1,-9.825417938E0
8.824050000E-1,1.606159973E-1,-1.088237000E-1,-9.812395020E0
9.019980000E-1,1.079255676E-1,-7.499404907E-2,-9.818532257E0
9.216210000E-1,3.622467041E-2,-7.259902954E-2,-9.814490662E0
9.412120000E-1,1.607656860E-1,-5.119354248E-2,-9.786498871E0
9.608290000E-1,2.276765442E-1,-1.401086426E-1,-9.799970856E0
9.804270000E-1,1.669029236E-1,-1.293310547E-1,-9.801767120E0
1.000038000E0,2.064207458E-1,-1.528321838E-1,-9.787097626E0
1.019638000E0,1.483415222E-1,-9.235794067E-2,-9.793683929E0
1.039266000E0,1.127156067E-1,-9.175918579E-2,-9.810299377E0
1.058860000E0,1.239422607E-1,-8.966354370E-2,-9.805808716E0
1.078480000E0,1.158590698E-1,-1.088237000E-1,-9.790540466E0
1.098072000E0,1.619631958E-1,-1.299298096E-1,-9.798174591E0
1.117696000E0,1.742376709E-1,-1.119671631E-1,-9.804311829E0
1.137287000E0,6.331832886E-2,-1.041833496E-1,-9.790241089E0
1.156911000E0,-8.936416626E-2,-1.064286804E-1,-9.800120544E0
1.176503000E0,1.517843628E-1,-4.760101318E-2,-9.782906342E0
1.196125000E0,2.978805542E-2,-7.574249268E-2,-9.786349182E0
1.215718000E0,3.209326172E-1,-1.442999268E-1,-9.774823151E0
1.235341000E0,2.278262329E-1,-1.519340515E-1,-9.783654785E0
1.254933000E0,-3.218307495E-2,-1.338217163E-1,-9.768685913E0
1.274555000E0,1.835183716E-1,-5.523513794E-2,-9.786648560E0
1.294148000E0,2.712359619E-1,-9.774673462E-2,-9.786049805E0
1.313765000E0,2.568658447E-1,-1.291813660E-1,-9.798174591E0
1.333363000E0,1.348695374E-1,-9.295669556E-2,-9.775721283E0
1.352955000E0,1.366658020E-1,-1.035845947E-1,-9.788444824E0
1.372579000E0,1.523831177E-1,-1.231938171E-1,-9.788444824E0
1.392171000E0,1.880090332E-1,-1.079255676E-1,-9.786349182E0
1.411793000E0,2.010319519E-1,-1.089733887E-1,-9.784253540E0
1.431383000E0,1.666035461E-1,-9.295669556E-2,-9.778715057E0
1.451009000E0,1.275347900E-1,-9.310638428E-2,-9.780661011E0
1.470616000E0,1.293310547E-1,-1.014889526E-1,-9.785151672E0
1.490226000E0,1.160087585E-1,-1.049317932E-1,-9.779912567E0
1.509815000E0,1.360670471E-1,-1.200503540E-1,-9.782906342E0
1.529439000E0,1.604663086E-1,-1.441502380E-1,-9.817035370E0
1.549031000E0,1.778302002E-1,-1.297801208E-1,-9.795180817E0
1.568642000E0,1.658551025E-1,-1.002914429E-1,-9.781708832E0
1.588245000E0,1.688488770E-1,-8.113128662E-2,-9.804760895E0
1.607869000E0,1.279838562E-1,-1.085243225E-1,-9.794432373E0
1.627460000E0,1.463955688E-1,-9.460327148E-2,-9.807604980E0
1.647083000E0,1.136137390E-1,-1.115180969E-1,-9.800868988E0
1.666687000E0,1.339714050E-1,-1.401086426E-1,-9.791288910E0
1.686299000E0,1.610650635E-1,-1.447489929E-1,-9.770931244E0
1.705891000E0,1.725910950E-1,-1.035845947E-1,-9.805060272E0
1.725514000E0,1.772314453E-1,-8.083190918E-2,-9.771829376E0
1.745107000E0,1.474433899E-1,-7.604187012E-2,-9.811646576E0
1.764729000E0,1.199006653E-1,-9.804611206E-2,-9.798324280E0
1.784322000E0,1.116677856E-1,-1.145118713E-1,-9.795929260E0
1.803945000E0,1.136137390E-1,-1.261875916E-1,-9.810149689E0
1.823536000E0,1.454974365E-1,-1.191522217E-1,-9.833052063E0
1.843160000E0,1.808239746E-1,-1.215472412E-1,-9.826316071E0
1.862738000E0,1.706451416E-1,-1.212478638E-1,-9.810149689E0
1.882375000E0,1.526824951E-1,-8.217910767E-2,-9.827363892E0
1.901959000E0,1.306782532E-1,-8.936416626E-2,-9.807754669E0
1.921566000E0,1.145118713E-1,-1.122665405E-1,-9.840087433E0
1.941181000E0,1.119671631E-1,-1.342707825E-1,-9.817334747E0
1.960787000E0,1.568737793E-1,-1.163081360E-1,-9.836345215E0
1.980397000E0,1.716929626E-1,-1.116677856E-1,-9.830956421E0
1.999989000E0,1.618135071E-1,-7.948471069E-2,-9.816436615E0
2.019611000E0,1.669029236E-1,-8.801696777E-2,-9.838889923E0
2.039234000E0,1.405577087E-1,-1.173559570E-1,-9.801467743E0
2.058827000E0,1.483415222E-1,-1.468446350E-1,-9.841135254E0
2.078420000E0,1.233435059E-1,-1.318757629E-1,-9.821825409E0
2.098042000E0,1.438508606E-1,-1.179547119E-1,-9.848470001E0
2.117634000E0,1.698966980E-1,-9.714797974E-2,-9.847571869E0
2.137258000E0,1.616638184E-1,-8.232879639E-2,-9.836494904E0
2.156850000E0,1.435514832E-1,-8.966354370E-2,-9.833201752E0
2.176472000E0,1.577719116E-1,-1.143621826E-1,-9.834848328E0
2.196064000E0,1.167572021E-1,-1.453477478E-1,-9.864037628E0
2.215656000E0,1.246907043E-1,-1.348695374E-1,-9.845326538E0
2.235279000E0,1.525328064E-1,-1.028361511E-1,-9.841734009E0
2.254871000E0,1.666035461E-1,-7.978408813E-2,-9.843230896E0
2.274495000E0,1.827699280E-1,-7.125183105E-2,-9.860594788E0
2.294086000E0,1.731898499E-1,-1.040336609E-1,-9.877509613E0
2.313680000E0,1.528321838E-1,-1.311273193E-1,-9.868677979E0
2.333301000E0,1.321751404E-1,-1.202000427E-1,-9.874066772E0
2.352894000E0,1.290316772E-1,-9.969268799E-2,-9.853260040E0
2.372518000E0,1.469943237E-1,-8.786727905E-2,-9.858648834E0
2.392110000E0,1.483415222E-1,-6.825805664E-2,-9.861941986E0
2.411702000E0,1.814227295E-1,-9.041198730E-2,-9.857451324E0
2.431324000E0,1.755848694E-1,-9.295669556E-2,-9.858199768E0
2.450923000E0,1.550775146E-1,-1.237925720E-1,-9.849218445E0
2.470508000E0,1.338217163E-1,-1.270857239E-1,-9.859846344E0
2.490131000E0,1.393601990E-1,-1.170565796E-1,-9.872869263E0
2.509735000E0,1.392105103E-1,-8.666976929E-2,-9.881551208E0
2.529347000E0,1.528321838E-1,-5.239105225E-2,-9.865085449E0
2.548940000E0,1.594184875E-1,-7.873626709E-2,-9.873917084E0
2.568531000E0,1.779798889E-1,-1.038839722E-1,-9.875863037E0
2.588154000E0,1.538800049E-1,-1.288819885E-1,-9.865384827E0
2.607756000E0,1.248403931E-1,-1.121168518E-1,-9.857900391E0
2.627370000E0,1.341210938E-1,-8.741821289E-2,-9.871671753E0
2.646962000E0,1.257385254E-1,-8.487350464E-2,-9.867181091E0
2.666554000E0,1.260379028E-1,-9.654922485E-2,-9.874066772E0
2.686177000E0,1.591191101E-1,-1.083746338E-1,-9.875413971E0
2.705787000E0,1.574725342E-1,-1.318757629E-1,-9.898765411E0
2.725392000E0,1.525328064E-1,-1.451980591E-1,-9.877958679E0
2.744985000E0,1.559756470E-1,-1.071771240E-1,-9.894424438E0
2.764607000E0,1.351689148E-1,-9.954299927E-2,-9.871971130E0
2.784200000E0,1.276844788E-1,-9.071136475E-2,-9.884994049E0
2.803806000E0,1.484912109E-1,-9.325607300E-2,-9.893526306E0
2.823415000E0,1.727407837E-1,-1.243913269E-1,-9.873468018E0
2.843039000E0,1.773811340E-1,-1.300794983E-1,-9.892628174E0
2.862622000E0,1.637594604E-1,-1.148112488E-1,-9.876611481E0
2.882249000E0,1.657054138E-1,-9.026229858E-2,-9.881551208E0
2.901856000E0,1.326242065E-1,-7.694000244E-2,-9.870623932E0
2.921468000E0,1.534309387E-1,-7.723937988E-2,-9.889484711E0
2.941060000E0,1.251397705E-1,-1.158590698E-1,-9.894873505E0
2.960683000E0,1.483415222E-1,-1.225950623E-1,-9.892777863E0
2.980269000E0,1.697470093E-1,-1.369651794E-1,-9.887987823E0
2.999882000E0,1.642085266E-1,-9.250762939E-2,-9.892029419E0
3.019490000E0,1.567240906E-1,-1.029858398E-1,-9.888736267E0
3.039112000E0,1.356179810E-1,-8.547225952E-2,-9.879305878E0
3.058705000E0,1.236428833E-1,-9.535171509E-2,-9.887389069E0
3.078327000E0,1.372645569E-1,-1.041833496E-1,-9.899663544E0
3.097920000E0,1.345701599E-1,-1.294807434E-1,-9.891580353E0
3.117543000E0,1.493893433E-1,-1.294807434E-1,-9.889933777E0
3.137134000E0,1.598675537E-1,-9.864486694E-2,-9.908794556E0
3.156758000E0,1.604663086E-1,-7.020401001E-2,-9.896370392E0
3.176351000E0,1.371148682E-1,-8.786727905E-2,-9.883197784E0
3.195973000E0,1.353186035E-1,-9.026229858E-2,-9.901310120E0
3.215566000E0,1.160087585E-1,-1.188528442E-1,-9.907896423E0
3.235188000E0,1.184037781E-1,-1.380130005E-1,-9.894873505E0
3.254781000E0,1.445993042E-1,-1.300794983E-1,-9.891430664E0
3.274404000E0,1.606159973E-1,-1.017883301E-1,-9.915979614E0
3.293993000E0,1.619631958E-1,-8.711883545E-2,-9.890233154E0
3.313619000E0,1.212478638E-1,-8.726852417E-2,-9.883646851E0
3.333211000E0,1.456471252E-1,-8.292755127E-2,-9.883946228E0
3.352802000E0,1.369651794E-1,-1.178050232E-1,-9.890233154E0
3.372421000E0,1.293310547E-1,-1.194515991E-1,-9.899962921E0
3.392018000E0,1.618135071E-1,-1.163081360E-1,-9.890083466E0
3.411641000E0,1.763333130E-1,-8.921447754E-2,-9.895472260E0
3.431233000E0,1.615141296E-1,-7.544311523E-2,-9.904154205E0
3.450842000E0,1.311273193E-1,-1.023870850E-1,-9.884544983E0
3.470447000E0,1.330732727E-1,-1.038839722E-1,-9.880204010E0
3.490070000E0,1.225950623E-1,-1.139131165E-1,-9.889035645E0
3.509663000E0,1.170565796E-1,-1.157093811E-1,-9.881251831E0
3.529256000E0,1.411564636E-1,-9.325607300E-2,-9.885293427E0
3.548882000E0,1.523831177E-1,-8.786727905E-2,-9.889484711E0
3.568470000E0,1.648072815E-1,-8.187973022E-2,-9.895023193E0
3.588094000E0,1.571731567E-1,-1.182540894E-1,-9.885892181E0
3.607686000E0,1.481918335E-1,-1.218466187E-1,-9.891580353E0
