"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675922417E1,1.203375887E1,1.052352173E3,-1.000000000E0,-1.000000000E0,4.605531700E2,4.605531700E2
1.473330259E-1,4.675922417E1,1.203375887E1,1.052352173E3,-1.000000000E0,-1.000000000E0,4.605531700E2,4.605531700E2
4.982520342E-1,4.675938766E1,1.203288175E1,1.052297852E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
5.994960070E-1,4.675939815E1,1.203282546E1,1.052258057E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.319741011E0,4.675942340E1,1.203268920E1,1.052105591E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
3.426558971E0,4.675942447E1,1.203273539E1,1.066482056E3,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
4.026531696E0,4.675942447E1,1.203273539E1,1.062267178E3,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
5.026360393E0,4.675942447E1,1.203273539E1,1.062597988E3,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
