"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.862705529E-2,3.450531140E-2,-8.911133744E-3
2.177000000E-2,8.773069829E-2,3.833073378E-2,-1.424791571E-2
4.352800000E-2,9.618505090E-2,3.952313587E-2,-8.011611179E-3
6.528700000E-2,8.764822036E-2,3.706876561E-2,-1.060532313E-2
8.704600000E-2,9.262620658E-2,3.337068483E-2,-1.279289927E-2
1.088360000E-1,8.895748854E-2,3.337225690E-2,-1.410091482E-2
1.305700000E-1,8.884237707E-2,3.580484539E-2,-1.054311078E-2
1.523540000E-1,9.124648571E-2,3.701798990E-2,-9.297982790E-3
1.741130000E-1,9.004976600E-2,3.578183800E-2,-1.171401143E-2
1.958560000E-1,9.126690030E-2,3.700809181E-2,-1.291306410E-2
2.176310000E-1,9.491958469E-2,3.452109173E-2,-1.275407989E-2
2.393750000E-1,9.359469265E-2,3.449106961E-2,-1.037930418E-2
2.611520000E-1,9.347871691E-2,4.062811658E-2,-9.316273034E-3
2.829080000E-1,9.340635687E-2,3.935381025E-2,-8.083611727E-3
3.046670000E-1,9.098345041E-2,3.563796356E-2,-1.168266870E-2
3.264260000E-1,9.216688573E-2,3.561929241E-2,-1.164880209E-2
3.481850000E-1,8.831699193E-2,3.557625413E-2,-8.138493635E-3
3.699630000E-1,8.942166716E-2,3.676997498E-2,-6.928617600E-3
3.917290000E-1,8.948822320E-2,3.553230315E-2,-1.413037814E-2
4.134880000E-1,8.927645534E-2,3.545149043E-2,-9.312059730E-3
4.352520000E-1,8.930867165E-2,3.422297537E-2,-1.048864517E-2
4.570110000E-1,9.908615053E-2,3.664498031E-2,-1.509096846E-2
4.787700000E-1,9.264304489E-2,3.531677648E-2,-8.007191122E-3
5.005330000E-1,8.764886111E-2,3.651459143E-2,-1.178903226E-2
5.222880000E-1,9.008376300E-2,3.649971262E-2,-1.413083449E-2
5.440470000E-1,9.226481616E-2,3.392577916E-2,-9.188283235E-3
5.658060000E-1,9.329331666E-2,3.506734967E-2,-9.184026159E-3
5.875680000E-1,8.822561800E-2,3.746098280E-2,-1.178945508E-2
6.093550000E-1,9.286200255E-2,3.611534089E-2,-8.011367172E-3
6.311110000E-1,8.908658475E-2,3.606498241E-2,-1.293575764E-2
6.528730000E-1,8.886225522E-2,3.474264219E-2,-1.170483883E-2
6.746320000E-1,8.507941663E-2,3.223089874E-2,-1.175257750E-2
6.963930000E-1,9.100319445E-2,3.708733991E-2,-1.410609018E-2
7.181510000E-1,9.191338718E-2,3.448084742E-2,-1.040326525E-2
7.399090000E-1,8.557074517E-2,3.192449361E-2,-1.293102000E-2
7.616750000E-1,9.251076728E-2,3.546098992E-2,-1.160877291E-2
7.834210000E-1,8.615159988E-2,3.413863480E-2,-1.295978110E-2
8.051860000E-1,8.711122721E-2,3.651385754E-2,-1.298466418E-2
8.269450000E-1,8.680928499E-2,3.516572341E-2,-1.175463852E-2
8.487340000E-1,8.774302900E-2,3.627268597E-2,-1.175155398E-2
8.704680000E-1,8.631179482E-2,3.369324654E-2,-1.534695644E-2
8.922560000E-1,8.231693506E-2,3.108187392E-2,-1.419175789E-2
9.140120000E-1,8.809734136E-2,3.340980038E-2,-1.166981738E-2
9.357710000E-1,8.441340178E-2,3.341299668E-2,-1.177288126E-2
9.575300000E-1,8.276958764E-2,3.326315060E-2,-8.196235634E-3
9.792890000E-1,8.621996641E-2,3.439387307E-2,-1.294413954E-2
1.001038000E0,8.347628266E-2,3.303465992E-2,-1.539785601E-2
1.022801000E0,8.571551740E-2,3.047378361E-2,-1.286486164E-2
