"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-6.169474893E-2,-2.014016330E-2,-9.849635680E-2
2.177000000E-2,-4.646870444E-2,1.819632612E-2,-9.947839667E-2
4.352800000E-2,-4.594309000E-2,4.364325218E-2,-8.431116695E-2
6.528700000E-2,-5.084158121E-2,6.368763078E-2,-1.075806641E-1
8.704600000E-2,-3.823488605E-2,8.233095255E-2,-8.629487140E-2
1.088360000E-1,-4.833903230E-2,7.002517201E-2,-9.268995289E-2
1.305700000E-1,-6.761871386E-2,9.134481920E-2,-9.189289517E-2
1.523540000E-1,-5.748144176E-2,1.065473058E-1,-8.336613812E-2
1.741130000E-1,-5.796268588E-2,1.197792351E-1,-8.035915266E-2
1.958560000E-1,-5.363724922E-2,1.190050180E-1,-8.143827458E-2
2.176310000E-1,-5.383497190E-2,1.375408196E-1,-8.310486808E-2
2.393750000E-1,-6.240915078E-2,1.298308272E-1,-6.129463950E-2
2.611520000E-1,-6.035115471E-2,1.343008956E-1,-5.077181205E-2
2.829080000E-1,-8.042720877E-2,1.336416952E-1,-7.524453374E-2
3.046670000E-1,-7.601379891E-2,1.644252573E-1,-4.222558104E-2
3.264260000E-1,-7.916917118E-2,1.770198127E-1,-5.323280005E-2
3.481850000E-1,-5.382325006E-2,1.808122071E-1,-4.850734531E-2
3.699630000E-1,-7.529526747E-2,1.692271187E-1,-6.444471273E-2
3.917290000E-1,-8.836364371E-2,1.908988003E-1,-5.026723845E-2
4.134880000E-1,-1.058380660E-1,2.047044053E-1,-4.509785214E-2
4.352520000E-1,-1.104143619E-1,2.167904356E-1,-8.175543121E-2
4.570110000E-1,-9.829446341E-2,2.519515706E-1,-4.895008004E-2
4.787700000E-1,-1.012343795E-1,2.427804139E-1,-1.065082551E-2
5.005330000E-1,-8.932973164E-2,2.372293597E-1,-7.771110401E-2
5.222880000E-1,-8.597940498E-2,2.271290255E-1,6.963909360E-3
5.440470000E-1,-1.144070417E-1,2.622317432E-1,-1.839125196E-3
5.658060000E-1,-1.224341085E-1,2.756782926E-1,-6.296367696E-2
