"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675949096E1,1.203333130E1,1.038633057E3,-1.000000000E0,-1.000000000E0,4.476374129E2,4.476374129E2
4.382002354E-2,4.675949096E1,1.203333130E1,1.038633057E3,-1.000000000E0,-1.000000000E0,4.476396540E2,4.476396540E2
4.345380068E-1,4.675949097E1,1.203333130E1,1.038659424E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
6.666460037E-1,4.675949097E1,1.203333130E1,1.038684570E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.298368931E0,4.675949097E1,1.203333130E1,1.038708618E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
4.586346984E0,4.675949097E1,1.203333130E1,1.038731689E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
