"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,3.122581863E1,-3.119952679E0,4.316162491E1
2.178500000E-2,3.118927765E1,-3.019603252E0,4.319517136E1
4.353600000E-2,3.115171051E1,-2.923562527E0,4.322887421E1
6.529500000E-2,3.112474632E1,-2.849673271E0,4.325322723E1
8.705400000E-2,3.108823204E1,-2.753265619E0,4.328571320E1
1.088140000E-1,3.105089951E1,-2.654964685E0,4.331864929E1
1.305910000E-1,3.100599289E1,-2.533265829E0,4.335808182E1
1.523610000E-1,3.107052994E1,-2.667446852E0,4.330380249E1
1.741160000E-1,3.110911560E1,-2.737597704E0,4.327170944E1
1.958790000E-1,3.111294746E1,-2.734584332E0,4.326914597E1
2.176380000E-1,3.107542038E1,-2.635131359E0,4.330226898E1
2.393920000E-1,3.110528946E1,-2.666652203E0,4.327889252E1
2.611510000E-1,3.112241173E1,-2.706103802E0,4.326413345E1
2.829160000E-1,3.112852859E1,-2.727992773E0,4.325835800E1
3.046750000E-1,3.113790321E1,-2.729166508E0,4.325152969E1
3.264340000E-1,3.111205482E1,-2.652909517E0,4.327486038E1
3.481930000E-1,3.111551857E1,-2.657877922E0,4.327206421E1
3.699820000E-1,3.109574318E1,-2.612620831E0,4.328903961E1
3.922312500E-1,3.105946541E1,-2.517414331E0,4.332071686E1
4.139902500E-1,3.102378654E1,-2.416361332E0,4.335202026E1
4.357492500E-1,3.102823830E1,-2.412646055E0,4.334904480E1
4.575082500E-1,3.103183365E1,-2.416035652E0,4.334628296E1
4.792672500E-1,3.099366570E1,-2.316718817E0,4.337899399E1
5.010422500E-1,3.095813751E1,-2.221454144E0,4.340935135E1
5.227892500E-1,3.091338348E1,-2.099014044E0,4.344730759E1
5.445452500E-1,3.087857437E1,-2.000934601E0,4.347667694E1
5.663032500E-1,3.089552689E1,-2.033566475E0,4.346312332E1
5.880932500E-1,3.094669151E1,-2.149526358E0,4.342111969E1
6.098522500E-1,3.094784546E1,-2.144604921E0,4.342053986E1
6.315882500E-1,3.091229820E1,-2.048414946E0,4.345049286E1
6.533702500E-1,3.087702370E1,-1.949560642E0,4.348011780E1
6.751292500E-1,3.089636230E1,-1.976828575E0,4.346514893E1
6.968892500E-1,3.095568466E1,-2.081505537E0,4.341802597E1
7.186572500E-1,3.096282578E1,-2.096445084E0,4.341222763E1
7.404062500E-1,3.098952866E1,-2.152049065E0,4.339042664E1
7.621782500E-1,3.097615433E1,-2.100942850E0,4.340249252E1
7.839242500E-1,3.099661446E1,-2.142362833E0,4.338586044E1
8.057082500E-1,3.100313187E1,-2.153378725E0,4.338065720E1
8.274682500E-1,3.100146866E1,-2.129021168E0,4.338304901E1
8.492322500E-1,3.100960350E1,-2.137080908E0,4.337683487E1
8.709922500E-1,3.098720169E1,-2.063211679E0,4.339641571E1
