,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75934513,12.03251948,1058.547207,0.6600000262,-1.0,50.0,50.0
1,684234976.8,46.75935069,12.03254135,1058.546753,-1.0,-1.0,65.0,65.0
2,2645699024.0,46.75941407,12.03266784,1053.972534,-1.0,-1.0,65.0,65.0
