"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675941072E1,1.203278400E1,1.052544434E3,-1.000000000E0,-1.000000000E0,2.176945600E2,2.176945600E2
1.784020662E-1,4.675941072E1,1.203278400E1,1.052544434E3,-1.000000000E0,-1.000000000E0,2.176945600E2,2.176945600E2
4.904580116E-1,4.675937554E1,1.203294661E1,1.052731201E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
7.599500418E-1,4.675937531E1,1.203294764E1,1.052788452E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.471822023E0,4.675937747E1,1.203293607E1,1.052796753E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
